year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.0826,117,190,307,223.23,955.05,1178.29,1.91,5.03,88,155,147.8,0.99,Moderate,Background
2013,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.1006,161,213,374,138.95,864.73,1003.68,0.86,4.06,120,187,169.0,1.13,Moderate,Elevated
2014,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.0912,159,180,339,503.63,869.22,1372.85,3.17,4.83,111,133,64.5,0.43,Moderate,Background
2015,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.2294,358,495,853,410.11,657.34,1067.46,1.15,1.33,216,399,329.2,2.19,High,High
2016,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.0366,59,77,136,599.28,155.03,754.3,10.16,2.01,38,61,134.0,0.89,Moderate,Background
2017,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.1132,171,250,421,495.34,730.35,1225.68,2.9,2.92,104,220,235.9,1.57,Moderate,Elevated
2018,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.0947,157,195,352,736.28,676.92,1413.2,4.69,3.47,123,153,180.6,1.2,Moderate,Elevated
2019,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.2862,413,651,1064,1261.11,4268.98,5530.09,3.05,6.56,322,485,236.5,1.58,Extreme,Elevated
2020,3,Lhokseumawe,Aceh,3718.19,-9.129,110.5982,0.0947,150,202,352,398.27,1814.41,2212.68,2.66,8.98,111,151,163.0,1.09,Moderate,Elevated
2010,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.1795,74,119,193,582.29,105.47,687.76,7.87,0.89,56,88,145.9,0.97,Moderate,Background
2011,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.3265,153,198,351,105.0,732.71,837.72,0.69,3.7,96,171,123.1,0.82,Moderate,Background
2012,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.2819,122,181,303,253.62,170.81,424.43,2.08,0.94,87,140,249.2,1.66,Moderate,Elevated
2013,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.3516,150,228,378,3485.4,2947.16,6432.56,23.24,12.93,94,163,179.8,1.2,Moderate,Elevated
2014,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.4075,163,275,438,5919.41,2392.33,8311.74,36.32,8.7,98,240,154.2,1.03,Moderate,Elevated
2015,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.6298,260,417,677,661.22,1685.58,2346.8,2.54,4.04,193,318,328.9,2.19,High,High
2016,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.1684,66,115,181,319.84,98.9,418.73,4.85,0.86,52,96,113.4,0.76,Moderate,Background
2017,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.3321,140,217,357,141.95,664.57,806.52,1.01,3.06,106,158,330.6,2.2,Moderate,High
2018,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.4251,176,281,457,153.61,2078.12,2231.73,0.87,7.4,122,221,190.5,1.27,Moderate,Elevated
2019,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.9191,403,585,988,720.72,1796.67,2517.39,1.79,3.07,247,451,372.5,2.48,High,High
2020,4,Langsa,Aceh,1074.94,0.7667,131.4775,0.2893,119,192,311,1577.32,362.19,1939.51,13.25,1.89,86,147,216.9,1.45,Moderate,Elevated
2010,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0581,84,127,211,322.49,352.1,674.59,3.84,2.77,58,106,161.1,1.07,Moderate,Elevated
2011,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0807,114,179,293,301.83,456.05,757.88,2.65,2.55,85,141,104.9,0.7,Moderate,Background
2012,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.1289,189,279,468,3054.76,935.87,3990.63,16.16,3.35,122,246,178.6,1.19,Moderate,Elevated
2013,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0955,144,203,347,1248.06,1107.78,2355.85,8.67,5.46,93,158,103.8,0.69,Moderate,Background
2014,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.1112,160,244,404,307.66,1563.59,1871.25,1.92,6.41,98,211,154.6,1.03,Moderate,Elevated
2015,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.2428,298,584,882,2723.38,1274.39,3997.77,9.14,2.18,218,506,337.1,2.25,High,High
2016,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0617,85,139,224,65.68,1215.94,1281.63,0.77,8.75,66,101,195.6,1.3,Moderate,Elevated
2017,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0969,142,210,352,797.21,406.85,1204.05,5.61,1.94,85,167,162.6,1.08,Moderate,Elevated
2018,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.1077,157,234,391,717.31,211.92,929.23,4.57,0.91,117,192,168.1,1.12,Moderate,Elevated
2019,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.2051,278,467,745,1124.22,3809.86,4934.07,4.04,8.16,170,379,394.1,2.63,High,High
2020,5,Subulussalam,Aceh,3632.07,-1.9414,101.6768,0.0964,136,214,350,547.5,2742.54,3290.04,4.03,12.82,97,157,86.5,0.58,Moderate,Background
2010,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0427,67,103,170,1081.84,287.65,1369.49,16.15,2.79,48,92,114.5,0.76,Moderate,Background
2011,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0763,120,184,304,943.71,1552.28,2495.99,7.86,8.44,92,154,154.2,1.03,Moderate,Elevated
2012,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0798,137,181,318,561.65,1362.41,1924.06,4.1,7.53,105,133,238.5,1.59,Moderate,Elevated
2013,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0919,147,219,366,57.45,648.99,706.44,0.39,2.96,94,158,182.6,1.22,Moderate,Elevated
2014,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0861,142,201,343,378.22,1164.97,1543.19,2.66,5.8,109,152,125.7,0.84,Moderate,Background
2015,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.2829,465,662,1127,2315.33,2232.63,4547.96,4.98,3.37,320,474,183.4,1.22,Extreme,Elevated
2016,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0299,50,69,119,302.85,36.53,339.38,6.06,0.53,37,54,194.9,1.3,Moderate,Elevated
2017,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0992,161,234,395,57.47,2001.73,2059.2,0.36,8.55,108,174,168.8,1.13,Moderate,Elevated
2018,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0811,134,189,323,159.23,563.46,722.69,1.19,2.98,82,139,270.1,1.8,Moderate,High
2019,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.1986,290,501,791,3720.82,1748.16,5468.98,12.83,3.49,185,374,258.1,1.72,High,High
2020,6,Aceh Besar,Aceh,3983.73,4.1812,137.5438,0.0994,156,240,396,255.6,1481.83,1737.43,1.64,6.17,122,203,216.4,1.44,Moderate,Elevated
2010,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0317,63,82,145,426.24,130.52,556.76,6.77,1.59,39,61,197.2,1.31,Moderate,Elevated
2011,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0668,122,184,306,2195.32,1598.19,3793.52,17.99,8.69,79,151,228.8,1.53,Moderate,Elevated
2012,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0934,161,267,428,263.02,1292.96,1555.98,1.63,4.84,122,225,201.3,1.34,Moderate,Elevated
2013,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0867,171,226,397,393.38,1079.67,1473.05,2.3,4.78,131,181,153.2,1.02,Moderate,Elevated
2014,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.1006,169,292,461,335.7,756.0,1091.7,1.99,2.59,110,211,183.2,1.22,Moderate,Elevated
2015,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.1587,261,466,727,1717.27,864.44,2581.71,6.58,1.86,197,387,387.9,2.59,High,High
2016,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.031,54,88,142,569.35,448.04,1017.39,10.54,5.09,38,69,123.7,0.82,Moderate,Background
2017,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0788,147,214,361,574.39,305.42,879.8,3.91,1.43,117,165,148.7,0.99,Moderate,Background
2018,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0814,140,233,373,797.83,306.29,1104.12,5.7,1.31,91,165,141.3,0.94,Moderate,Background
2019,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.2257,383,651,1034,4953.76,5290.1,10243.86,12.93,8.13,296,484,313.9,2.09,Extreme,High
2020,7,Aceh Jaya,Aceh,4581.33,-3.0853,131.259,0.0757,131,216,347,604.45,1556.06,2160.52,4.61,7.2,84,187,192.5,1.28,Moderate,Elevated
2010,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,2.0109,80,124,204,90.5,468.19,558.69,1.13,3.78,52,94,168.8,1.13,Moderate,Elevated
2011,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,3.9527,167,234,401,243.22,2133.65,2376.87,1.46,9.12,117,210,50.0,0.33,Moderate,Background
2012,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,3.5584,152,209,361,485.12,991.64,1476.76,3.19,4.74,91,156,183.4,1.22,Moderate,Elevated
2013,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,3.7753,149,234,383,291.61,356.77,648.38,1.96,1.52,94,181,230.1,1.53,Moderate,Elevated
2014,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,4.0119,155,252,407,1385.16,844.08,2229.24,8.94,3.35,98,200,148.6,0.99,Moderate,Background
2015,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,7.1366,321,403,724,665.04,694.8,1359.84,2.07,1.72,228,289,187.9,1.25,High,Elevated
2016,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,1.0646,46,62,108,218.38,730.97,949.35,4.75,11.79,32,45,71.7,0.48,Moderate,Background
2017,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,4.1203,186,232,418,2295.22,339.41,2634.63,12.34,1.46,138,169,188.8,1.26,Moderate,Elevated
2018,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,3.3712,127,215,342,2152.29,345.37,2497.67,16.95,1.61,87,187,244.0,1.63,Moderate,Elevated
2019,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,6.5747,274,393,667,1485.49,599.89,2085.38,5.42,1.53,210,347,363.5,2.42,High,High
2020,8,Aceh Selatan,Aceh,101.45,-9.8552,140.6554,3.1839,135,188,323,1235.05,1862.32,3097.37,9.15,9.91,105,141,164.3,1.1,Moderate,Elevated
2010,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,1.1174,70,107,177,835.53,524.76,1360.28,11.94,4.9,46,80,124.6,0.83,Moderate,Background
2011,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.7273,163,269,432,1238.6,2353.11,3591.71,7.6,8.75,112,204,178.8,1.19,Moderate,Elevated
2012,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,1.8561,130,164,294,385.24,116.47,501.72,2.96,0.71,103,131,164.2,1.09,Moderate,Elevated
2013,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.702,182,246,428,2720.18,283.29,3003.47,14.95,1.15,123,184,195.0,1.3,Moderate,Elevated
2014,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.4874,170,224,394,289.7,1508.0,1797.7,1.7,6.73,102,192,179.2,1.19,Moderate,Elevated
2015,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,5.303,343,497,840,1162.01,2840.61,4002.63,3.39,5.72,264,419,230.0,1.53,High,Elevated
2016,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,1.0732,61,109,170,17.17,1703.9,1721.08,0.28,15.63,41,83,95.3,0.64,Moderate,Background
2017,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.2727,141,219,360,1840.12,2022.74,3862.86,13.05,9.24,92,173,207.1,1.38,Moderate,Elevated
2018,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.5947,170,241,411,285.66,632.86,918.52,1.68,2.63,134,177,172.9,1.15,Moderate,Elevated
2019,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,6.4583,446,577,1023,9594.59,1947.09,11541.69,21.51,3.37,316,478,299.9,2.0,Extreme,High
2020,9,Aceh Singkil,Aceh,158.4,-9.5181,108.8107,2.0328,128,194,322,810.0,1396.47,2206.47,6.33,7.2,90,169,184.0,1.23,Moderate,Elevated
2010,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.1009,69,114,183,113.97,424.42,538.39,1.65,3.72,50,82,176.3,1.18,Moderate,Elevated
2011,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.2299,176,241,417,451.42,286.83,738.25,2.56,1.19,125,214,270.0,1.8,Moderate,High
2012,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.2459,170,276,446,1047.03,600.09,1647.12,6.16,2.17,122,201,160.4,1.07,Moderate,Elevated
2013,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.2371,159,271,430,373.64,325.27,698.91,2.35,1.2,113,190,185.2,1.23,Moderate,Elevated
2014,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.1621,114,180,294,259.12,500.33,759.45,2.27,2.78,90,155,177.6,1.18,Moderate,Elevated
2015,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.4658,350,495,845,13300.47,1290.21,14590.68,38.0,2.61,252,408,219.7,1.46,High,Elevated
2016,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.1284,88,145,233,85.08,142.47,227.56,0.97,0.98,60,103,102.5,0.68,Moderate,Background
2017,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.204,154,216,370,376.71,784.81,1161.52,2.45,3.63,113,164,224.1,1.49,Moderate,Elevated
2018,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.1648,123,176,299,543.77,2440.15,2983.92,4.42,13.86,95,149,168.6,1.12,Moderate,Elevated
2019,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.4962,390,510,900,6256.83,2096.56,8353.39,16.04,4.11,268,384,226.3,1.51,High,Elevated
2020,10,Aceh Tamiang,Aceh,1813.95,4.9031,122.2085,0.1759,116,203,319,100.69,537.62,638.3,0.87,2.65,71,174,245.5,1.64,Moderate,Elevated
2010,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.0332,54,95,149,264.95,310.67,575.61,4.91,3.27,36,75,151.4,1.01,Moderate,Elevated
2011,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.0866,162,227,389,256.39,1225.5,1481.89,1.58,5.4,97,188,206.7,1.38,Moderate,Elevated
2012,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.1028,182,280,462,2988.48,242.51,3231.0,16.42,0.87,142,229,253.5,1.69,Moderate,High
2013,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.0913,163,247,410,736.96,538.09,1275.05,4.52,2.18,110,199,261.7,1.74,Moderate,High
2014,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.1004,188,263,451,152.8,1277.07,1429.86,0.81,4.86,133,203,283.6,1.89,Moderate,High
2015,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.1667,339,410,749,2375.76,634.82,3010.58,7.01,1.55,213,353,359.0,2.39,High,High
2016,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.0568,106,149,255,206.73,433.92,640.65,1.95,2.91,75,113,142.2,0.95,Moderate,Background
2017,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.12,198,341,539,991.83,887.8,1879.64,5.01,2.6,145,276,120.9,0.81,High,Background
2018,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.1267,239,330,569,1442.14,870.81,2312.95,6.03,2.64,183,272,204.1,1.36,High,Elevated
2019,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.2958,532,797,1329,1920.52,3991.62,5912.14,3.61,5.01,337,635,365.1,2.43,Extreme,High
2020,11,Medan,Sumatera Utara,4492.61,-9.3563,109.2079,0.0855,162,222,384,1012.96,1458.81,2471.77,6.25,6.57,113,194,291.9,1.95,Moderate,High
2010,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.0592,112,171,283,371.56,1024.69,1396.25,3.32,5.99,69,130,166.1,1.11,Moderate,Elevated
2011,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1068,214,297,511,272.17,752.87,1025.04,1.27,2.53,169,246,191.2,1.27,High,Elevated
2012,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1235,252,339,591,1899.54,524.59,2424.13,7.54,1.55,166,291,195.5,1.3,High,Elevated
2013,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1123,229,308,537,2310.16,553.25,2863.41,10.09,1.8,141,229,290.4,1.94,High,High
2014,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1185,210,357,567,1487.51,1071.9,2559.41,7.08,3.0,162,257,200.0,1.33,High,Elevated
2015,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.2442,462,706,1168,1244.36,6970.14,8214.5,2.69,9.87,340,625,324.2,2.16,Extreme,High
2016,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.0305,55,91,146,73.16,347.4,420.55,1.33,3.82,42,76,196.1,1.31,Moderate,Elevated
2017,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1104,208,320,528,627.03,3290.23,3917.26,3.01,10.28,133,229,184.6,1.23,High,Elevated
2018,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1106,194,335,529,290.88,1539.38,1830.26,1.5,4.6,131,266,222.1,1.48,High,Elevated
2019,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1743,335,499,834,7290.98,1602.02,8892.99,21.76,3.21,236,382,390.9,2.61,High,High
2020,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1208,237,341,578,9129.17,1564.4,10693.56,38.52,4.59,147,269,214.2,1.43,High,Elevated
2010,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.0825,118,168,286,1214.35,4041.52,5255.87,10.29,24.06,79,142,111.7,0.74,Moderate,Background
2011,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1451,198,305,503,327.2,1117.88,1445.08,1.65,3.67,143,259,357.5,2.38,High,High
2012,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1489,209,307,516,606.01,630.42,1236.42,2.9,2.05,142,263,199.2,1.33,High,Elevated
2013,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1558,231,309,540,2790.09,1234.13,4024.22,12.08,3.99,165,239,110.6,0.74,High,Background
2014,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1477,222,290,512,2669.65,2129.68,4799.33,12.03,7.34,138,228,199.3,1.33,High,Elevated
2015,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.2568,361,529,890,1507.72,4640.54,6148.25,4.18,8.77,268,449,270.1,1.8,High,High
2016,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.0568,77,120,197,113.44,977.32,1090.76,1.47,8.14,52,105,118.4,0.79,Moderate,Background
2017,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1613,233,326,559,1225.41,2658.27,3883.68,5.26,8.15,168,249,221.2,1.47,High,Elevated
2018,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1333,178,284,462,866.42,1734.53,2600.95,4.87,6.11,114,225,156.1,1.04,Moderate,Elevated
2019,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.2723,383,561,944,465.89,2156.13,2622.02,1.22,3.84,250,472,455.5,3.04,High,Severe
2020,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1595,208,345,553,324.03,1124.71,1448.74,1.56,3.26,164,279,204.5,1.36,High,Elevated
2010,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.0803,105,150,255,2011.61,92.69,2104.3,19.16,0.62,63,127,73.2,0.49,Moderate,Background
2011,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1342,158,268,426,175.93,420.63,596.55,1.11,1.57,106,224,230.0,1.53,Moderate,Elevated
2012,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1698,225,314,539,1907.77,568.92,2476.69,8.48,1.81,151,225,166.0,1.11,High,Elevated
2013,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1222,155,233,388,105.63,140.71,246.35,0.68,0.6,93,207,191.2,1.27,Moderate,Elevated
2014,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1647,198,325,523,869.58,530.7,1400.28,4.39,1.63,121,235,227.2,1.51,High,Elevated
2015,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.4003,492,779,1271,1443.69,1097.38,2541.07,2.93,1.41,305,658,500.9,3.34,Extreme,Severe
2016,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.0608,79,114,193,2006.35,354.61,2360.96,25.4,3.11,61,83,103.2,0.69,Moderate,Background
2017,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1899,231,372,603,2392.38,1556.49,3948.87,10.36,4.18,148,270,147.6,0.98,High,Background
2018,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1379,162,276,438,341.69,1326.19,1667.88,2.11,4.81,109,209,122.0,0.81,Moderate,Background
2019,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.2876,355,558,913,5356.49,2496.72,7853.21,15.09,4.47,220,423,152.0,1.01,High,Elevated
2020,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1644,190,332,522,1377.13,1809.6,3186.73,7.25,5.45,122,243,249.2,1.66,High,Elevated
2010,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.4403,127,179,306,299.34,533.59,832.93,2.36,2.98,88,143,85.6,0.57,Moderate,Background
2011,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.6648,188,274,462,507.08,534.4,1041.48,2.7,1.95,116,198,232.8,1.55,Moderate,Elevated
