year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2017,115,Bekasi,Jawa Barat,2250.23,5.3946,133.1371,0.0578,53,77,130,100.49,133.45,233.93,1.9,1.73,41,58,175.2,1.17,Moderate,Elevated
2018,115,Bekasi,Jawa Barat,2250.23,5.3946,133.1371,0.0542,50,72,122,210.11,212.56,422.66,4.2,2.95,39,56,107.0,0.71,Moderate,Background
2019,115,Bekasi,Jawa Barat,2250.23,5.3946,133.1371,0.1284,89,200,289,2127.95,251.81,2379.76,23.91,1.26,67,178,363.1,2.42,Moderate,High
2020,115,Bekasi,Jawa Barat,2250.23,5.3946,133.1371,0.0511,49,66,115,244.01,409.19,653.2,4.98,6.2,38,53,179.0,1.19,Moderate,Elevated
2010,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.028,25,33,58,100.66,197.7,298.36,4.03,5.99,18,28,144.0,0.96,Low,Background
2011,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0536,45,66,111,189.05,206.58,395.64,4.2,3.13,27,58,157.4,1.05,Moderate,Elevated
2012,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0666,61,77,138,53.8,907.75,961.55,0.88,11.79,46,68,196.5,1.31,Moderate,Elevated
2013,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0686,53,89,142,355.66,224.04,579.7,6.71,2.52,38,65,115.7,0.77,Moderate,Background
2014,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0589,50,72,122,138.07,1230.5,1368.57,2.76,17.09,34,54,200.3,1.34,Moderate,Elevated
2015,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.1671,156,190,346,747.39,825.33,1572.72,4.79,4.34,123,169,300.1,2.0,Moderate,High
2016,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0304,24,39,63,46.89,267.02,313.91,1.95,6.85,15,34,84.5,0.56,Low,Background
2017,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0744,66,88,154,44.43,247.12,291.55,0.67,2.81,42,67,102.3,0.68,Moderate,Background
2018,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0613,55,72,127,371.65,192.6,564.25,6.76,2.68,33,53,168.4,1.12,Moderate,Elevated
2019,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.1246,100,158,258,720.42,274.26,994.69,7.2,1.74,63,113,221.5,1.48,Moderate,Elevated
2020,116,Bogor,Jawa Barat,2070.95,-3.5211,103.2952,0.0507,45,60,105,243.96,465.11,709.07,5.42,7.75,35,45,199.9,1.33,Moderate,Elevated
2010,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0116,12,24,36,66.75,57.93,124.68,5.56,2.41,9,19,94.5,0.63,Low,Background
2011,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0479,61,87,148,412.58,446.69,859.26,6.76,5.13,38,70,203.6,1.36,Moderate,Elevated
2012,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0443,45,92,137,259.28,209.86,469.14,5.76,2.28,31,67,130.8,0.87,Moderate,Background
2013,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0369,41,73,114,852.76,436.79,1289.55,20.8,5.98,25,54,177.7,1.18,Moderate,Elevated
2014,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0382,43,75,118,280.82,273.47,554.29,6.53,3.65,32,58,97.0,0.65,Moderate,Background
2015,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0802,97,151,248,5807.63,605.5,6413.12,59.87,4.01,58,130,182.9,1.22,Moderate,Elevated
2016,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0142,16,28,44,110.32,42.89,153.22,6.9,1.53,10,21,79.8,0.53,Low,Background
2017,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0359,46,65,111,774.35,217.39,991.74,16.83,3.34,30,50,97.2,0.65,Moderate,Background
2018,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0369,51,63,114,206.99,272.74,479.72,4.06,4.33,35,50,192.3,1.28,Moderate,Elevated
2019,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.112,180,166,346,1349.12,1068.33,2417.44,7.5,6.44,125,124,304.0,2.03,Moderate,High
2020,117,Cimahi,Jawa Barat,3090.37,-10.9397,110.735,0.0434,49,85,134,355.95,265.32,621.27,7.26,3.12,30,67,90.5,0.6,Moderate,Background
2010,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0152,26,40,66,19.41,381.6,401.01,0.75,9.54,16,33,93.6,0.62,Low,Background
2011,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0239,39,65,104,99.15,392.9,492.05,2.54,6.04,25,56,147.1,0.98,Moderate,Background
2012,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0306,55,78,133,73.94,651.48,725.42,1.34,8.35,34,56,106.6,0.71,Moderate,Background
2013,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0239,41,63,104,124.85,142.32,267.16,3.05,2.26,27,44,128.9,0.86,Moderate,Background
2014,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0299,60,70,130,201.19,330.37,531.56,3.35,4.72,36,62,173.5,1.16,Moderate,Elevated
2015,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0956,162,253,415,496.66,1507.83,2004.49,3.07,5.96,104,215,162.2,1.08,Moderate,Elevated
2016,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0173,30,45,75,96.8,186.55,283.35,3.23,4.15,19,33,67.8,0.45,Low,Background
2017,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0299,53,77,130,56.87,277.12,333.99,1.07,3.6,38,65,134.2,0.89,Moderate,Background
2018,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0299,50,80,130,190.72,1749.51,1940.23,3.81,21.87,35,71,129.0,0.86,Moderate,Background
2019,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0645,134,146,280,1674.14,208.41,1882.55,12.49,1.43,81,129,221.5,1.48,Moderate,Elevated
2020,118,Cirebon,Jawa Barat,4343.2,3.8808,100.9868,0.0258,38,74,112,371.05,130.14,501.19,9.76,1.76,23,56,72.7,0.48,Moderate,Background
2010,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.1464,30,45,75,145.46,54.7,200.16,4.85,1.22,23,32,152.5,1.02,Low,Elevated
2011,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.2303,53,65,118,1065.75,307.19,1372.94,20.11,4.73,38,50,190.7,1.27,Moderate,Elevated
2012,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.3064,72,85,157,101.09,950.33,1051.42,1.4,11.18,48,59,219.5,1.46,Moderate,Elevated
2013,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.3005,63,91,154,95.73,145.53,241.26,1.52,1.6,48,79,226.8,1.51,Moderate,Elevated
2014,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.201,42,61,103,67.32,763.96,831.28,1.6,12.52,30,51,174.1,1.16,Moderate,Elevated
2015,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.5659,136,154,290,363.21,425.96,789.17,2.67,2.77,89,110,300.9,2.01,Moderate,High
2016,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.1307,29,38,67,96.46,163.29,259.76,3.33,4.3,18,28,175.4,1.17,Low,Elevated
2017,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.2576,66,66,132,113.38,328.06,441.44,1.72,4.97,48,56,91.0,0.61,Moderate,Background
2018,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.2908,55,94,149,1090.69,276.99,1367.68,19.83,2.95,41,83,139.7,0.93,Moderate,Background
2019,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.4664,115,124,239,227.66,880.92,1108.58,1.98,7.1,91,99,156.9,1.05,Moderate,Elevated
2020,119,Depok,Jawa Barat,512.44,-3.6501,128.3061,0.2283,43,74,117,456.3,379.42,835.72,10.61,5.13,30,60,232.2,1.55,Moderate,Elevated
2010,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0106,16,22,38,47.38,304.56,351.94,2.96,13.84,11,16,144.1,0.96,Low,Background
2011,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0302,35,73,108,210.94,739.12,950.06,6.03,10.12,22,55,122.7,0.82,Moderate,Background
2012,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.042,62,88,150,88.73,264.51,353.24,1.43,3.01,40,69,149.1,0.99,Moderate,Background
2013,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0263,42,52,94,57.81,58.52,116.33,1.38,1.13,28,37,143.6,0.96,Low,Background
2014,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0325,48,68,116,564.33,227.98,792.31,11.76,3.35,35,58,155.3,1.04,Moderate,Elevated
2015,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.082,117,176,293,165.47,902.39,1067.87,1.41,5.13,70,144,119.6,0.8,Moderate,Background
2016,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0185,23,43,66,146.39,662.03,808.42,6.36,15.4,15,37,111.3,0.74,Low,Background
2017,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0355,67,60,127,441.55,225.44,666.99,6.59,3.76,47,50,142.8,0.95,Moderate,Background
2018,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0347,51,73,124,56.31,1489.46,1545.77,1.1,20.4,38,62,134.8,0.9,Moderate,Background
2019,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0758,106,165,271,538.76,819.72,1358.48,5.08,4.97,72,123,211.5,1.41,Moderate,Elevated
2020,120,Sukabumi,Jawa Barat,3574.66,4.4793,110.6164,0.0319,46,68,114,103.91,382.1,486.01,2.26,5.62,27,57,158.3,1.06,Moderate,Elevated
2010,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.0677,28,40,68,46.92,116.58,163.5,1.68,2.91,16,32,129.9,0.87,Low,Background
2011,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1334,54,80,134,452.54,374.77,827.31,8.38,4.68,37,60,112.5,0.75,Moderate,Background
2012,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1394,47,93,140,315.14,2573.37,2888.51,6.71,27.67,29,77,108.4,0.72,Moderate,Background
2013,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1434,54,90,144,120.47,211.73,332.21,2.23,2.35,35,75,146.2,0.97,Moderate,Background
2014,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1504,66,85,151,302.93,162.81,465.74,4.59,1.92,39,66,205.2,1.37,Moderate,Elevated
2015,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.3286,139,191,330,213.14,376.85,589.99,1.53,1.97,86,170,354.4,2.36,Moderate,High
2016,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.0538,18,36,54,653.69,114.03,767.71,36.32,3.17,12,31,151.8,1.01,Low,Elevated
2017,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1155,49,67,116,417.52,189.67,607.19,8.52,2.83,39,50,247.7,1.65,Moderate,Elevated
2018,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1583,70,89,159,23.28,294.91,318.19,0.33,3.31,55,76,210.7,1.4,Moderate,Elevated
2019,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.3834,133,252,385,597.56,2101.78,2699.34,4.49,8.34,105,204,269.8,1.8,Moderate,High
2020,121,Tasikmalaya,Jawa Barat,1004.15,-3.3682,132.2298,0.1414,54,88,142,217.11,454.65,671.76,4.02,5.17,37,75,158.0,1.05,Moderate,Elevated
2010,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0116,17,32,49,86.04,63.09,149.14,5.06,1.97,11,25,159.8,1.07,Low,Elevated
2011,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0368,73,83,156,357.9,123.34,481.25,4.9,1.49,48,65,200.3,1.34,Moderate,Elevated
2012,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0359,55,97,152,899.24,211.05,1110.28,16.35,2.18,33,71,92.3,0.62,Moderate,Background
2013,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0331,57,83,140,643.73,215.96,859.7,11.29,2.6,34,72,140.9,0.94,Moderate,Background
2014,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0354,61,89,150,433.61,88.05,521.67,7.11,0.99,44,77,146.5,0.98,Moderate,Background
2015,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0524,96,126,222,539.56,196.1,735.66,5.62,1.56,66,92,169.3,1.13,Moderate,Elevated
2016,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0182,31,46,77,171.28,423.69,594.97,5.53,9.21,23,35,98.9,0.66,Low,Background
2017,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0305,60,69,129,74.84,273.06,347.9,1.25,3.96,47,61,179.7,1.2,Moderate,Elevated
2018,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0222,40,54,94,71.55,238.27,309.83,1.79,4.41,29,40,190.8,1.27,Low,Elevated
2019,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0581,103,143,246,129.43,1419.04,1548.48,1.26,9.92,61,109,207.4,1.38,Moderate,Elevated
2020,122,Banjar,Jawa Barat,4233.92,-3.3595,104.3068,0.0312,50,82,132,52.92,871.39,924.3,1.06,10.63,37,61,158.2,1.05,Moderate,Elevated
2010,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0089,18,26,44,149.8,75.68,225.47,8.32,2.91,13,19,161.1,1.07,Low,Elevated
2011,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0297,55,92,147,476.77,323.82,800.59,8.67,3.52,43,64,102.8,0.69,Moderate,Background
2012,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0266,58,74,132,101.2,357.98,459.18,1.74,4.84,44,52,185.8,1.24,Moderate,Elevated
2013,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0212,42,63,105,1511.3,82.81,1594.11,35.98,1.31,31,56,173.3,1.16,Moderate,Elevated
2014,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0228,50,63,113,514.49,33.82,548.31,10.29,0.54,33,48,119.8,0.8,Moderate,Background
2015,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.042,71,137,208,717.82,573.6,1291.42,10.11,4.19,53,104,190.9,1.27,Moderate,Elevated
2016,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0107,23,30,53,24.34,101.45,125.79,1.06,3.38,16,21,75.1,0.5,Low,Background
2017,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0206,39,63,102,289.46,278.13,567.6,7.42,4.41,23,52,100.4,0.67,Moderate,Background
2018,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0289,55,88,143,265.27,250.98,516.25,4.82,2.85,40,71,131.4,0.88,Moderate,Background
2019,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.065,132,190,322,626.99,149.84,776.83,4.75,0.79,97,169,222.5,1.48,Moderate,Elevated
2020,123,Bandung Barat,Jawa Barat,4953.36,-0.3569,138.3543,0.0311,49,105,154,331.0,440.38,771.37,6.76,4.19,31,90,133.5,0.89,Moderate,Background
2010,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.0981,17,32,49,96.93,26.49,123.43,5.7,0.83,12,27,156.9,1.05,Low,Elevated
2011,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2724,49,87,136,139.34,125.78,265.12,2.84,1.45,32,66,146.4,0.98,Moderate,Background
2012,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2744,55,82,137,160.61,375.88,536.49,2.92,4.58,41,72,157.8,1.05,Moderate,Elevated
2013,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2443,43,79,122,244.99,577.16,822.15,5.7,7.31,27,60,132.4,0.88,Moderate,Background
2014,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2423,47,74,121,104.33,236.13,340.46,2.22,3.19,36,54,181.4,1.21,Moderate,Elevated
2015,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.6008,98,202,300,393.01,216.32,609.32,4.01,1.07,62,179,221.9,1.48,Moderate,Elevated
2016,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.1222,31,30,61,105.95,138.47,244.43,3.42,4.62,23,23,151.7,1.01,Low,Elevated
2017,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2343,53,64,117,250.01,620.88,870.89,4.72,9.7,39,49,129.0,0.86,Moderate,Background
2018,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.1963,45,53,98,269.49,220.04,489.53,5.99,4.15,28,38,121.9,0.81,Low,Background
2019,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.8291,138,276,414,269.63,549.78,819.41,1.95,1.99,104,216,248.5,1.66,Moderate,Elevated
2020,124,Ciamis,Jawa Barat,499.31,1.892,127.3464,0.2764,68,70,138,112.55,214.55,327.1,1.66,3.07,43,56,158.9,1.06,Moderate,Elevated
2010,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0181,17,28,45,549.39,83.2,632.59,32.32,2.97,12,25,83.5,0.56,Low,Background
2011,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0511,52,75,127,619.34,138.08,757.42,11.91,1.84,34,64,166.4,1.11,Moderate,Elevated
2012,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0599,65,84,149,24.9,1494.69,1519.58,0.38,17.79,44,74,211.8,1.41,Moderate,Elevated
2013,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0611,53,99,152,484.56,350.08,834.65,9.14,3.54,35,82,202.8,1.35,Moderate,Elevated
2014,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0539,54,80,134,698.45,169.01,867.45,12.93,2.11,37,71,91.0,0.61,Moderate,Background
2015,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.1299,143,180,323,2721.8,472.86,3194.66,19.03,2.63,92,148,205.6,1.37,Moderate,Elevated
2016,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0181,14,31,45,101.05,108.32,209.37,7.22,3.49,9,25,141.8,0.95,Low,Background
2017,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0374,38,55,93,83.19,172.33,255.52,2.19,3.13,26,41,185.7,1.24,Low,Elevated
2018,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0527,62,69,131,406.9,517.12,924.03,6.56,7.49,37,58,196.9,1.31,Moderate,Elevated
2019,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.1222,108,196,304,361.6,458.26,819.87,3.35,2.34,81,160,422.6,2.82,Moderate,Severe
2020,125,Cianjur,Jawa Barat,2486.89,4.075,101.1578,0.0483,57,63,120,73.8,68.48,142.28,1.29,1.09,40,49,263.4,1.76,Moderate,High
2010,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0204,31,46,77,43.41,379.57,422.98,1.4,8.25,22,37,111.0,0.74,Low,Background
2011,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.037,60,80,140,118.29,94.69,212.98,1.97,1.18,39,56,156.4,1.04,Moderate,Elevated
2012,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0288,46,63,109,97.92,916.59,1014.51,2.13,14.55,33,48,155.0,1.03,Moderate,Elevated
2013,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0296,48,64,112,181.22,238.8,420.02,3.78,3.73,29,47,134.7,0.9,Moderate,Background
2014,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0381,57,87,144,114.55,647.5,762.05,2.01,7.44,38,77,133.2,0.89,Moderate,Background
2015,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0585,75,146,221,409.69,526.07,935.76,5.46,3.6,54,119,268.9,1.79,Moderate,High
2016,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0183,26,43,69,290.36,144.34,434.7,11.17,3.36,16,34,79.8,0.53,Low,Background
2017,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0378,62,81,143,556.96,95.1,652.06,8.98,1.17,44,60,119.5,0.8,Moderate,Background
2018,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.037,55,85,140,267.04,145.14,412.18,4.86,1.71,41,68,162.3,1.08,Moderate,Elevated
2019,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0773,132,160,292,1625.19,351.3,1976.49,12.31,2.2,82,137,234.9,1.57,Moderate,Elevated
2020,126,Garut,Jawa Barat,3779.58,-0.1162,119.3383,0.0466,60,116,176,207.93,552.06,759.99,3.47,4.76,40,94,160.7,1.07,Moderate,Elevated
2010,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0498,35,46,81,130.55,223.6,354.15,3.73,4.86,23,38,131.1,0.87,Low,Background
2011,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0953,62,93,155,223.27,256.01,479.28,3.6,2.75,45,65,95.9,0.64,Moderate,Background
2012,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0756,53,70,123,147.57,126.75,274.32,2.78,1.81,41,54,169.6,1.13,Moderate,Elevated
2013,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0842,60,77,137,452.31,135.88,588.19,7.54,1.76,39,67,138.2,0.92,Moderate,Background
2014,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0799,52,78,130,274.38,128.36,402.73,5.28,1.65,37,58,154.1,1.03,Moderate,Elevated
2015,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.1733,102,180,282,149.21,363.42,512.63,1.46,2.02,63,142,325.7,2.17,Moderate,High
2016,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0357,22,36,58,163.94,40.26,204.2,7.45,1.12,16,31,107.9,0.72,Low,Background
2017,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0934,64,88,152,148.84,149.57,298.41,2.33,1.7,43,70,190.2,1.27,Moderate,Elevated
2018,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0805,50,81,131,43.98,252.57,296.55,0.88,3.12,30,62,158.0,1.05,Moderate,Elevated
2019,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.2336,150,230,380,275.24,1118.93,1394.16,1.83,4.86,95,185,325.6,2.17,Moderate,High
2020,127,Indramayu,Jawa Barat,1626.84,1.9105,135.1094,0.0971,73,85,158,450.72,675.95,1126.67,6.17,7.95,52,66,173.0,1.15,Moderate,Elevated
2010,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0156,23,52,75,78.03,264.12,342.15,3.39,5.08,14,44,101.6,0.68,Low,Background
2011,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0245,47,71,118,84.47,435.98,520.45,1.8,6.14,31,51,208.2,1.39,Moderate,Elevated
2012,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0297,49,94,143,671.8,384.1,1055.9,13.71,4.09,37,66,143.8,0.96,Moderate,Background
2013,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0287,67,71,138,793.37,410.22,1203.59,11.84,5.78,46,62,154.0,1.03,Moderate,Elevated
