year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2013,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.1416,131,225,356,1823.95,912.85,2736.8,13.92,4.06,95,170,243.5,1.62,Moderate,Elevated
2014,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.1376,141,205,346,518.4,310.91,829.31,3.68,1.52,85,160,154.0,1.03,Moderate,Elevated
2015,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.3918,391,594,985,2455.28,4392.07,6847.34,6.28,7.39,245,533,363.5,2.42,High,High
2016,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.0533,57,77,134,435.95,292.78,728.73,7.65,3.8,44,61,157.8,1.05,Moderate,Elevated
2017,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.1667,174,245,419,503.91,2905.95,3409.86,2.9,11.86,104,177,111.9,0.75,Moderate,Background
2018,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.1205,128,175,303,2208.93,666.18,2875.11,17.26,3.81,90,146,131.7,0.88,Moderate,Background
2019,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.216,233,310,543,201.89,1179.0,1380.89,0.87,3.8,158,275,331.0,2.21,High,High
2020,397,Tidore Kepulauan,Maluku Utara,2513.86,-10.4697,135.7845,0.1372,142,203,345,1988.54,469.94,2458.48,14.0,2.31,113,157,97.9,0.65,Moderate,Background
2010,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.1587,81,110,191,1190.39,432.21,1622.6,14.7,3.93,52,95,134.2,0.89,Moderate,Background
2011,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2808,138,200,338,702.25,854.22,1556.46,5.09,4.27,108,163,130.5,0.87,Moderate,Background
2012,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2883,142,205,347,708.46,1108.21,1816.67,4.99,5.41,90,171,158.0,1.05,Moderate,Elevated
2013,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2476,127,171,298,2964.01,534.28,3498.29,23.34,3.12,90,150,198.9,1.33,Moderate,Elevated
2014,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2576,122,188,310,740.77,1063.22,1803.99,6.07,5.66,95,136,157.2,1.05,Moderate,Elevated
2015,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.6256,323,430,753,1211.2,3022.17,4233.37,3.75,7.03,221,316,259.0,1.73,High,High
2016,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.1363,68,96,164,256.66,935.19,1191.86,3.77,9.74,51,70,65.9,0.44,Moderate,Background
2017,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2717,128,199,327,254.45,656.48,910.94,1.99,3.3,91,160,125.7,0.84,Moderate,Background
2018,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.3273,170,224,394,935.18,628.16,1563.35,5.5,2.8,107,170,255.8,1.71,Moderate,High
2019,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.5375,250,397,647,501.41,676.57,1177.99,2.01,1.7,192,332,243.8,1.63,High,Elevated
2020,398,Halmahera Barat,Maluku Utara,1203.64,-10.9555,110.2464,0.2758,136,196,332,1650.41,1659.84,3310.25,12.14,8.47,95,147,159.1,1.06,Moderate,Elevated
2010,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,1.4462,71,129,200,287.91,271.71,559.62,4.06,2.11,48,106,152.8,1.02,Moderate,Elevated
2011,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,2.4441,132,206,338,2513.32,836.62,3349.94,19.04,4.06,95,169,158.9,1.06,Moderate,Elevated
2012,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,3.2322,204,243,447,9050.52,1635.77,10686.29,44.37,6.73,157,177,130.2,0.87,Moderate,Background
2013,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,3.1238,181,251,432,408.38,1382.16,1790.54,2.26,5.51,140,214,246.7,1.64,Moderate,Elevated
2014,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,2.567,155,200,355,1355.81,365.27,1721.07,8.75,1.83,100,166,151.5,1.01,Moderate,Elevated
2015,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,3.8324,225,305,530,1718.54,1777.17,3495.71,7.64,5.83,160,260,386.6,2.58,High,High
2016,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,1.3377,80,105,185,1025.44,244.78,1270.22,12.82,2.33,50,88,128.3,0.86,Moderate,Background
2017,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,2.8056,161,227,388,1289.56,1527.85,2817.41,8.01,6.73,100,172,189.7,1.26,Moderate,Elevated
2018,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,2.755,174,207,381,407.76,238.83,646.59,2.34,1.15,109,148,155.2,1.03,Moderate,Elevated
2019,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,5.3581,306,435,741,696.74,7000.67,7697.4,2.28,16.09,189,359,239.7,1.6,High,Elevated
2020,399,Halmahera Selatan,Maluku Utara,138.29,-0.4277,102.9761,3.1599,186,251,437,3071.88,521.61,3593.49,16.52,2.08,135,196,145.8,0.97,Moderate,Background
2010,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.2107,68,111,179,501.88,455.01,956.89,7.38,4.1,44,85,148.1,0.99,Moderate,Background
2011,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.5109,165,269,434,895.81,1721.03,2616.85,5.43,6.4,121,233,188.5,1.26,Moderate,Elevated
2012,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.445,159,219,378,2512.26,381.35,2893.6,15.8,1.74,109,194,236.4,1.58,Moderate,Elevated
2013,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.4227,132,227,359,157.57,719.04,876.6,1.19,3.17,81,179,182.7,1.22,Moderate,Elevated
2014,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.4898,154,262,416,858.41,1093.9,1952.31,5.57,4.18,100,190,210.3,1.4,Moderate,Elevated
2015,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.9148,292,485,777,1352.04,4094.57,5446.61,4.63,8.44,223,366,344.6,2.3,High,High
2016,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.2001,71,99,170,487.16,170.67,657.83,6.86,1.72,50,87,170.1,1.13,Moderate,Elevated
2017,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.4533,158,227,385,746.09,494.21,1240.29,4.72,2.18,98,175,219.8,1.47,Moderate,Elevated
2018,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.3697,122,192,314,3268.8,2564.35,5833.15,26.79,13.36,94,160,156.6,1.04,Moderate,Elevated
2019,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,1.0996,390,544,934,874.23,621.35,1495.58,2.24,1.14,261,404,242.8,1.62,High,Elevated
2020,400,Halmahera Tengah,Maluku Utara,849.4,-5.178,107.5146,0.4968,177,245,422,2097.56,424.22,2521.77,11.85,1.73,114,204,160.9,1.07,Moderate,Elevated
2010,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.08,47,80,127,92.21,53.69,145.89,1.96,0.67,31,70,70.8,0.47,Moderate,Background
2011,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2556,164,242,406,1300.9,460.62,1761.53,7.93,1.9,104,215,332.7,2.22,Moderate,High
2012,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2449,162,227,389,82.82,1401.47,1484.29,0.51,6.17,129,169,204.7,1.36,Moderate,Elevated
2013,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2361,160,215,375,1709.18,549.99,2259.17,10.68,2.56,101,159,241.8,1.61,Moderate,Elevated
2014,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2241,139,217,356,442.49,1880.52,2323.01,3.18,8.67,96,180,242.2,1.61,Moderate,Elevated
2015,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.6428,405,616,1021,4891.93,3046.35,7938.27,12.08,4.95,286,497,376.6,2.51,Extreme,High
2016,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.0711,48,65,113,164.7,144.92,309.62,3.43,2.23,37,51,148.7,0.99,Moderate,Background
2017,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2147,142,199,341,1997.06,568.71,2565.77,14.06,2.86,99,173,177.3,1.18,Moderate,Elevated
2018,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2065,131,197,328,600.31,489.93,1090.24,4.58,2.49,81,175,184.9,1.23,Moderate,Elevated
2019,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.4904,304,475,779,1648.11,2308.62,3956.73,5.42,4.86,215,335,355.3,2.37,High,High
2020,401,Halmahera Timur,Maluku Utara,1588.39,-1.6497,115.4089,0.2185,137,210,347,1223.08,661.94,1885.01,8.93,3.15,92,187,138.5,0.92,Moderate,Background
2010,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1114,90,160,250,807.96,1074.42,1882.38,8.98,6.72,61,127,141.1,0.94,Moderate,Background
2011,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1537,151,194,345,355.63,660.65,1016.28,2.36,3.41,106,153,187.7,1.25,Moderate,Elevated
2012,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1992,174,273,447,76.94,2769.49,2846.43,0.44,10.14,132,243,168.1,1.12,Moderate,Elevated
2013,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1475,115,216,331,158.49,1234.44,1392.93,1.38,5.72,83,188,217.1,1.45,Moderate,Elevated
2014,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.209,212,257,469,2500.54,1274.93,3775.47,11.8,4.96,168,213,144.4,0.96,Moderate,Background
2015,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.3587,333,472,805,299.51,689.21,988.71,0.9,1.46,224,351,242.0,1.61,High,Elevated
2016,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.0882,80,118,198,904.87,297.59,1202.46,11.31,2.52,59,106,110.5,0.74,Moderate,Background
2017,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1386,121,190,311,215.91,848.12,1064.03,1.78,4.46,78,157,226.3,1.51,Moderate,Elevated
2018,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1613,152,210,362,518.01,2486.73,3004.73,3.41,11.84,114,166,173.7,1.16,Moderate,Elevated
2019,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.3622,309,504,813,2744.06,1066.42,3810.48,8.88,2.12,205,415,297.5,1.98,High,High
2020,402,Halmahera Utara,Maluku Utara,2244.46,1.9816,98.6294,0.1297,109,182,291,1498.31,533.98,2032.29,13.75,2.93,73,134,139.0,0.93,Moderate,Background
2010,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,0.3717,45,69,114,73.73,215.28,289.0,1.64,3.12,27,54,104.3,0.7,Moderate,Background
2011,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.1413,132,218,350,234.4,517.15,751.54,1.78,2.37,96,171,239.2,1.59,Moderate,Elevated
2012,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.275,161,230,391,539.83,297.02,836.85,3.35,1.29,116,185,89.9,0.6,Moderate,Background
2013,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.5195,189,277,466,1047.46,1508.05,2555.52,5.54,5.44,133,241,189.6,1.26,Moderate,Elevated
2014,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.3434,165,247,412,1298.65,462.74,1761.38,7.87,1.87,111,186,210.9,1.41,Moderate,Elevated
2015,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,2.1391,268,388,656,645.39,5435.04,6080.42,2.41,14.01,194,302,347.4,2.32,High,High
2016,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,0.6359,83,112,195,2058.05,389.38,2447.43,24.8,3.48,57,93,153.9,1.03,Moderate,Elevated
2017,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.0728,132,197,329,1123.7,918.34,2042.04,8.51,4.66,85,163,181.2,1.21,Moderate,Elevated
2018,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.0108,128,182,310,402.61,288.23,690.84,3.15,1.58,88,143,150.2,1.0,Moderate,Elevated
2019,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,2.188,259,412,671,2426.57,1209.6,3636.16,9.37,2.94,188,326,250.6,1.67,High,High
2020,403,Kepulauan Sula,Maluku Utara,306.68,3.9288,123.2554,1.05,148,174,322,498.88,243.61,742.49,3.37,1.4,100,125,145.6,0.97,Moderate,Background
2010,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.0587,62,84,146,249.64,358.6,608.24,4.03,4.27,47,70,237.5,1.58,Moderate,Elevated
2011,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1621,165,238,403,187.34,1079.42,1266.76,1.14,4.54,117,169,203.7,1.36,Moderate,Elevated
2012,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1419,165,188,353,114.88,1326.62,1441.49,0.7,7.06,111,156,189.4,1.26,Moderate,Elevated
2013,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1198,125,173,298,850.38,1286.85,2137.23,6.8,7.44,93,127,163.3,1.09,Moderate,Elevated
2014,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1363,140,199,339,336.69,335.77,672.46,2.4,1.69,90,148,239.6,1.6,Moderate,Elevated
2015,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.2232,189,366,555,577.99,544.5,1122.49,3.06,1.49,121,300,415.7,2.77,High,Severe
2016,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.045,45,67,112,102.19,391.45,493.65,2.27,5.84,34,54,164.9,1.1,Moderate,Elevated
2017,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1419,143,210,353,1301.14,192.27,1493.4,9.1,0.92,86,183,108.3,0.72,Moderate,Background
2018,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1805,174,275,449,169.82,3569.13,3738.95,0.98,12.98,138,221,122.2,0.81,Moderate,Background
2019,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.2702,260,412,672,941.35,492.6,1433.95,3.62,1.2,183,344,331.8,2.21,High,High
2020,404,Pulau Morotai,Maluku Utara,2486.87,5.7559,133.5618,0.1307,126,199,325,295.19,965.77,1260.96,2.34,4.85,87,145,214.3,1.43,Moderate,Elevated
2010,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.0667,71,107,178,104.08,292.9,396.98,1.47,2.74,50,86,106.7,0.71,Moderate,Background
2011,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1225,118,209,327,384.04,1318.81,1702.84,3.25,6.31,93,146,163.8,1.09,Moderate,Elevated
2012,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1675,173,274,447,514.35,1329.5,1843.86,2.97,4.85,113,240,212.8,1.42,Moderate,Elevated
2013,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1195,125,194,319,311.48,355.82,667.29,2.49,1.83,93,166,195.8,1.31,Moderate,Elevated
2014,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1413,141,236,377,180.4,1315.67,1496.06,1.28,5.57,109,174,174.6,1.16,Moderate,Elevated
2015,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.2983,352,444,796,2000.91,778.18,2779.09,5.68,1.75,262,369,541.6,3.61,High,Severe
2016,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.0847,87,139,226,302.07,1059.75,1361.82,3.47,7.62,58,114,164.0,1.09,Moderate,Elevated
2017,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1334,141,215,356,356.97,692.89,1049.86,2.53,3.22,87,152,75.3,0.5,Moderate,Background
2018,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1446,140,246,386,1149.56,344.04,1493.61,8.21,1.4,106,210,199.5,1.33,Moderate,Elevated
2019,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.3384,350,553,903,1560.64,2303.31,3863.96,4.46,4.17,214,391,326.6,2.18,High,High
2020,405,Pulau Taliabu,Maluku Utara,2668.62,3.7717,131.2913,0.1308,144,205,349,6304.9,1062.85,7367.75,43.78,5.18,87,172,232.1,1.55,Moderate,Elevated
