year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.5696,333,483,816,7967.33,2574.79,10542.12,23.93,5.33,227,423,301.6,2.01,High,High
2013,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.5382,307,464,771,1323.57,1521.39,2844.97,4.31,3.28,199,348,259.1,1.73,High,High
2014,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.691,382,608,990,5144.88,2247.21,7392.09,13.47,3.7,242,506,118.5,0.79,High,Background
2015,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,1.1496,625,1022,1647,12530.35,19387.24,31917.59,20.05,18.97,399,848,412.6,2.75,Extreme,Severe
2016,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.4384,246,382,628,403.63,286.29,689.93,1.64,0.75,156,306,267.1,1.78,High,High
2017,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.5724,315,505,820,1794.12,2977.99,4772.11,5.7,5.9,204,425,297.2,1.98,High,High
2018,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.6687,391,567,958,1735.05,1641.39,3376.45,4.44,2.89,239,466,308.0,2.05,High,High
2019,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,1.8344,1078,1550,2628,2439.32,3381.55,5820.87,2.26,2.18,731,1228,789.8,5.27,Extreme,Severe
2020,250,Singkawang,Kalimantan Barat,1432.63,-8.909,101.9158,0.7497,460,614,1074,2128.13,1675.59,3803.72,4.63,2.73,331,532,288.3,1.92,Extreme,High
2010,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.1164,138,230,368,423.9,2399.77,2823.67,3.07,10.43,85,190,170.8,1.14,Moderate,Elevated
2011,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.2503,332,459,791,5137.03,1019.6,6156.63,15.47,2.22,262,337,276.2,1.84,High,High
2012,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.3629,476,671,1147,2842.49,2510.1,5352.59,5.97,3.74,360,532,236.4,1.58,Extreme,Elevated
2013,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.3458,440,653,1093,965.17,1709.02,2674.19,2.19,2.62,310,569,337.0,2.25,Extreme,High
2014,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.2718,314,545,859,389.86,8179.2,8569.06,1.24,15.01,231,393,380.1,2.53,High,High
2015,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.7789,1020,1442,2462,3979.34,4407.66,8387.0,3.9,3.06,803,1071,652.7,4.35,Extreme,Severe
2016,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.2319,313,420,733,358.52,4632.56,4991.08,1.15,11.03,188,321,318.6,2.12,High,High
2017,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.3654,459,696,1155,2436.7,4652.35,7089.05,5.31,6.68,308,624,326.7,2.18,Extreme,High
2018,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.3534,472,645,1117,601.2,1314.95,1916.15,1.27,2.04,369,559,392.2,2.61,Extreme,High
2019,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.7824,985,1488,2473,4949.77,10171.34,15121.11,5.03,6.84,740,1268,236.4,1.58,Extreme,Elevated
2020,251,Bengkayang,Kalimantan Barat,3160.73,0.3255,122.1736,0.3822,494,714,1208,977.65,7200.16,8177.81,1.98,10.08,321,574,373.1,2.49,Extreme,High
2010,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.1493,185,286,471,145.19,473.14,618.34,0.78,1.65,121,251,163.7,1.09,Moderate,Elevated
2011,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3423,422,658,1080,970.09,773.39,1743.48,2.3,1.18,305,495,310.8,2.07,Extreme,High
2012,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3752,466,718,1184,3278.93,2810.54,6089.47,7.04,3.91,332,621,247.5,1.65,Extreme,Elevated
2013,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3128,382,605,987,2112.72,3034.97,5147.69,5.53,5.02,297,521,393.4,2.62,High,High
2014,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3138,390,600,990,665.21,1859.25,2524.46,1.71,3.1,268,439,258.9,1.73,High,High
2015,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.7305,928,1377,2305,4887.3,4292.19,9179.49,5.27,3.12,641,1068,698.3,4.66,Extreme,Severe
2016,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.1921,253,353,606,439.01,9176.99,9616.0,1.74,26.0,183,247,313.4,2.09,High,High
2017,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3778,480,712,1192,694.19,1319.7,2013.89,1.45,1.85,298,610,257.8,1.72,Extreme,High
2018,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3001,377,570,947,456.23,1785.58,2241.81,1.21,3.13,250,502,293.6,1.96,High,High
2019,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.933,1202,1742,2944,12565.44,14638.4,27203.84,10.45,8.4,831,1445,695.6,4.64,Extreme,Severe
2020,252,Kapuas Hulu,Kalimantan Barat,3155.32,-3.8383,120.9959,0.3895,496,733,1229,5882.71,866.17,6748.88,11.86,1.18,390,524,302.9,2.02,Extreme,High
2010,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.0816,152,205,357,902.09,319.42,1221.52,5.93,1.56,92,154,338.3,2.26,Moderate,High
2011,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.2207,380,585,965,1842.8,1399.69,3242.49,4.85,2.39,239,519,331.4,2.21,High,High
2012,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.2328,374,644,1018,2942.07,10636.23,13578.31,7.87,16.52,268,524,271.9,1.81,Extreme,High
2013,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.242,412,646,1058,997.23,3035.36,4032.59,2.42,4.7,295,557,245.1,1.63,Extreme,Elevated
2014,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.2543,422,690,1112,775.04,7994.6,8769.64,1.84,11.59,332,561,443.8,2.96,Extreme,Severe
2015,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.4944,882,1280,2162,7731.18,12152.99,19884.17,8.77,9.49,536,1075,407.0,2.71,Extreme,Severe
2016,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.1207,199,329,528,2186.0,340.98,2526.99,10.98,1.04,158,248,238.9,1.59,High,Elevated
2017,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.1994,355,517,872,2884.35,1504.11,4388.46,8.12,2.91,235,365,197.4,1.32,High,Elevated
2018,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.1946,320,531,851,2513.34,4649.92,7163.25,7.85,8.76,204,424,313.8,2.09,High,High
2019,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.6289,1102,1648,2750,5962.42,9140.97,15103.38,5.41,5.55,825,1332,817.2,5.45,Extreme,Severe
2020,253,Kayong Utara,Kalimantan Barat,4372.77,-8.1679,101.0377,0.2454,451,622,1073,890.03,2212.14,3102.17,1.97,3.56,291,512,428.0,2.85,Extreme,Severe
2010,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.091,168,262,430,2380.16,866.54,3246.7,14.17,3.31,119,198,225.6,1.5,Moderate,Elevated
2011,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.2163,403,619,1022,2337.48,7334.69,9672.18,5.8,11.85,297,439,452.8,3.02,Extreme,Severe
2012,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.2157,417,602,1019,913.01,3672.03,4585.04,2.19,6.1,291,487,401.0,2.67,Extreme,Severe
2013,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.206,408,565,973,1122.54,3467.09,4589.64,2.75,6.14,261,396,296.2,1.97,High,High
2014,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.2506,470,714,1184,2750.42,357.5,3107.92,5.85,0.5,318,609,238.9,1.59,Extreme,Elevated
2015,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.5883,1042,1737,2779,2393.58,8889.8,11283.37,2.3,5.12,649,1499,519.1,3.46,Extreme,Severe
2016,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.0768,148,215,363,607.36,122.78,730.14,4.1,0.57,104,154,220.7,1.47,Moderate,Elevated
2017,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.1691,320,479,799,2232.38,7531.38,9763.76,6.98,15.72,214,420,247.2,1.65,High,Elevated
2018,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.2667,487,773,1260,2154.64,3800.56,5955.21,4.42,4.92,329,579,405.8,2.71,Extreme,Severe
2019,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.4752,904,1341,2245,19061.92,4178.33,23240.25,21.09,3.12,614,1186,384.5,2.56,Extreme,High
2020,254,Ketapang,Kalimantan Barat,4723.94,-8.0966,134.0085,0.1954,383,540,923,1266.2,1357.12,2623.32,3.31,2.51,237,483,331.6,2.21,High,High
2010,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.1092,160,239,399,953.24,867.34,1820.58,5.96,3.63,100,167,134.3,0.9,Moderate,Background
2011,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.2256,344,480,824,558.7,7524.51,8083.21,1.62,15.68,271,424,209.8,1.4,High,Elevated
2012,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.3362,518,710,1228,12865.05,1851.29,14716.34,24.84,2.61,351,547,284.9,1.9,Extreme,High
2013,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.3236,475,707,1182,3666.06,5114.27,8780.33,7.72,7.23,367,578,344.2,2.29,Extreme,High
2014,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.2414,361,521,882,579.81,2068.94,2648.76,1.61,3.97,256,445,294.9,1.97,High,High
2015,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.6455,900,1458,2358,4455.55,4465.38,8920.93,4.95,3.06,627,1305,793.2,5.29,Extreme,Severe
2016,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.0953,138,210,348,1850.04,1036.09,2886.13,13.41,4.93,96,170,152.4,1.02,Moderate,Elevated
2017,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.2702,390,597,987,1642.75,4814.21,6456.96,4.21,8.06,256,515,149.4,1.0,High,Background
2018,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.2904,434,627,1061,3440.63,464.45,3905.08,7.93,0.74,324,446,225.7,1.5,Extreme,Elevated
2019,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.8051,1195,1746,2941,6290.14,12843.33,19133.47,5.26,7.36,797,1405,634.0,4.23,Extreme,Severe
2020,255,Kubu Raya,Kalimantan Barat,3653.08,-9.9287,103.4441,0.2817,423,606,1029,1496.53,1793.09,3289.62,3.54,2.96,313,513,185.0,1.23,Extreme,Elevated
2010,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.4412,291,409,700,584.43,1334.49,1918.92,2.01,3.26,206,296,155.1,1.03,High,Elevated
2011,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.6895,438,656,1094,1838.29,1391.88,3230.17,4.2,2.12,288,542,256.2,1.71,Extreme,High
2012,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.7569,484,717,1201,2456.98,1002.35,3459.33,5.08,1.4,307,617,383.6,2.56,Extreme,High
2013,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.687,417,673,1090,2115.0,2530.46,4645.46,5.07,3.76,268,496,213.1,1.42,Extreme,Elevated
2014,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.5893,372,563,935,668.8,1990.87,2659.68,1.8,3.54,288,421,295.5,1.97,High,High
2015,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,1.9494,1256,1837,3093,951.91,4290.95,5242.86,0.76,2.34,774,1622,390.7,2.6,Extreme,High
2016,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.1966,130,182,312,232.87,4423.9,4656.76,1.79,24.31,103,127,254.9,1.7,Moderate,High
2017,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.7487,480,708,1188,1285.26,801.85,2087.11,2.68,1.13,365,583,311.4,2.08,Extreme,High
2018,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.6107,404,565,969,2778.64,1897.24,4675.88,6.88,3.36,261,480,466.3,3.11,High,Severe
2019,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,1.367,855,1314,2169,7605.4,27223.06,34828.47,8.9,20.72,579,926,727.9,4.85,Extreme,Severe
2020,256,Landak,Kalimantan Barat,1586.65,-1.3284,133.7467,0.6977,453,654,1107,1118.93,2686.47,3805.4,2.47,4.11,349,525,258.5,1.72,Extreme,High
2010,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.1465,175,251,426,923.02,467.29,1390.31,5.27,1.86,138,177,236.0,1.57,Moderate,Elevated
2011,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.4107,464,730,1194,1117.43,7055.37,8172.8,2.41,9.66,334,593,230.5,1.54,Extreme,Elevated
2012,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.355,386,646,1032,3098.0,2677.28,5775.28,8.03,4.14,289,483,277.5,1.85,Extreme,High
2013,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.3151,348,568,916,837.34,1466.62,2303.96,2.41,2.58,263,508,385.9,2.57,High,High
2014,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.41,495,697,1192,979.86,1268.3,2248.15,1.98,1.82,362,584,252.6,1.68,Extreme,High
2015,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.6367,753,1098,1851,4876.74,3189.52,8066.26,6.48,2.9,463,825,554.8,3.7,Extreme,Severe
2016,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.1232,148,210,358,420.15,2616.36,3036.51,2.84,12.46,89,164,294.5,1.96,Moderate,High
2017,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.3722,441,641,1082,1631.28,6045.64,7676.92,3.7,9.43,336,514,329.5,2.2,Extreme,High
2018,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.3557,394,640,1034,480.23,5955.54,6435.77,1.22,9.31,276,539,332.1,2.21,Extreme,High
2019,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.9756,1152,1684,2836,1410.8,12505.13,13915.93,1.22,7.43,732,1405,540.9,3.61,Extreme,Severe
2020,257,Melawi,Kalimantan Barat,2907.02,-3.4353,115.8018,0.3368,401,578,979,436.27,1050.4,1486.67,1.09,1.82,251,470,261.4,1.74,High,High
2010,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.0971,173,281,454,436.22,1928.97,2365.19,2.52,6.86,114,214,278.4,1.86,Moderate,High
2011,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.2659,474,769,1243,2379.08,3561.68,5940.76,5.02,4.63,368,575,308.6,2.06,Extreme,High
2012,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.1827,342,512,854,432.1,3053.53,3485.62,1.26,5.96,218,418,119.0,0.79,High,Background
2013,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.2045,375,581,956,2497.99,2823.19,5321.17,6.66,4.86,296,438,170.5,1.14,High,Elevated
2014,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.2498,433,735,1168,7675.3,3370.89,11046.19,17.73,4.59,337,633,315.8,2.11,Extreme,High
2015,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.4509,837,1271,2108,2806.36,844.82,3651.18,3.35,0.66,512,1041,336.0,2.24,Extreme,High
2016,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.1309,259,353,612,421.93,1070.34,1492.27,1.63,3.03,184,287,289.9,1.93,High,High
2017,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.2443,465,677,1142,3536.49,1864.03,5400.52,7.61,2.75,288,487,310.4,2.07,Extreme,High
2018,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.2539,464,723,1187,1256.11,2960.68,4216.79,2.71,4.09,280,625,169.2,1.13,Extreme,Elevated
2019,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.4062,725,1174,1899,2855.24,7612.25,10467.49,3.94,6.48,559,1005,469.1,3.13,Extreme,Severe
2020,258,Mempawah,Kalimantan Barat,4675.34,0.231,110.2529,0.1835,367,491,858,557.96,4473.05,5031.02,1.52,9.11,285,386,276.8,1.85,High,High
2010,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.1537,178,256,434,181.47,1019.3,1200.76,1.02,3.98,135,216,177.0,1.18,Moderate,Elevated
2011,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.3086,357,514,871,4353.44,749.92,5103.36,12.19,1.46,264,377,276.4,1.84,High,High
2012,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.4237,469,727,1196,3778.66,10702.95,14481.6,8.06,14.72,312,625,188.8,1.26,Extreme,Elevated
2013,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.4024,455,681,1136,1201.27,1464.63,2665.9,2.64,2.15,300,506,404.7,2.7,Extreme,Severe
2014,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.2834,309,491,800,1234.52,1979.52,3214.03,4.0,4.03,246,423,301.9,2.01,High,High
2015,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.7404,789,1301,2090,3073.78,5825.17,8898.96,3.9,4.48,508,1132,482.5,3.22,Extreme,Severe
2016,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.2118,224,374,598,1314.1,432.64,1746.74,5.87,1.16,171,267,235.6,1.57,High,Elevated
2017,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.3953,471,645,1116,2385.29,4165.33,6550.62,5.06,6.46,327,484,373.1,2.49,Extreme,High
2018,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.3904,429,673,1102,2506.13,2489.24,4995.36,5.84,3.7,299,500,357.5,2.38,Extreme,High
2019,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.8339,965,1389,2354,3452.47,3513.56,6966.03,3.58,2.53,657,1093,398.9,2.66,Extreme,High
2020,259,Sambas,Kalimantan Barat,2822.86,-5.3942,126.3611,0.3695,392,651,1043,5252.27,2419.82,7672.09,13.4,3.72,270,530,276.8,1.85,Extreme,High
2010,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,1.8172,157,240,397,1133.83,1448.12,2581.94,7.22,6.03,124,174,173.6,1.16,Moderate,Elevated
2011,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,5.1176,442,676,1118,5577.57,1916.97,7494.54,12.62,2.84,348,510,400.4,2.67,Extreme,Severe
2012,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,4.463,394,581,975,5137.75,3186.3,8324.05,13.04,5.48,282,494,397.5,2.65,High,High
2013,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,5.4014,483,697,1180,11571.51,2279.35,13850.86,23.96,3.27,371,571,380.8,2.54,Extreme,High
2014,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,5.5753,468,750,1218,995.49,5521.99,6517.48,2.13,7.36,351,663,339.1,2.26,Extreme,High
2015,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,7.0264,612,923,1535,621.7,1982.52,2604.22,1.02,2.15,488,828,336.3,2.24,Extreme,High
2016,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,3.1355,270,415,685,397.7,1900.41,2298.11,1.47,4.58,209,306,187.1,1.25,High,Elevated
2017,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,4.8658,413,650,1063,1625.04,5589.68,7214.71,3.93,8.6,312,475,102.3,0.68,Extreme,Background
2018,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,4.1929,386,530,916,8279.3,1231.16,9510.46,21.45,2.32,236,438,211.1,1.41,High,Elevated
2019,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,8.2714,681,1126,1807,1936.53,2292.7,4229.23,2.84,2.04,492,803,806.5,5.38,Extreme,Severe
2020,260,Sanggau,Kalimantan Barat,218.46,1.4,124.5141,4.106,381,516,897,1353.41,2310.04,3663.45,3.55,4.48,286,401,364.8,2.43,High,High
2010,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.1027,143,232,375,2496.44,946.77,3443.22,17.46,4.08,90,181,229.3,1.53,Moderate,Elevated
2011,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2232,352,463,815,1888.0,1581.25,3469.25,5.36,3.42,248,411,211.5,1.41,High,Elevated
2012,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2832,422,612,1034,5204.25,3434.79,8639.04,12.33,5.61,325,483,351.1,2.34,Extreme,High
2013,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2514,385,533,918,738.92,1936.09,2675.01,1.92,3.63,276,401,242.5,1.62,High,Elevated
2014,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2199,319,484,803,3487.38,2282.43,5769.8,10.93,4.72,198,370,233.0,1.55,High,Elevated
2015,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.4925,740,1058,1798,1422.0,2838.11,4260.11,1.92,2.68,485,777,531.6,3.54,Extreme,Severe
2016,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.0992,155,207,362,503.61,835.05,1338.66,3.25,4.03,107,177,159.3,1.06,Moderate,Elevated
2017,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.269,397,585,982,1646.97,2679.66,4326.63,4.15,4.58,294,505,485.5,3.24,High,Severe
2018,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2279,325,507,832,1579.6,11544.18,13123.78,4.86,22.77,244,371,224.4,1.5,High,Elevated
2019,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.8033,1063,1870,2933,6133.46,16331.43,22464.89,5.77,8.73,754,1581,573.7,3.82,Extreme,Severe
2020,261,Sekadau,Kalimantan Barat,3650.97,5.5011,140.6629,0.2484,340,567,907,903.37,1055.37,1958.74,2.66,1.86,243,435,227.0,1.51,High,Elevated
2010,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.2551,190,258,448,2573.99,5042.99,7616.98,13.55,19.55,130,208,201.9,1.35,Moderate,Elevated
2011,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.542,396,556,952,1240.41,1053.29,2293.7,3.13,1.89,286,414,398.0,2.65,High,High
2012,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.694,494,725,1219,3737.79,2509.22,6247.0,7.57,3.46,311,602,208.8,1.39,Extreme,Elevated
2013,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.5557,394,582,976,2857.73,1560.77,4418.5,7.25,2.68,254,439,292.7,1.95,High,High
2014,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.55,393,573,966,538.17,1025.88,1564.05,1.37,1.79,259,421,272.8,1.82,High,High
2015,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,1.3152,868,1442,2310,10551.65,7872.81,18424.46,12.16,5.46,613,1250,563.4,3.76,Extreme,Severe
2016,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.3046,220,315,535,578.7,1339.59,1918.29,2.63,4.25,174,234,209.9,1.4,High,Elevated
2017,262,Sintang,Kalimantan Barat,1756.45,-3.1805,107.9768,0.6314,452,657,1109,724.27,2293.68,3017.94,1.6,3.49,312,537,420.7,2.8,Extreme,Severe
