year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.2757,325,550,875,860.82,1112.72,1973.55,2.65,2.02,258,437,501.0,3.34,High,Severe
2013,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.4958,415,611,1026,1112.62,792.28,1904.9,2.68,1.3,263,527,360.1,2.4,Extreme,High
2014,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.4768,410,603,1013,437.66,2906.53,3344.18,1.07,4.82,261,473,344.4,2.3,Extreme,High
2015,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,3.1505,913,1248,2161,882.32,1192.86,2075.17,0.97,0.96,607,1105,415.1,2.77,Extreme,Severe
2016,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,0.4592,122,193,315,541.74,813.68,1355.42,4.44,4.22,88,154,182.9,1.22,Moderate,Elevated
2017,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.3063,339,557,896,1623.21,1435.48,3058.68,4.79,2.58,222,412,402.1,2.68,High,Severe
2018,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.6037,410,690,1100,19361.61,6468.97,25830.59,47.22,9.38,284,497,382.1,2.55,Extreme,High
2019,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,3.4712,916,1465,2381,17959.46,9559.22,27518.68,19.61,6.53,669,1140,354.0,2.36,Extreme,High
2020,64,Lahat,Sumatera Selatan,685.92,4.3088,127.147,1.2625,344,522,866,2798.84,6848.62,9647.46,8.14,13.12,269,431,301.7,2.01,High,High
2010,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.4286,203,301,504,1152.38,904.38,2056.76,5.68,3.0,121,226,211.6,1.41,High,Elevated
2011,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.9516,433,686,1119,1871.86,3645.78,5517.63,4.32,5.31,311,610,361.9,2.41,Extreme,High
2012,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.9738,468,677,1145,8279.16,8682.35,16961.51,17.69,12.82,320,608,360.4,2.4,Extreme,High
2013,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.796,366,570,936,1500.72,1383.85,2884.57,4.1,2.43,253,410,335.9,2.24,High,High
2014,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.6897,307,504,811,12693.76,2472.6,15166.36,41.35,4.91,204,399,226.6,1.51,High,Elevated
2015,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,1.9143,914,1337,2251,7910.98,7303.5,15214.48,8.66,5.46,673,1165,562.7,3.75,Extreme,Severe
2016,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.2985,143,208,351,591.31,770.21,1361.52,4.14,3.7,108,159,213.4,1.42,Moderate,Elevated
2017,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.8709,421,603,1024,5220.6,2226.76,7447.36,12.4,3.69,313,475,254.9,1.7,Extreme,High
2018,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,1.0222,492,710,1202,8590.54,3799.86,12390.4,17.46,5.35,353,591,207.4,1.38,Extreme,Elevated
2019,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,1.5453,736,1081,1817,2326.96,16097.59,18424.54,3.16,14.89,515,758,524.8,3.5,Extreme,Severe
2020,65,Muara Enim,Sumatera Selatan,1175.86,-3.7574,113.7491,0.955,433,690,1123,457.98,3325.48,3783.46,1.06,4.82,318,499,207.4,1.38,Extreme,Elevated
2010,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.1312,235,369,604,419.31,569.25,988.56,1.78,1.54,152,306,240.7,1.6,High,Elevated
2011,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.2525,495,668,1163,1487.17,2717.99,4205.15,3.0,4.07,297,544,288.3,1.92,Extreme,High
2012,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.2432,432,688,1120,18597.8,2445.16,21042.96,43.05,3.55,335,588,220.4,1.47,Extreme,Elevated
2013,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.1783,329,492,821,806.7,3449.4,4256.11,2.45,7.01,229,408,419.0,2.79,High,Severe
2014,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.22,405,608,1013,2696.44,2409.51,5105.95,6.66,3.96,297,426,511.9,3.41,Extreme,Severe
2015,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.4458,778,1275,2053,5974.64,28912.09,34886.73,7.68,22.68,568,910,382.2,2.55,Extreme,High
2016,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.1524,283,419,702,1527.37,1562.66,3090.03,5.4,3.73,184,313,156.0,1.04,High,Elevated
2017,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.2256,405,634,1039,330.57,684.36,1014.93,0.82,1.08,308,545,340.0,2.27,Extreme,High
2018,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.2413,409,702,1111,706.95,1807.67,2514.61,1.73,2.58,316,551,338.6,2.26,Extreme,High
2019,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.5372,1014,1460,2474,6225.5,3098.22,9323.72,6.14,2.12,771,1190,581.1,3.87,Extreme,Severe
2020,66,Musi Banyuasin,Sumatera Selatan,4605.14,4.2052,134.2386,0.2187,416,591,1007,952.03,3715.68,4667.7,2.29,6.29,250,462,422.8,2.82,Extreme,Severe
2010,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,0.6891,132,198,330,570.88,652.59,1223.47,4.32,3.3,89,166,194.8,1.3,Moderate,Elevated
2011,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,2.3388,452,668,1120,3556.27,679.41,4235.68,7.87,1.02,346,564,262.1,1.75,Extreme,High
2012,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,1.8606,326,565,891,916.02,2395.46,3311.48,2.81,4.24,211,433,106.6,0.71,High,Background
2013,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,2.3534,434,693,1127,2731.58,903.7,3635.28,6.29,1.3,288,605,375.3,2.5,Extreme,High
2014,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,2.2991,448,653,1101,2671.98,1614.77,4286.74,5.96,2.47,282,540,309.7,2.06,Extreme,High
2015,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,5.256,939,1578,2517,11617.19,12783.9,24401.08,12.37,8.1,673,1368,518.8,3.46,Extreme,Severe
2016,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,1.1736,229,333,562,171.72,1924.12,2095.84,0.75,5.78,155,240,266.3,1.78,High,High
2017,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,1.681,329,476,805,2756.09,2092.53,4848.62,8.38,4.4,202,408,248.0,1.65,High,Elevated
2018,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,2.5016,512,686,1198,911.28,890.22,1801.5,1.78,1.3,364,553,290.0,1.93,Extreme,High
2019,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,4.6358,878,1342,2220,1916.34,9027.93,10944.28,2.18,6.73,573,957,809.8,5.4,Extreme,Severe
2020,67,Musi Rawas,Sumatera Selatan,478.88,-6.3999,122.7504,2.2615,423,660,1083,633.32,9227.07,9860.39,1.5,13.98,327,544,171.6,1.14,Extreme,Elevated
2010,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.1734,205,274,479,523.9,401.81,925.71,2.56,1.47,145,224,253.6,1.69,Moderate,High
2011,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3482,391,571,962,265.43,1667.98,1933.42,0.68,2.92,260,475,335.2,2.23,High,High
2012,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3366,373,557,930,1967.88,2145.72,4113.6,5.28,3.85,241,451,289.6,1.93,High,High
2013,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.383,420,638,1058,2331.15,791.7,3122.84,5.55,1.24,269,568,296.1,1.97,Extreme,High
2014,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3464,376,581,957,376.17,3699.49,4075.65,1.0,6.37,237,462,333.5,2.22,High,High
2015,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.6545,744,1064,1808,18000.09,2203.42,20203.51,24.19,2.07,562,950,658.2,4.39,Extreme,Severe
2016,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.1803,196,302,498,1183.35,701.93,1885.28,6.04,2.32,118,248,205.0,1.37,Moderate,Elevated
2017,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3797,451,598,1049,321.25,2436.19,2757.44,0.71,4.07,297,488,326.3,2.18,Extreme,High
2018,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3761,401,638,1039,15474.85,9572.36,25047.21,38.59,15.0,249,483,295.5,1.97,Extreme,High
2019,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.5325,646,825,1471,6108.75,2388.52,8497.27,9.46,2.9,468,739,467.5,3.12,Extreme,Severe
2020,68,Ogan Ilir,Sumatera Selatan,2762.61,-1.3291,96.4361,0.3935,427,660,1087,2151.68,872.75,3024.43,5.04,1.32,261,559,405.4,2.7,Extreme,Severe
2010,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,0.5277,191,281,472,2825.83,727.54,3553.37,14.79,2.59,137,233,189.8,1.27,Moderate,Elevated
2011,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.1125,389,606,995,328.3,6645.76,6974.06,0.84,10.97,283,480,324.1,2.16,High,High
2012,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,0.9995,370,524,894,767.05,1685.09,2452.14,2.07,3.22,285,433,325.0,2.17,High,High
2013,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.1259,417,590,1007,464.25,2580.23,3044.47,1.11,4.37,292,447,304.3,2.03,Extreme,High
2014,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.2265,441,656,1097,3735.99,3697.22,7433.21,8.47,5.64,305,534,140.8,0.94,Extreme,Background
2015,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,2.4396,844,1338,2182,996.24,6639.92,7636.16,1.18,4.96,635,947,870.7,5.8,Extreme,Severe
2016,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,0.777,295,400,695,4948.02,1410.3,6358.32,16.77,3.53,199,334,172.9,1.15,High,Elevated
2017,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.3819,489,747,1236,2465.42,1908.5,4373.92,5.04,2.55,306,582,232.8,1.55,Extreme,Elevated
2018,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.2567,480,644,1124,8701.6,1699.34,10400.94,18.13,2.64,299,538,310.5,2.07,Extreme,High
2019,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,2.3054,812,1250,2062,11201.19,4321.6,15522.78,13.79,3.46,585,979,319.4,2.13,Extreme,High
2020,69,Ogan Komering Ilir,Sumatera Selatan,894.42,2.4856,98.9397,1.1359,376,640,1016,8795.34,504.1,9299.44,23.39,0.79,248,570,529.8,3.53,Extreme,Severe
2010,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.1914,273,412,685,1241.65,565.03,1806.68,4.55,1.37,186,302,192.5,1.28,High,Elevated
2011,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.2855,389,633,1022,3207.8,2488.24,5696.04,8.25,3.93,272,562,288.1,1.92,Extreme,High
2012,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.2556,345,570,915,1624.33,3729.42,5353.75,4.71,6.54,271,453,474.7,3.16,High,Severe
2013,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.2654,366,584,950,953.25,759.91,1713.17,2.6,1.3,227,493,383.5,2.56,High,High
2014,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.2517,332,569,901,374.3,1301.68,1675.98,1.13,2.29,254,503,324.8,2.17,High,High
2015,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.5362,768,1151,1919,6773.34,13005.55,19778.89,8.82,11.3,564,987,802.1,5.35,Extreme,Severe
2016,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.1721,244,372,616,2592.58,1578.69,4171.27,10.63,4.24,178,285,299.7,2.0,High,High
2017,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.2347,359,481,840,63393.27,1079.58,64472.85,176.58,2.24,265,427,214.2,1.43,High,Elevated
2018,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.3414,480,742,1222,274.01,4021.77,4295.78,0.57,5.42,309,660,321.5,2.14,Extreme,High
2019,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.7915,1112,1721,2833,4198.16,15209.14,19407.3,3.78,8.84,846,1443,330.6,2.2,Extreme,High
2020,70,Ogan Komering Ulu,Sumatera Selatan,3579.15,2.1362,113.1957,0.3233,451,706,1157,1855.53,9744.93,11600.46,4.11,13.8,306,551,351.6,2.34,Extreme,High
2010,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.1779,207,297,504,1280.8,363.08,1643.88,6.19,1.22,126,262,243.9,1.63,High,Elevated
2011,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.2856,343,466,809,11386.53,1333.91,12720.44,33.2,2.86,271,396,322.0,2.15,High,High
2012,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.3894,462,641,1103,3086.48,2797.46,5883.95,6.68,4.36,324,550,385.8,2.57,Extreme,High
2013,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.4268,489,720,1209,2149.37,15876.78,18026.15,4.4,22.05,333,510,311.1,2.07,Extreme,High
2014,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.3015,342,512,854,1330.72,1242.31,2573.03,3.89,2.43,224,428,255.7,1.7,High,High
2015,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.9578,1065,1648,2713,10084.94,4100.39,14185.33,9.47,2.49,830,1385,683.0,4.55,Extreme,Severe
2016,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.2549,257,465,722,1658.99,2939.21,4598.2,6.46,6.32,157,337,137.4,0.92,High,Background
2017,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.3146,358,533,891,2144.42,1048.64,3193.06,5.99,1.97,253,457,216.2,1.44,High,Elevated
2018,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.3686,425,619,1044,4521.05,2129.61,6650.66,10.64,3.44,280,551,342.0,2.28,Extreme,High
2019,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.8709,998,1469,2467,2974.1,4750.29,7724.39,2.98,3.23,738,1043,397.7,2.65,Extreme,High
2020,71,Empat Lawang,Sumatera Selatan,2832.57,2.5194,132.2321,0.3746,426,635,1061,1439.72,505.76,1945.48,3.38,0.8,330,470,342.1,2.28,Extreme,High
