year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2013,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.4129,148,222,370,414.57,155.53,570.1,2.8,0.7,103,179,136.7,0.91,Moderate,Background
2014,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.4486,161,241,402,599.07,2724.47,3323.53,3.72,11.3,114,198,92.4,0.62,Moderate,Background
2015,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.6953,237,386,623,815.58,692.27,1507.85,3.44,1.79,152,274,333.1,2.22,High,High
2016,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.1618,52,93,145,493.02,735.16,1228.17,9.48,7.9,39,80,125.1,0.83,Moderate,Background
2017,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.5078,178,277,455,329.18,1130.59,1459.77,1.85,4.08,137,242,189.8,1.27,Moderate,Elevated
2018,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.433,150,238,388,2465.3,2348.41,4813.71,16.44,9.87,110,201,256.6,1.71,Moderate,High
2019,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.6696,230,370,600,1004.97,1233.25,2238.21,4.37,3.33,145,314,431.6,2.88,High,Severe
2020,78,Lebong,Bengkulu,896.07,0.4962,99.7054,0.3381,108,195,303,689.16,824.12,1513.28,6.38,4.23,67,165,134.0,0.89,Moderate,Background
2010,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.0891,107,157,264,143.1,1069.21,1212.31,1.34,6.81,68,140,143.7,0.96,Moderate,Background
2011,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1215,144,216,360,1072.26,623.63,1695.89,7.45,2.89,109,187,238.5,1.59,Moderate,Elevated
2012,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1191,144,209,353,1967.7,181.48,2149.18,13.66,0.87,89,178,101.1,0.67,Moderate,Background
2013,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1552,184,276,460,2474.19,337.34,2811.53,13.45,1.22,126,234,172.6,1.15,Moderate,Elevated
2014,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1383,170,240,410,273.58,1682.18,1955.76,1.61,7.01,130,186,168.7,1.12,Moderate,Elevated
2015,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1845,204,343,547,143.19,1122.77,1265.96,0.7,3.27,153,304,292.7,1.95,High,High
2016,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.0857,106,148,254,518.14,616.2,1134.34,4.89,4.16,74,112,145.4,0.97,Moderate,Background
2017,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1174,135,213,348,59.75,833.82,893.57,0.44,3.91,86,185,168.4,1.12,Moderate,Elevated
2018,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1258,149,224,373,136.33,583.81,720.15,0.91,2.61,100,164,209.8,1.4,Moderate,Elevated
2019,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.3785,471,651,1122,10411.36,1832.29,12243.65,22.1,2.81,373,577,313.9,2.09,Extreme,High
2020,79,Mukomuko,Bengkulu,2964.15,4.0232,107.8715,0.1471,173,263,436,477.75,1398.52,1876.26,2.76,5.32,111,230,176.8,1.18,Moderate,Elevated
2010,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1009,87,125,212,206.15,173.63,379.78,2.37,1.39,58,107,103.4,0.69,Moderate,Background
2011,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1884,153,243,396,258.16,1944.25,2202.41,1.69,8.0,115,203,121.7,0.81,Moderate,Background
2012,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.147,116,193,309,420.44,3614.2,4034.65,3.62,18.73,91,157,144.8,0.97,Moderate,Background
2013,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1975,173,242,415,944.15,506.54,1450.69,5.46,2.09,110,208,126.3,0.84,Moderate,Background
2014,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1998,173,247,420,3710.9,3544.4,7255.3,21.45,14.35,133,205,191.8,1.28,Moderate,Elevated
2015,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.2565,232,307,539,384.17,1877.72,2261.89,1.66,6.12,172,215,191.2,1.27,High,Elevated
2016,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.0676,59,83,142,40.99,244.58,285.57,0.69,2.95,43,74,118.4,0.79,Moderate,Background
2017,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1808,147,233,380,638.87,127.17,766.04,4.35,0.55,114,169,221.6,1.48,Moderate,Elevated
2018,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.1922,136,268,404,2065.67,779.56,2845.23,15.19,2.91,107,231,149.1,0.99,Moderate,Background
2019,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.383,296,509,805,3747.5,2334.5,6082.0,12.66,4.59,199,398,334.1,2.23,High,High
2020,80,Rejang Lebong,Bengkulu,2101.66,-8.8359,121.1141,0.186,161,230,391,340.69,361.62,702.31,2.12,1.57,96,184,176.9,1.18,Moderate,Elevated
2010,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.0892,84,122,206,817.11,520.43,1337.54,9.73,4.27,67,94,103.2,0.69,Moderate,Background
2011,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1394,121,201,322,1309.94,2456.57,3766.51,10.83,12.22,93,170,190.7,1.27,Moderate,Elevated
2012,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.165,155,226,381,1081.11,986.55,2067.66,6.97,4.37,121,189,199.6,1.33,Moderate,Elevated
2013,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1442,135,198,333,628.98,1023.39,1652.37,4.66,5.17,102,175,216.5,1.44,Moderate,Elevated
2014,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1273,126,168,294,8528.56,1090.45,9619.01,67.69,6.49,85,121,224.2,1.49,Moderate,Elevated
2015,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.4858,428,694,1122,3380.34,3895.82,7276.16,7.9,5.61,265,494,366.2,2.44,Extreme,High
2016,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.0987,99,129,228,1355.79,541.09,1896.88,13.69,4.19,61,98,164.8,1.1,Moderate,Elevated
2017,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1663,149,235,384,2781.84,2400.61,5182.45,18.67,10.22,90,173,213.6,1.42,Moderate,Elevated
2018,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1572,153,210,363,773.17,1656.67,2429.84,5.05,7.89,107,156,160.6,1.07,Moderate,Elevated
2019,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.381,365,515,880,1971.02,3306.37,5277.4,5.4,6.42,232,459,332.4,2.22,High,High
2020,81,Seluma,Bengkulu,2309.47,-0.5155,124.5381,0.1528,114,239,353,138.03,303.18,441.2,1.21,1.27,81,201,234.6,1.56,Moderate,Elevated
