year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.1405,159,232,391,1545.5,197.34,1742.84,9.72,0.85,109,195,266.8,1.78,Moderate,High
2013,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.1225,140,201,341,1054.18,1628.27,2682.45,7.53,8.1,109,143,107.6,0.72,Moderate,Background
2014,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.1613,162,287,449,89.11,1137.62,1226.73,0.55,3.96,103,213,325.0,2.17,Moderate,High
2015,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.314,399,475,874,2222.09,647.06,2869.15,5.57,1.36,268,337,275.5,1.84,High,High
2016,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.0657,74,109,183,597.59,1178.21,1775.81,8.08,10.81,52,92,50.0,0.33,Moderate,Background
2017,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.125,121,227,348,850.28,393.06,1243.34,7.03,1.73,78,194,111.6,0.74,Moderate,Background
2018,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.1279,142,214,356,2115.54,482.68,2598.22,14.9,2.26,101,166,179.6,1.2,Moderate,Elevated
2019,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.3204,359,533,892,1064.01,2978.69,4042.7,2.96,5.59,267,438,196.0,1.31,High,Elevated
2020,420,Jayawijaya,Papua,2783.68,-4.2302,125.489,0.1114,117,193,310,974.68,79.09,1053.77,8.33,0.41,77,173,125.4,0.84,Moderate,Background
2010,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.0553,62,115,177,215.45,818.64,1034.08,3.47,7.12,43,99,112.5,0.75,Moderate,Background
2011,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1222,145,246,391,242.13,496.75,738.87,1.67,2.02,95,173,232.1,1.55,Moderate,Elevated
2012,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1213,165,223,388,827.61,1077.5,1905.11,5.02,4.83,102,175,163.9,1.09,Moderate,Elevated
2013,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1281,167,243,410,228.11,495.93,724.04,1.37,2.04,111,176,224.9,1.5,Moderate,Elevated
2014,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1144,153,213,366,1387.45,1778.91,3166.36,9.07,8.35,104,164,152.3,1.02,Moderate,Elevated
2015,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.2644,316,530,846,1217.27,970.87,2188.14,3.85,1.83,240,460,272.8,1.82,High,High
2016,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.0463,65,83,148,953.74,126.17,1079.92,14.67,1.52,51,64,116.2,0.77,Moderate,Background
2017,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1344,200,230,430,781.03,680.76,1461.79,3.91,2.96,154,170,203.2,1.35,Moderate,Elevated
2018,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1628,204,317,521,820.28,628.36,1448.64,4.02,1.98,146,270,179.9,1.2,High,Elevated
2019,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.2106,271,403,674,953.53,1347.87,2301.4,3.52,3.34,204,329,338.1,2.25,High,High
2020,421,Kepulauan Yapen,Papua,3199.87,-2.5737,97.597,0.1288,162,250,412,1633.54,4011.84,5645.38,10.08,16.05,129,216,232.7,1.55,Moderate,Elevated
2010,422,Mimika,Papua,595.11,-1.0343,123.8824,0.3378,83,118,201,188.17,626.37,814.54,2.27,5.31,65,88,213.5,1.42,Moderate,Elevated
2011,422,Mimika,Papua,595.11,-1.0343,123.8824,0.5327,132,185,317,182.24,230.41,412.66,1.38,1.25,81,137,118.0,0.79,Moderate,Background
2012,422,Mimika,Papua,595.11,-1.0343,123.8824,0.7242,170,261,431,1298.01,866.19,2164.2,7.64,3.32,113,209,164.9,1.1,Moderate,Elevated
2013,422,Mimika,Papua,595.11,-1.0343,123.8824,0.7057,154,266,420,1028.2,305.57,1333.77,6.68,1.15,121,200,114.5,0.76,Moderate,Background
2014,422,Mimika,Papua,595.11,-1.0343,123.8824,0.5478,154,172,326,4443.35,463.15,4906.51,28.85,2.69,122,137,292.7,1.95,Moderate,High
2015,422,Mimika,Papua,595.11,-1.0343,123.8824,1.2502,286,458,744,845.68,1305.5,2151.18,2.96,2.85,211,325,191.7,1.28,High,Elevated
2016,422,Mimika,Papua,595.11,-1.0343,123.8824,0.3428,78,126,204,248.09,315.69,563.78,3.18,2.51,51,106,129.3,0.86,Moderate,Background
2017,422,Mimika,Papua,595.11,-1.0343,123.8824,0.6822,157,249,406,715.39,2548.04,3263.43,4.56,10.23,100,176,145.4,0.97,Moderate,Background
2018,422,Mimika,Papua,595.11,-1.0343,123.8824,0.7276,203,230,433,1091.06,473.81,1564.87,5.37,2.06,129,203,161.1,1.07,Moderate,Elevated
2019,422,Mimika,Papua,595.11,-1.0343,123.8824,1.5661,383,549,932,1340.02,699.85,2039.87,3.5,1.27,237,424,384.6,2.56,High,High
2020,422,Mimika,Papua,595.11,-1.0343,123.8824,0.6889,171,239,410,1426.74,897.4,2324.14,8.34,3.75,106,181,93.4,0.62,Moderate,Background
2010,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.1472,62,105,167,838.21,85.19,923.41,13.52,0.81,48,82,171.1,1.14,Moderate,Elevated
2011,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.3507,167,231,398,558.32,4103.83,4662.15,3.34,17.77,130,184,148.4,0.99,Moderate,Background
2012,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.3199,170,193,363,252.2,1892.92,2145.12,1.48,9.81,104,136,223.0,1.49,Moderate,Elevated
2013,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.3454,147,245,392,1132.68,451.58,1584.26,7.71,1.84,111,213,157.8,1.05,Moderate,Elevated
2014,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.3833,169,266,435,683.0,1659.77,2342.77,4.04,6.24,108,206,209.2,1.39,Moderate,Elevated
2015,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.705,310,490,800,2233.92,541.95,2775.87,7.21,1.11,191,372,196.1,1.31,High,Elevated
2016,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.1128,45,83,128,74.1,269.18,343.28,1.65,3.24,35,59,176.8,1.18,Moderate,Elevated
2017,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.3551,156,247,403,1616.33,679.84,2296.17,10.36,2.75,96,218,187.8,1.25,Moderate,Elevated
2018,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.282,141,179,320,363.4,239.52,602.93,2.58,1.34,105,138,93.5,0.62,Moderate,Background
2019,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.7781,350,533,883,3388.83,4220.44,7609.27,9.68,7.92,246,463,260.0,1.73,High,High
2020,423,Nabire,Papua,1134.76,-2.3182,135.7109,0.2626,131,167,298,998.2,182.38,1180.59,7.62,1.09,98,117,224.2,1.49,Moderate,Elevated
2010,424,Paniai,Papua,616.61,1.2393,105.6773,0.2222,53,84,137,494.68,223.57,718.25,9.33,2.66,33,66,164.0,1.09,Moderate,Elevated
2011,424,Paniai,Papua,616.61,1.2393,105.6773,0.8028,202,293,495,2312.22,740.18,3052.4,11.45,2.53,157,260,199.4,1.33,Moderate,Elevated
2012,424,Paniai,Papua,616.61,1.2393,105.6773,0.493,137,167,304,894.68,210.37,1105.05,6.53,1.26,84,148,175.9,1.17,Moderate,Elevated
2013,424,Paniai,Papua,616.61,1.2393,105.6773,0.5514,130,210,340,2516.57,2852.99,5369.56,19.36,13.59,101,155,300.9,2.01,Moderate,High
2014,424,Paniai,Papua,616.61,1.2393,105.6773,0.5368,122,209,331,153.43,4779.91,4933.35,1.26,22.87,97,146,156.3,1.04,Moderate,Elevated
2015,424,Paniai,Papua,616.61,1.2393,105.6773,1.059,247,406,653,7558.83,1051.93,8610.77,30.6,2.59,170,297,246.6,1.64,High,Elevated
2016,424,Paniai,Papua,616.61,1.2393,105.6773,0.3454,95,118,213,908.62,512.4,1421.02,9.56,4.34,62,105,50.0,0.33,Moderate,Background
2017,424,Paniai,Papua,616.61,1.2393,105.6773,0.7444,181,278,459,1052.44,791.85,1844.28,5.81,2.85,120,237,207.5,1.38,Moderate,Elevated
2018,424,Paniai,Papua,616.61,1.2393,105.6773,0.5319,145,183,328,397.29,556.41,953.7,2.74,3.04,107,155,123.5,0.82,Moderate,Background
2019,424,Paniai,Papua,616.61,1.2393,105.6773,1.1206,295,396,691,1063.86,3029.64,4093.49,3.61,7.65,197,338,263.5,1.76,High,High
2020,424,Paniai,Papua,616.61,1.2393,105.6773,0.4882,129,172,301,94.46,309.24,403.7,0.73,1.8,83,135,210.3,1.4,Moderate,Elevated
2010,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0532,89,153,242,438.19,436.03,874.22,4.92,2.85,70,120,107.5,0.72,Moderate,Background
2011,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0891,149,256,405,1096.29,911.14,2007.43,7.36,3.56,103,218,264.7,1.76,Moderate,High
2012,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0728,140,191,331,1268.86,1426.11,2694.97,9.06,7.47,91,146,182.3,1.22,Moderate,Elevated
2013,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0812,140,229,369,488.25,1073.9,1562.15,3.49,4.69,100,166,295.1,1.97,Moderate,High
2014,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0722,135,193,328,322.1,823.38,1145.49,2.39,4.27,104,169,134.6,0.9,Moderate,Background
2015,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.1931,342,536,878,550.04,3522.04,4072.08,1.61,6.57,243,436,242.5,1.62,High,Elevated
2016,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0394,71,108,179,179.07,136.96,316.03,2.52,1.27,50,94,179.0,1.19,Moderate,Elevated
2017,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0928,171,251,422,987.43,1313.88,2301.31,5.77,5.23,118,216,174.0,1.16,Moderate,Elevated
2018,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.101,162,297,459,1258.91,1112.34,2371.25,7.77,3.75,104,247,120.4,0.8,Moderate,Background
2019,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.1967,353,541,894,934.77,5022.33,5957.1,2.65,9.28,258,483,76.1,0.51,High,Background
2020,425,Puncak Jaya,Papua,4545.7,-4.8882,102.8568,0.0827,148,228,376,1922.92,552.61,2475.53,12.99,2.42,97,178,186.1,1.24,Moderate,Elevated
2010,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.0884,73,119,192,148.32,226.29,374.61,2.03,1.9,55,98,156.3,1.04,Moderate,Elevated
2011,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.2163,200,270,470,424.86,1380.07,1804.94,2.12,5.11,148,223,186.9,1.25,Moderate,Elevated
2012,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1818,151,244,395,20485.13,1741.27,22226.4,135.66,7.14,91,186,206.9,1.38,Moderate,Elevated
2013,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1869,146,260,406,1349.33,1188.04,2537.37,9.24,4.57,89,217,209.9,1.4,Moderate,Elevated
2014,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1832,163,235,398,876.99,553.74,1430.73,5.38,2.36,119,168,71.4,0.48,Moderate,Background
2015,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.2992,254,396,650,627.17,3084.9,3712.07,2.47,7.79,174,350,244.1,1.63,High,Elevated
2016,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1151,106,144,250,2736.82,1025.7,3762.52,25.82,7.12,70,117,171.0,1.14,Moderate,Elevated
2017,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.173,151,225,376,869.32,179.94,1049.26,5.76,0.8,109,168,185.9,1.24,Moderate,Elevated
2018,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1993,200,233,433,6692.19,2571.12,9263.31,33.46,11.03,149,194,208.0,1.39,Moderate,Elevated
2019,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.4667,421,593,1014,1416.42,994.54,2410.96,3.36,1.68,329,502,253.8,1.69,Extreme,High
2020,426,Sarmi,Papua,2172.81,1.3954,135.4821,0.1542,129,206,335,938.39,112.76,1051.15,7.27,0.55,83,165,119.8,0.8,Moderate,Background
2010,427,Waropen,Papua,1689.67,4.4317,127.3549,0.1255,75,137,212,187.47,551.22,738.68,2.5,4.02,59,117,147.3,0.98,Moderate,Background
2011,427,Waropen,Papua,1689.67,4.4317,127.3549,0.1734,124,169,293,1638.45,814.77,2453.23,13.21,4.82,89,146,160.6,1.07,Moderate,Elevated
2012,427,Waropen,Papua,1689.67,4.4317,127.3549,0.1787,122,180,302,1307.45,1184.59,2492.05,10.72,6.58,82,161,202.8,1.35,Moderate,Elevated
2013,427,Waropen,Papua,1689.67,4.4317,127.3549,0.2279,140,245,385,666.25,1402.2,2068.45,4.76,5.72,95,206,198.7,1.32,Moderate,Elevated
2014,427,Waropen,Papua,1689.67,4.4317,127.3549,0.2095,146,208,354,192.01,731.42,923.43,1.32,3.52,91,162,161.7,1.08,Moderate,Elevated
2015,427,Waropen,Papua,1689.67,4.4317,127.3549,0.406,298,388,686,2424.39,2293.38,4717.77,8.14,5.91,191,327,225.4,1.5,High,Elevated
2016,427,Waropen,Papua,1689.67,4.4317,127.3549,0.1385,95,139,234,346.23,1081.88,1428.11,3.64,7.78,66,99,250.3,1.67,Moderate,High
2017,427,Waropen,Papua,1689.67,4.4317,127.3549,0.2,139,199,338,138.9,533.91,672.81,1.0,2.68,87,152,225.7,1.5,Moderate,Elevated
2018,427,Waropen,Papua,1689.67,4.4317,127.3549,0.2746,189,275,464,784.33,1571.06,2355.4,4.15,5.71,114,235,242.1,1.61,Moderate,Elevated
2019,427,Waropen,Papua,1689.67,4.4317,127.3549,0.3734,235,396,631,450.29,484.19,934.47,1.92,1.22,148,319,372.5,2.48,High,High
2020,427,Waropen,Papua,1689.67,4.4317,127.3549,0.232,150,242,392,658.83,1874.94,2533.77,4.39,7.75,90,213,193.7,1.29,Moderate,Elevated
2010,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.0495,65,106,171,790.23,1024.73,1814.97,12.16,9.67,45,74,136.0,0.91,Moderate,Background
2011,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.0906,118,195,313,200.06,4043.54,4243.6,1.7,20.74,87,149,71.5,0.48,Moderate,Background
2012,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.1024,140,214,354,330.86,637.21,968.07,2.36,2.98,99,187,221.7,1.48,Moderate,Elevated
2013,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.1317,187,268,455,444.93,555.63,1000.57,2.38,2.07,122,239,228.8,1.53,Moderate,Elevated
2014,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.1178,168,239,407,305.96,272.76,578.71,1.82,1.14,133,178,184.5,1.23,Moderate,Elevated
2015,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.3209,436,673,1109,8122.54,1860.12,9982.66,18.63,2.76,284,600,158.6,1.06,Extreme,Elevated
2016,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.0564,83,112,195,110.52,448.18,558.7,1.33,4.0,52,92,142.0,0.95,Moderate,Background
2017,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.1276,189,252,441,1261.06,1371.6,2632.66,6.67,5.44,124,179,211.6,1.41,Moderate,Elevated
2018,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.099,134,208,342,1041.95,531.77,1573.72,7.78,2.56,101,146,257.1,1.71,Moderate,High
2019,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.239,315,511,826,7000.78,1263.89,8264.68,22.22,2.47,202,384,280.5,1.87,High,High
2020,428,Asmat,Papua,3455.47,-3.0781,126.8676,0.11,151,229,380,202.14,215.15,417.29,1.34,0.94,117,189,123.1,0.82,Moderate,Background
2010,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0325,60,79,139,875.04,709.44,1584.48,14.58,8.98,43,60,61.5,0.41,Moderate,Background
2011,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0791,138,200,338,1181.41,331.76,1513.16,8.56,1.66,105,145,178.8,1.19,Moderate,Elevated
2012,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0887,152,227,379,354.82,1324.73,1679.54,2.33,5.84,93,192,186.9,1.25,Moderate,Elevated
2013,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0988,173,249,422,1099.92,398.04,1497.96,6.36,1.6,128,180,138.7,0.92,Moderate,Background
2014,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0763,127,199,326,382.77,310.68,693.45,3.01,1.56,84,146,152.2,1.01,Moderate,Elevated
2015,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.1683,274,445,719,105.18,7711.81,7816.99,0.38,17.33,164,347,258.3,1.72,High,High
2016,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0527,81,144,225,1530.58,298.74,1829.32,18.9,2.07,55,128,117.2,0.78,Moderate,Background
2017,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0981,170,249,419,834.41,719.67,1554.08,4.91,2.89,126,197,118.8,0.79,Moderate,Background
2018,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0981,157,262,419,1119.16,289.08,1408.24,7.13,1.1,99,219,219.8,1.47,Moderate,Elevated
2019,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.2456,458,591,1049,6296.16,1503.31,7799.47,13.75,2.54,293,514,283.6,1.89,Extreme,High
2020,429,Boven Digoel,Papua,4271.23,-4.6208,116.6722,0.0918,158,234,392,1652.02,814.49,2466.51,10.46,3.48,103,209,165.1,1.1,Moderate,Elevated
2010,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0435,78,100,178,323.81,651.1,974.9,4.15,6.51,55,70,192.9,1.29,Moderate,Elevated
2011,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0878,149,210,359,251.33,212.3,463.62,1.69,1.01,112,150,179.8,1.2,Moderate,Elevated
2012,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0944,149,237,386,5914.89,202.24,6117.13,39.7,0.85,104,188,208.0,1.39,Moderate,Elevated
2013,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0788,142,180,322,1734.87,2140.16,3875.03,12.22,11.89,102,131,153.1,1.02,Moderate,Elevated
2014,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0898,134,233,367,387.41,2400.3,2787.71,2.89,10.3,104,183,303.7,2.02,Moderate,High
2015,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.1859,309,451,760,1366.24,5741.24,7107.48,4.42,12.73,223,382,220.8,1.47,High,Elevated
2016,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0426,69,105,174,905.51,253.98,1159.49,13.12,2.42,51,85,62.4,0.42,Moderate,Background
2017,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0783,120,200,320,66.12,211.8,277.92,0.55,1.06,95,159,195.8,1.31,Moderate,Elevated
2018,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.0763,132,180,312,458.07,202.67,660.74,3.47,1.13,89,136,246.9,1.65,Moderate,Elevated
2019,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.2306,382,561,943,2092.75,1704.86,3797.6,5.48,3.04,301,487,252.0,1.68,High,High
2020,430,Deiyai,Papua,4088.79,-6.694,125.3344,0.069,107,175,282,1853.24,359.53,2212.78,17.32,2.05,65,149,202.6,1.35,Moderate,Elevated
2010,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.0479,59,84,143,282.6,242.73,525.34,4.79,2.89,36,61,101.5,0.68,Moderate,Background
2011,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.1151,142,202,344,402.96,965.16,1368.13,2.84,4.78,104,178,167.8,1.12,Moderate,Elevated
2012,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.1168,138,211,349,1333.42,430.19,1763.61,9.66,2.04,91,174,203.6,1.36,Moderate,Elevated
2013,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.1282,156,227,383,750.83,895.36,1646.19,4.81,3.94,119,192,112.8,0.75,Moderate,Background
2014,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.1402,161,258,419,697.48,839.7,1537.18,4.33,3.25,111,208,282.5,1.88,Moderate,High
2015,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.1928,240,336,576,1826.59,716.99,2543.58,7.61,2.13,172,247,331.7,2.21,High,High
2016,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.0817,93,151,244,84.65,1039.79,1124.44,0.91,6.89,73,119,83.3,0.56,Moderate,Background
2017,431,Dogiyai,Papua,2987.59,-2.5733,101.8378,0.0994,122,175,297,821.74,337.23,1158.96,6.74,1.93,94,140,160.8,1.07,Moderate,Elevated
