year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2013,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1123,229,308,537,2310.16,553.25,2863.41,10.09,1.8,141,229,290.4,1.94,High,High
2014,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1185,210,357,567,1487.51,1071.9,2559.41,7.08,3.0,162,257,200.0,1.33,High,Elevated
2015,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.2442,462,706,1168,1244.36,6970.14,8214.5,2.69,9.87,340,625,324.2,2.16,Extreme,High
2016,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.0305,55,91,146,73.16,347.4,420.55,1.33,3.82,42,76,196.1,1.31,Moderate,Elevated
2017,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1104,208,320,528,627.03,3290.23,3917.26,3.01,10.28,133,229,184.6,1.23,High,Elevated
2018,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1106,194,335,529,290.88,1539.38,1830.26,1.5,4.6,131,266,222.1,1.48,High,Elevated
2019,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1743,335,499,834,7290.98,1602.02,8892.99,21.76,3.21,236,382,390.9,2.61,High,High
2020,12,Binjai,Sumatera Utara,4783.52,-7.4208,120.5358,0.1208,237,341,578,9129.17,1564.4,10693.56,38.52,4.59,147,269,214.2,1.43,High,Elevated
2010,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.0825,118,168,286,1214.35,4041.52,5255.87,10.29,24.06,79,142,111.7,0.74,Moderate,Background
2011,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1451,198,305,503,327.2,1117.88,1445.08,1.65,3.67,143,259,357.5,2.38,High,High
2012,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1489,209,307,516,606.01,630.42,1236.42,2.9,2.05,142,263,199.2,1.33,High,Elevated
2013,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1558,231,309,540,2790.09,1234.13,4024.22,12.08,3.99,165,239,110.6,0.74,High,Background
2014,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1477,222,290,512,2669.65,2129.68,4799.33,12.03,7.34,138,228,199.3,1.33,High,Elevated
2015,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.2568,361,529,890,1507.72,4640.54,6148.25,4.18,8.77,268,449,270.1,1.8,High,High
2016,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.0568,77,120,197,113.44,977.32,1090.76,1.47,8.14,52,105,118.4,0.79,Moderate,Background
2017,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1613,233,326,559,1225.41,2658.27,3883.68,5.26,8.15,168,249,221.2,1.47,High,Elevated
2018,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1333,178,284,462,866.42,1734.53,2600.95,4.87,6.11,114,225,156.1,1.04,Moderate,Elevated
2019,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.2723,383,561,944,465.89,2156.13,2622.02,1.22,3.84,250,472,455.5,3.04,High,Severe
2020,13,Tebing Tinggi,Sumatera Utara,3466.4,0.5356,102.2552,0.1595,208,345,553,324.03,1124.71,1448.74,1.56,3.26,164,279,204.5,1.36,High,Elevated
2010,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.0803,105,150,255,2011.61,92.69,2104.3,19.16,0.62,63,127,73.2,0.49,Moderate,Background
2011,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1342,158,268,426,175.93,420.63,596.55,1.11,1.57,106,224,230.0,1.53,Moderate,Elevated
2012,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1698,225,314,539,1907.77,568.92,2476.69,8.48,1.81,151,225,166.0,1.11,High,Elevated
2013,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1222,155,233,388,105.63,140.71,246.35,0.68,0.6,93,207,191.2,1.27,Moderate,Elevated
2014,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1647,198,325,523,869.58,530.7,1400.28,4.39,1.63,121,235,227.2,1.51,High,Elevated
2015,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.4003,492,779,1271,1443.69,1097.38,2541.07,2.93,1.41,305,658,500.9,3.34,Extreme,Severe
2016,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.0608,79,114,193,2006.35,354.61,2360.96,25.4,3.11,61,83,103.2,0.69,Moderate,Background
2017,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1899,231,372,603,2392.38,1556.49,3948.87,10.36,4.18,148,270,147.6,0.98,High,Background
2018,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1379,162,276,438,341.69,1326.19,1667.88,2.11,4.81,109,209,122.0,0.81,Moderate,Background
2019,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.2876,355,558,913,5356.49,2496.72,7853.21,15.09,4.47,220,423,152.0,1.01,High,Elevated
2020,14,Pematangsiantar,Sumatera Utara,3175.07,4.0747,118.6913,0.1644,190,332,522,1377.13,1809.6,3186.73,7.25,5.45,122,243,249.2,1.66,High,Elevated
2010,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.4403,127,179,306,299.34,533.59,832.93,2.36,2.98,88,143,85.6,0.57,Moderate,Background
2011,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.6648,188,274,462,507.08,534.4,1041.48,2.7,1.95,116,198,232.8,1.55,Moderate,Elevated
2012,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.7684,213,321,534,189.0,2488.08,2677.08,0.89,7.75,154,249,163.2,1.09,High,Elevated
2013,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.7915,203,347,550,1264.32,1394.8,2659.12,6.23,4.02,150,276,229.3,1.53,High,Elevated
2014,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.6303,160,278,438,326.37,363.08,689.45,2.04,1.31,109,201,201.3,1.34,Moderate,Elevated
2015,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,2.0362,561,854,1415,585.29,4604.01,5189.3,1.04,5.39,374,696,411.9,2.75,Extreme,Severe
2016,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.4001,112,166,278,333.64,266.64,600.28,2.98,1.61,77,143,116.1,0.77,Moderate,Background
2017,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.7397,212,302,514,247.82,978.09,1225.91,1.17,3.24,135,255,229.0,1.53,High,Elevated
2018,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.8116,230,334,564,797.5,145.15,942.64,3.47,0.43,148,247,158.0,1.05,High,Elevated
2019,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,1.4908,438,598,1036,2065.11,6692.05,8757.15,4.71,11.19,264,526,308.6,2.06,Extreme,High
2020,15,Tanjungbalai,Sumatera Utara,694.91,4.283,97.3972,0.6821,189,285,474,297.0,788.77,1085.77,1.57,2.77,119,208,176.7,1.18,Moderate,Elevated
2010,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.0725,109,152,261,137.49,1960.85,2098.34,1.26,12.9,85,113,192.4,1.28,Moderate,Elevated
2011,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1269,179,278,457,1556.11,2210.64,3766.75,8.69,7.95,124,236,179.7,1.2,Moderate,Elevated
2012,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1625,222,363,585,398.61,339.45,738.06,1.8,0.94,160,326,221.4,1.48,High,Elevated
2013,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1161,179,239,418,870.89,10269.67,11140.56,4.87,42.97,118,207,208.7,1.39,Moderate,Elevated
2014,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1422,203,309,512,2821.27,1015.34,3836.61,13.9,3.29,144,235,200.4,1.34,High,Elevated
2015,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.3818,576,799,1375,1904.68,1165.11,3069.79,3.31,1.46,439,689,428.6,2.86,Extreme,Severe
2016,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.0794,121,165,286,66.33,242.88,309.21,0.55,1.47,88,143,134.3,0.9,Moderate,Background
2017,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1558,232,329,561,2294.43,1853.49,4147.92,9.89,5.63,152,294,210.6,1.4,High,Elevated
2018,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1338,181,301,482,405.4,2060.01,2465.41,2.24,6.84,113,265,174.4,1.16,Moderate,Elevated
2019,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.2888,413,627,1040,528.95,2782.77,3311.73,1.28,4.44,308,540,95.1,0.63,Extreme,Background
2020,16,Sibolga,Sumatera Utara,3601.08,-8.5381,135.5633,0.1297,194,273,467,426.27,54.09,480.36,2.2,0.2,148,206,236.5,1.58,Moderate,Elevated
2010,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.6459,111,166,277,172.09,574.1,746.19,1.55,3.46,73,116,202.4,1.35,Moderate,Elevated
2011,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,1.1403,198,291,489,636.47,165.03,801.5,3.21,0.57,151,261,216.6,1.44,Moderate,Elevated
2012,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.9701,154,262,416,146.48,1762.62,1909.1,0.95,6.73,122,221,137.3,0.92,Moderate,Background
2013,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.991,178,247,425,880.41,799.53,1679.94,4.95,3.24,112,211,169.2,1.13,Moderate,Elevated
2014,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,1.2289,226,301,527,751.13,1338.4,2089.53,3.32,4.45,155,260,244.7,1.63,High,Elevated
2015,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,2.3085,396,594,990,6681.79,5021.1,11702.89,16.87,8.45,312,468,261.2,1.74,High,High
2016,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.6179,110,155,265,1976.1,896.32,2872.43,17.96,5.78,82,125,92.8,0.62,Moderate,Background
2017,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.991,164,261,425,1828.08,392.4,2220.48,11.15,1.5,115,201,148.4,0.99,Moderate,Background
2018,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,0.9724,160,257,417,652.25,271.65,923.9,4.08,1.06,127,187,161.2,1.07,Moderate,Elevated
2019,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,2.4321,441,602,1043,1566.56,5357.64,6924.2,3.55,8.9,338,486,301.7,2.01,Extreme,High
2020,17,Padang Sidimpuan,Sumatera Utara,428.84,1.0476,124.448,1.2382,196,335,531,176.91,3090.69,3267.6,0.9,9.23,142,270,236.7,1.58,High,Elevated
2010,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.1257,145,198,343,263.23,2298.67,2561.91,1.82,11.61,107,139,184.8,1.23,Moderate,Elevated
2011,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.1861,189,319,508,207.86,750.59,958.44,1.1,2.35,134,229,179.8,1.2,High,Elevated
2012,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.2187,243,354,597,2046.21,793.76,2839.96,8.42,2.24,179,305,156.6,1.04,High,Elevated
2013,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.2008,199,349,548,6018.48,407.99,6426.48,30.24,1.17,119,277,187.5,1.25,High,Elevated
2014,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.1799,208,283,491,676.95,906.17,1583.12,3.25,3.2,160,244,163.3,1.09,Moderate,Elevated
2015,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.4869,527,802,1329,1319.16,2993.37,4312.52,2.5,3.73,414,580,259.0,1.73,Extreme,High
2016,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.1018,99,179,278,305.5,435.89,741.39,3.09,2.44,61,142,116.5,0.78,Moderate,Background
2017,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.2085,219,350,569,292.84,917.07,1209.92,1.34,2.62,153,312,349.8,2.33,High,High
2018,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.163,181,264,445,1055.89,3667.01,4722.9,5.83,13.89,134,204,99.2,0.66,Moderate,Background
2019,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.4894,559,777,1336,1389.38,10152.8,11542.17,2.49,13.07,429,577,177.6,1.18,Extreme,Elevated
2020,18,Gunungsitoli,Sumatera Utara,2729.66,0.7461,115.0924,0.1711,201,266,467,159.01,1771.45,1930.47,0.79,6.66,137,218,258.0,1.72,Moderate,High
2010,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.1256,120,158,278,1129.11,1137.89,2267.0,9.41,7.2,84,131,157.8,1.05,Moderate,Elevated
2011,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.1956,161,272,433,721.25,681.2,1402.45,4.48,2.5,97,239,167.0,1.11,Moderate,Elevated
2012,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.2959,257,398,655,231.76,1418.95,1650.71,0.9,3.57,197,347,204.0,1.36,High,Elevated
2013,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.2512,232,324,556,2041.99,569.82,2611.8,8.8,1.76,153,259,166.3,1.11,High,Elevated
2014,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.1821,159,244,403,577.52,2797.32,3374.84,3.63,11.46,105,171,217.5,1.45,Moderate,Elevated
2015,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.3985,360,522,882,1283.23,839.53,2122.76,3.56,1.61,224,366,391.4,2.61,High,High
2016,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.1387,115,192,307,1354.42,984.87,2339.29,11.78,5.13,87,166,195.2,1.3,Moderate,Elevated
2017,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.2164,185,294,479,211.99,601.56,813.54,1.15,2.05,134,207,213.5,1.42,Moderate,Elevated
2018,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.2141,192,282,474,2259.03,1869.02,4128.05,11.77,6.63,125,236,164.4,1.1,Moderate,Elevated
2019,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.5679,475,782,1257,8013.38,3640.18,11653.56,16.87,4.65,310,678,468.4,3.12,Extreme,Severe
2020,19,Deli Serdang,Sumatera Utara,2213.46,-0.9911,128.1601,0.2223,196,296,492,392.14,1657.42,2049.56,2.0,5.6,126,212,227.6,1.52,Moderate,Elevated
2010,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.0612,89,134,223,44.69,792.04,836.72,0.5,5.91,64,101,203.7,1.36,Moderate,Elevated
2011,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1359,191,304,495,1556.54,1685.88,3242.41,8.15,5.55,128,227,187.6,1.25,Moderate,Elevated
2012,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1488,216,326,542,716.84,559.05,1275.89,3.32,1.71,166,292,206.8,1.38,High,Elevated
2013,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1554,227,339,566,1129.49,514.26,1643.75,4.98,1.52,150,269,196.0,1.31,High,Elevated
2014,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1307,186,290,476,1887.59,380.62,2268.21,10.15,1.31,123,219,211.8,1.41,Moderate,Elevated
2015,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.2646,389,575,964,6635.2,1052.77,7687.97,17.06,1.83,252,476,419.5,2.8,High,Severe
2016,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.0489,67,111,178,1393.4,445.46,1838.86,20.8,4.01,50,81,145.8,0.97,Moderate,Background
2017,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1422,223,295,518,1464.8,242.12,1706.92,6.57,0.82,154,227,106.4,0.71,High,Background
2018,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1669,243,365,608,1134.68,680.71,1815.39,4.67,1.86,147,293,234.7,1.56,High,Elevated
2019,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.3127,484,655,1139,5808.95,4813.45,10622.4,12.0,7.35,383,563,396.8,2.65,Extreme,High
2020,20,Langkat,Sumatera Utara,3642.9,-8.536,101.4698,0.1235,156,294,450,940.65,2493.87,3434.52,6.03,8.48,113,255,131.3,0.88,Moderate,Background
2010,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.1598,69,114,183,1484.79,1427.77,2912.56,21.52,12.52,52,101,171.1,1.14,Moderate,Elevated
2011,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.509,211,372,583,584.85,1523.78,2108.63,2.77,4.1,154,317,215.5,1.44,High,Elevated
2012,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.3632,174,242,416,754.76,380.97,1135.73,4.34,1.57,120,213,133.8,0.89,Moderate,Background
2013,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.522,230,368,598,539.53,220.08,759.61,2.35,0.6,181,303,237.6,1.58,High,Elevated
2014,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.5063,232,348,580,580.62,1316.24,1896.85,2.5,3.78,171,284,184.1,1.23,High,Elevated
2015,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,1.1637,558,775,1333,2441.58,3406.59,5848.17,4.38,4.4,383,614,377.3,2.52,Extreme,High
2016,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.1659,80,110,190,6366.25,325.07,6691.32,79.58,2.96,56,81,167.4,1.12,Moderate,Elevated
2017,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.4042,163,300,463,3002.61,1803.94,4806.55,18.42,6.01,120,227,238.6,1.59,Moderate,Elevated
2018,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.4286,208,283,491,1437.76,517.69,1955.45,6.91,1.83,157,213,174.6,1.16,Moderate,Elevated
2019,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.887,391,625,1016,596.97,1412.07,2009.04,1.53,2.26,259,466,184.7,1.23,Extreme,Elevated
2020,21,Karo,Sumatera Utara,1145.49,-2.8059,105.4853,0.4278,199,291,490,4528.36,954.59,5482.95,22.76,3.28,138,258,205.4,1.37,Moderate,Elevated
2010,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,1.377,100,152,252,129.26,727.68,856.95,1.29,4.79,75,133,222.5,1.48,Moderate,Elevated
2011,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,2.1093,152,234,386,472.48,1199.24,1671.72,3.11,5.12,107,181,225.5,1.5,Moderate,Elevated
2012,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,2.4098,190,251,441,659.47,817.87,1477.34,3.47,3.26,121,177,215.8,1.44,Moderate,Elevated
2013,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,3.3551,259,355,614,403.93,977.92,1381.84,1.56,2.75,175,282,220.1,1.47,High,Elevated
2014,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,2.2295,143,265,408,6969.62,253.0,7222.62,48.74,0.95,97,220,224.9,1.5,Moderate,Elevated
2015,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,4.7431,349,519,868,3604.6,2369.03,5973.63,10.33,4.56,268,459,292.4,1.95,High,High
2016,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,1.1311,80,127,207,445.69,1276.02,1721.71,5.57,10.05,63,90,188.3,1.26,Moderate,Elevated
2017,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,3.2622,241,356,597,3347.84,2517.34,5865.18,13.89,7.07,165,302,162.2,1.08,High,Elevated
2018,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,3.0764,228,335,563,330.91,3258.38,3589.29,1.45,9.73,151,291,129.8,0.87,High,Background
2019,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,6.6119,477,733,1210,2004.16,474.98,2479.14,4.2,0.65,366,556,235.0,1.57,Extreme,Elevated
2020,22,Simalungun,Sumatera Utara,183.0,-7.1332,114.481,2.9999,226,323,549,121.42,1191.57,1313.0,0.54,3.69,143,284,200.4,1.34,High,Elevated
2010,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.0466,65,92,157,534.75,492.78,1027.53,8.23,5.36,44,76,134.9,0.9,Moderate,Background
2011,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1691,224,345,569,257.83,2696.65,2954.48,1.15,7.82,173,265,284.9,1.9,High,High
2012,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1548,208,313,521,83.68,575.26,658.94,0.4,1.84,127,243,138.5,0.92,High,Background
2013,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1453,198,291,489,9271.42,1711.87,10983.29,46.83,5.88,157,242,172.7,1.15,Moderate,Elevated
2014,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1765,246,348,594,651.36,901.11,1552.47,2.65,2.59,177,300,162.9,1.09,High,Elevated
2015,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.2445,330,493,823,621.01,3331.24,3952.25,1.88,6.76,257,389,297.0,1.98,High,High
2016,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.0808,105,167,272,99.25,1185.5,1284.75,0.95,7.1,63,138,147.6,0.98,Moderate,Background
2017,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1545,216,304,520,620.03,479.62,1099.65,2.87,1.58,155,227,124.2,0.83,High,Background
2018,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.161,225,317,542,1166.93,960.85,2127.78,5.19,3.03,147,276,132.0,0.88,High,Background
2019,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.3628,455,766,1221,6378.02,4842.39,11220.41,14.02,6.32,348,611,218.6,1.46,Extreme,Elevated
2020,23,Asahan,Sumatera Utara,3365.7,-6.5423,101.931,0.1209,167,240,407,930.45,654.44,1584.89,5.57,2.73,122,191,194.6,1.3,Moderate,Elevated
