year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2014,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,2.7581,968,1421,2389,452.94,13408.17,13861.11,0.47,9.44,631,1126,348.2,2.32,Extreme,High
2015,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,5.0809,1770,2631,4401,15916.11,2198.35,18114.47,8.99,0.84,1140,2277,905.7,6.04,Extreme,Severe
2016,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,0.9744,347,497,844,4393.16,6167.49,10560.65,12.66,12.41,239,419,284.6,1.9,High,High
2017,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,2.3505,808,1228,2036,20625.32,2941.03,23566.35,25.53,2.39,528,1010,328.9,2.19,Extreme,High
2018,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,2.8123,933,1503,2436,2547.09,1403.46,3950.54,2.73,0.93,692,1261,291.2,1.94,Extreme,High
2019,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,3.6978,1254,1949,3203,12300.14,2386.68,14686.82,9.81,1.22,807,1683,410.2,2.73,Extreme,Severe
2020,104,Karimun,Kepulauan Riau,866.18,-6.9086,115.2843,2.2963,809,1180,1989,6337.91,9534.05,15871.96,7.83,8.08,557,855,425.0,2.83,Extreme,Severe
2010,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.3714,413,612,1025,1684.73,1908.59,3593.33,4.08,3.12,319,533,260.3,1.74,Extreme,High
2011,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.6384,668,1094,1762,3920.16,4339.23,8259.38,5.87,3.97,462,850,356.4,2.38,Extreme,High
2012,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.7094,815,1143,1958,1141.51,2898.15,4039.66,1.4,2.54,516,1025,496.1,3.31,Extreme,Severe
2013,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.775,804,1335,2139,1041.73,5527.7,6569.42,1.3,4.14,552,1126,510.5,3.4,Extreme,Severe
2014,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.6406,702,1066,1768,7796.84,9808.37,17605.21,11.11,9.2,432,951,358.3,2.39,Extreme,High
2015,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,1.7008,1951,2743,4694,3042.07,23981.13,27023.2,1.56,8.74,1194,2332,584.0,3.89,Extreme,Severe
2016,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.371,421,603,1024,1335.4,6847.58,8182.98,3.17,11.36,287,524,280.0,1.87,Extreme,High
2017,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.6323,712,1033,1745,1792.02,5589.81,7381.83,2.52,5.41,569,826,297.0,1.98,Extreme,High
2018,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.7163,797,1180,1977,3311.5,3418.32,6729.82,4.15,2.9,631,836,549.8,3.67,Extreme,Severe
2019,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,1.1982,1335,1972,3307,25164.84,4095.59,29260.43,18.85,2.08,995,1531,956.6,6.38,Extreme,Severe
2020,105,Lingga,Kepulauan Riau,2759.9,-5.9513,116.0215,0.8345,941,1362,2303,2403.48,429.11,2832.59,2.55,0.32,719,1066,283.9,1.89,Extreme,High
2010,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,10.5546,511,787,1298,6927.8,833.64,7761.44,13.56,1.06,332,629,211.0,1.41,Extreme,Elevated
2011,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,17.2793,855,1270,2125,1859.15,3793.93,5653.08,2.17,2.99,678,1059,469.2,3.13,Extreme,Severe
2012,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,18.1249,908,1321,2229,1610.91,14140.95,15751.86,1.77,10.7,592,982,391.7,2.61,Extreme,High
2013,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,14.1812,723,1021,1744,10655.04,2705.77,13360.81,14.74,2.65,455,855,452.7,3.02,Extreme,Severe
2014,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,13.4819,662,996,1658,5277.66,12348.49,17626.15,7.97,12.4,515,747,407.2,2.71,Extreme,Severe
2015,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,24.6301,1196,1833,3029,8439.08,8274.12,16713.2,7.06,4.51,855,1569,735.7,4.9,Extreme,Severe
2016,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,7.5134,366,558,924,3914.68,1440.73,5355.41,10.7,2.58,225,493,218.8,1.46,High,Elevated
2017,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,17.1898,867,1247,2114,11533.76,6769.97,18303.73,13.3,5.43,564,1075,233.2,1.55,Extreme,Elevated
2018,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,16.9378,832,1251,2083,3240.67,1576.83,4817.49,3.9,1.26,499,954,401.0,2.67,Extreme,Severe
2019,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,37.9737,1866,2804,4670,2590.58,5687.72,8278.31,1.39,2.03,1282,2437,700.9,4.67,Extreme,Severe
2020,106,Natuna,Kepulauan Riau,122.98,-5.3405,118.4862,18.7673,932,1376,2308,3031.43,1582.46,4613.89,3.25,1.15,565,1051,491.4,3.28,Extreme,Severe
2010,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,0.4394,286,420,706,315.32,3524.52,3839.84,1.1,8.39,228,311,258.0,1.72,High,High
2011,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.4179,914,1364,2278,17983.05,10177.88,28160.94,19.68,7.46,553,1188,292.4,1.95,Extreme,High
2012,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.3949,861,1380,2241,716.86,5175.59,5892.45,0.83,3.75,677,1103,379.8,2.53,Extreme,High
2013,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.3015,851,1240,2091,13649.15,3687.5,17336.66,16.04,2.97,524,1029,565.6,3.77,Extreme,Severe
2014,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.449,925,1403,2328,5994.22,6509.35,12503.56,6.48,4.64,734,1102,503.4,3.36,Extreme,Severe
2015,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,2.4916,1603,2400,4003,2834.0,17190.79,20024.79,1.77,7.16,1186,1791,546.1,3.64,Extreme,Severe
2016,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,0.5726,355,565,920,2563.51,336.91,2900.42,7.22,0.6,259,424,275.9,1.84,High,High
2017,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.3469,892,1272,2164,938.41,2695.41,3633.82,1.05,2.12,564,997,492.4,3.28,Extreme,Severe
2018,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,1.4216,957,1327,2284,11611.4,3401.48,15012.88,12.13,2.56,682,946,450.1,3.0,Extreme,Severe
2019,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,2.1349,1471,1959,3430,5908.02,2697.65,8605.67,4.02,1.38,965,1672,419.2,2.79,Extreme,Severe
2020,107,Anambas,Kepulauan Riau,1606.6,-8.6471,119.7786,0.994,631,966,1597,8287.91,1628.88,9916.79,13.13,1.69,405,840,379.0,2.53,Extreme,High
