year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0478,52,70,122,84.61,403.44,488.06,1.63,5.76,36,56,64.8,0.43,Moderate,Background
2013,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0431,38,72,110,81.42,382.99,464.42,2.14,5.32,23,62,97.5,0.65,Moderate,Background
2014,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0596,69,83,152,283.39,197.75,481.14,4.11,2.38,41,67,91.9,0.61,Moderate,Background
2015,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.1208,131,177,308,97.89,1007.85,1105.74,0.75,5.69,93,144,158.9,1.06,Moderate,Elevated
2016,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0176,19,26,45,11.01,68.1,79.1,0.58,2.62,14,23,127.2,0.85,Low,Background
2017,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0475,51,70,121,306.79,229.2,535.99,6.02,3.27,34,55,140.0,0.93,Moderate,Background
2018,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0361,41,51,92,599.03,61.73,660.76,14.61,1.21,28,35,168.0,1.12,Low,Elevated
2019,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.1149,111,182,293,399.82,742.36,1142.18,3.6,4.08,68,159,76.5,0.51,Moderate,Background
2020,178,Pasuruan,Jawa Timur,2549.93,2.7711,106.7975,0.0482,48,75,123,16.86,377.71,394.57,0.35,5.04,29,61,218.7,1.46,Moderate,Elevated
2010,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.0812,35,53,88,129.12,2177.76,2306.89,3.69,41.09,22,38,90.4,0.6,Low,Background
2011,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.1006,48,61,109,25.9,605.31,631.21,0.54,9.92,32,42,175.6,1.17,Moderate,Elevated
2012,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.1089,48,70,118,433.25,633.47,1066.73,9.03,9.05,34,57,113.8,0.76,Moderate,Background
2013,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.0988,39,68,107,589.14,208.16,797.3,15.11,3.06,28,60,117.4,0.78,Moderate,Background
2014,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.0969,39,66,105,668.87,259.36,928.24,17.15,3.93,27,54,212.6,1.42,Moderate,Elevated
2015,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.2667,130,159,289,218.05,180.27,398.32,1.68,1.13,99,119,298.9,1.99,Moderate,High
2016,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.0314,13,21,34,68.19,52.94,121.13,5.25,2.52,9,18,106.0,0.71,Low,Background
2017,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.1144,46,78,124,50.0,302.24,352.24,1.09,3.87,31,60,181.8,1.21,Moderate,Elevated
2018,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.1209,46,85,131,837.24,203.3,1040.54,18.2,2.39,33,73,143.9,0.96,Moderate,Background
2019,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.2603,107,175,282,410.52,986.65,1397.17,3.84,5.64,85,151,192.8,1.29,Moderate,Elevated
2020,179,Probolinggo,Jawa Timur,1083.48,-8.9111,132.2298,0.1403,59,93,152,192.65,317.21,509.86,3.27,3.41,35,73,224.6,1.5,Moderate,Elevated
2010,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0309,18,30,48,193.95,54.13,248.08,10.78,1.8,12,26,158.8,1.06,Low,Elevated
2011,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0747,41,75,116,383.52,431.38,814.89,9.35,5.75,30,58,222.7,1.48,Moderate,Elevated
2012,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.085,48,84,132,292.63,242.53,535.16,6.1,2.89,33,74,136.3,0.91,Moderate,Background
2013,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0985,57,96,153,357.43,658.68,1016.11,6.27,6.86,40,70,94.1,0.63,Moderate,Background
2014,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0882,57,80,137,705.17,401.42,1106.59,12.37,5.02,45,71,108.8,0.73,Moderate,Background
2015,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.1583,96,150,246,749.1,674.56,1423.66,7.8,4.5,64,121,352.5,2.35,Moderate,High
2016,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0611,35,60,95,76.76,203.43,280.2,2.19,3.39,23,49,128.5,0.86,Low,Background
2017,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0766,55,64,119,376.77,388.96,765.72,6.85,6.08,34,54,171.9,1.15,Moderate,Elevated
2018,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0714,50,61,111,60.7,316.67,377.37,1.21,5.19,32,53,153.2,1.02,Moderate,Elevated
2019,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.1847,119,168,287,1131.99,1905.2,3037.2,9.51,11.34,86,122,187.9,1.25,Moderate,Elevated
2020,180,Batu,Jawa Timur,1553.69,-2.0293,122.9168,0.0689,38,69,107,30.72,107.5,138.22,0.81,1.56,30,60,158.4,1.06,Moderate,Elevated
2010,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.021,25,41,66,140.5,513.78,654.28,5.62,12.53,18,29,186.2,1.24,Low,Elevated
2011,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0365,56,59,115,54.67,290.64,345.31,0.98,4.93,36,51,151.3,1.01,Moderate,Elevated
2012,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0346,41,68,109,45.94,144.07,190.0,1.12,2.12,32,49,176.9,1.18,Moderate,Elevated
2013,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0476,64,86,150,110.95,62.84,173.79,1.73,0.73,41,77,142.6,0.95,Moderate,Background
2014,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0343,44,64,108,259.52,372.09,631.61,5.9,5.81,34,55,50.3,0.34,Moderate,Background
2015,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.1089,135,208,343,1692.91,208.25,1901.16,12.54,1.0,84,177,283.5,1.89,Moderate,High
2016,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0159,20,30,50,243.81,329.0,572.81,12.19,10.97,15,22,139.7,0.93,Low,Background
2017,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0397,51,74,125,1309.44,93.67,1403.12,25.68,1.27,38,56,165.2,1.1,Moderate,Elevated
2018,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0527,66,100,166,55.87,488.68,544.56,0.85,4.89,51,81,179.9,1.2,Moderate,Elevated
2019,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.128,144,259,403,61.17,1125.41,1186.58,0.42,4.35,113,225,429.3,2.86,Moderate,Severe
2020,181,Bangkalan,Jawa Timur,3149.0,-2.2435,102.1428,0.0429,56,79,135,503.1,106.96,610.06,8.98,1.35,34,58,209.5,1.4,Moderate,Elevated
2010,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0158,23,43,66,34.78,422.57,457.35,1.51,9.83,18,33,92.8,0.62,Low,Background
2011,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.03,46,79,125,76.09,286.45,362.54,1.65,3.63,30,59,120.1,0.8,Moderate,Background
2012,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.03,53,72,125,418.38,1012.16,1430.54,7.89,14.06,41,53,133.1,0.89,Moderate,Background
2013,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0343,54,89,143,241.46,361.34,602.8,4.47,4.06,36,67,197.8,1.32,Moderate,Elevated
2014,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0329,56,81,137,351.8,305.29,657.09,6.28,3.77,41,67,97.8,0.65,Moderate,Background
2015,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0593,80,167,247,85.03,2775.84,2860.87,1.06,16.62,51,130,346.4,2.31,Moderate,High
2016,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0125,21,31,52,97.41,80.78,178.19,4.64,2.61,15,26,167.2,1.11,Low,Elevated
2017,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0216,41,49,90,504.92,302.46,807.37,12.32,6.17,30,41,132.1,0.88,Low,Background
2018,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0283,48,70,118,355.78,286.92,642.69,7.41,4.1,28,54,187.3,1.25,Moderate,Elevated
2019,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.0622,99,160,259,71.32,500.81,572.13,0.72,3.13,64,121,250.5,1.67,Moderate,High
2020,182,Banyuwangi,Jawa Timur,4165.1,1.0729,127.7488,0.031,55,74,129,490.84,235.14,725.98,8.92,3.18,37,60,135.8,0.91,Moderate,Background
2010,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0176,29,41,70,23.82,138.21,162.03,0.82,3.37,17,30,105.3,0.7,Low,Background
2011,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0268,47,60,107,244.64,177.79,422.44,5.21,2.96,35,47,169.3,1.13,Moderate,Elevated
2012,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0281,46,66,112,507.02,477.42,984.44,11.02,7.23,29,59,167.1,1.11,Moderate,Elevated
2013,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0246,39,59,98,88.3,147.79,236.08,2.26,2.5,30,52,177.7,1.18,Low,Elevated
2014,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0253,38,63,101,80.74,195.41,276.16,2.12,3.1,25,46,160.8,1.07,Moderate,Elevated
2015,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.068,100,171,271,990.26,1572.82,2563.08,9.9,9.2,72,120,293.7,1.96,Moderate,High
2016,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0173,28,41,69,124.43,273.19,397.62,4.44,6.66,18,34,166.1,1.11,Low,Elevated
2017,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0321,53,75,128,246.07,691.31,937.39,4.64,9.22,34,54,167.3,1.12,Moderate,Elevated
2018,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0228,42,49,91,292.23,1200.87,1493.1,6.96,24.51,25,35,188.1,1.25,Low,Elevated
2019,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0833,117,215,332,83.8,222.78,306.58,0.72,1.04,87,191,193.1,1.29,Moderate,Elevated
2020,183,Bojonegoro,Jawa Timur,3985.11,2.3713,107.4837,0.0304,55,66,121,314.17,210.96,525.13,5.71,3.2,39,52,108.2,0.72,Moderate,Background
2010,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0197,17,29,46,136.95,181.79,318.74,8.06,6.27,13,24,166.8,1.11,Low,Elevated
2011,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0586,59,78,137,142.99,261.05,404.04,2.42,3.35,47,55,150.9,1.01,Moderate,Elevated
2012,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0573,56,78,134,57.76,303.17,360.93,1.03,3.89,42,61,172.0,1.15,Moderate,Elevated
2013,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0595,57,82,139,249.1,217.79,466.89,4.37,2.66,43,71,91.3,0.61,Moderate,Background
2014,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0411,42,54,96,179.57,130.34,309.91,4.28,2.41,28,42,140.4,0.94,Low,Background
2015,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.1036,91,151,242,220.27,415.18,635.45,2.42,2.75,56,113,316.2,2.11,Moderate,High
2016,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0257,22,38,60,122.78,67.73,190.5,5.58,1.78,16,32,50.0,0.33,Low,Background
2017,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0569,50,83,133,680.94,141.15,822.1,13.62,1.7,35,58,138.0,0.92,Moderate,Background
2018,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0398,36,57,93,212.56,163.09,375.65,5.9,2.86,28,45,144.6,0.96,Low,Background
2019,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.1211,114,169,283,367.67,778.22,1145.89,3.23,4.6,70,151,192.6,1.28,Moderate,Elevated
2020,184,Bondowoso,Jawa Timur,2336.8,5.4594,95.7662,0.0642,52,98,150,647.18,359.09,1006.26,12.45,3.66,35,74,142.8,0.95,Moderate,Background
2010,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0135,14,29,43,52.75,83.28,136.03,3.77,2.87,8,20,153.9,1.03,Low,Elevated
2011,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.038,50,71,121,139.2,145.8,285.0,2.78,2.05,35,49,171.3,1.14,Moderate,Elevated
2012,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.038,52,69,121,184.95,489.29,674.24,3.56,7.09,34,56,124.3,0.83,Moderate,Background
2013,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0349,35,76,111,107.44,936.21,1043.65,3.07,12.32,27,61,180.6,1.2,Moderate,Elevated
2014,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0358,43,71,114,91.55,200.21,291.76,2.13,2.82,33,60,178.2,1.19,Moderate,Elevated
2015,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0556,86,91,177,925.53,481.82,1407.35,10.76,5.29,64,66,305.6,2.04,Moderate,High
2016,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0239,30,46,76,249.87,139.82,389.68,8.33,3.04,20,35,129.7,0.86,Low,Background
2017,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0289,42,50,92,334.66,149.12,483.78,7.97,2.98,27,43,185.9,1.24,Low,Elevated
2018,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0418,50,83,133,280.51,361.09,641.6,5.61,4.35,32,66,188.0,1.25,Moderate,Elevated
2019,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0625,83,116,199,395.22,649.15,1044.37,4.76,5.6,56,86,186.9,1.25,Moderate,Elevated
2020,185,Gresik,Jawa Timur,3184.73,-3.0391,118.8928,0.0436,53,86,139,247.29,350.62,597.91,4.67,4.08,32,64,100.9,0.67,Moderate,Background
2010,186,Jember,Jawa Timur,1306.01,0.4408,128.8357,0.0283,16,21,37,39.93,91.75,131.68,2.5,4.37,10,16,121.5,0.81,Low,Background
2011,186,Jember,Jawa Timur,1306.01,0.4408,128.8357,0.0995,51,79,130,346.21,572.3,918.51,6.79,7.24,33,67,140.8,0.94,Moderate,Background
2012,186,Jember,Jawa Timur,1306.01,0.4408,128.8357,0.0735,41,55,96,207.4,43.1,250.5,5.06,0.78,25,44,131.9,0.88,Low,Background
2013,186,Jember,Jawa Timur,1306.01,0.4408,128.8357,0.0827,45,63,108,143.21,529.78,672.99,3.18,8.41,28,50,121.4,0.81,Moderate,Background
2014,186,Jember,Jawa Timur,1306.01,0.4408,128.8357,0.1003,46,85,131,45.81,226.98,272.79,1.0,2.67,36,59,138.0,0.92,Moderate,Background
