year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2018,221,Dompu,Nusa Tenggara Barat,3680.04,-2.7014,134.5811,0.0989,146,218,364,261.48,2336.59,2598.07,1.79,10.72,113,194,125.4,0.84,Moderate,Background
2019,221,Dompu,Nusa Tenggara Barat,3680.04,-2.7014,134.5811,0.2239,306,518,824,1706.81,4969.49,6676.3,5.58,9.59,226,416,213.7,1.42,High,Elevated
2020,221,Dompu,Nusa Tenggara Barat,3680.04,-2.7014,134.5811,0.1111,158,251,409,699.28,954.86,1654.14,4.43,3.8,122,196,207.3,1.38,Moderate,Elevated
2010,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.0342,52,76,128,310.36,276.95,587.31,5.97,3.64,38,61,119.3,0.8,Moderate,Background
2011,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.116,180,254,434,183.42,1030.96,1214.38,1.02,4.06,138,199,98.6,0.66,Moderate,Background
2012,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1072,164,237,401,189.22,540.56,729.77,1.15,2.28,114,199,196.0,1.31,Moderate,Elevated
2013,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1195,164,283,447,749.54,2435.01,3184.56,4.57,8.6,106,228,174.6,1.16,Moderate,Elevated
2014,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1107,178,236,414,5361.62,821.17,6182.78,30.12,3.48,111,199,199.6,1.33,Moderate,Elevated
2015,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1465,227,321,548,60.53,1251.73,1312.26,0.27,3.9,138,286,328.1,2.19,High,High
2016,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.0519,75,119,194,121.93,1347.22,1469.15,1.63,11.32,50,101,169.1,1.13,Moderate,Elevated
2017,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1059,153,243,396,206.16,573.87,780.03,1.35,2.36,100,176,122.6,0.82,Moderate,Background
2018,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1051,183,210,393,1381.75,959.36,2341.11,7.55,4.57,140,161,228.5,1.52,Moderate,Elevated
2019,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.2473,363,562,925,2389.62,272.7,2662.32,6.58,0.49,253,459,129.7,0.86,High,Background
2020,222,Lombok Barat,Nusa Tenggara Barat,3740.07,-10.2755,135.2139,0.1118,173,245,418,5696.58,1967.64,7664.22,32.93,8.03,104,194,177.7,1.18,Moderate,Elevated
2010,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.1948,77,106,183,605.01,472.37,1077.38,7.86,4.46,53,92,78.4,0.52,Moderate,Background
2011,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.429,143,260,403,102.11,829.11,931.22,0.71,3.19,113,209,255.5,1.7,Moderate,High
2012,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.4759,185,262,447,825.98,861.83,1687.81,4.46,3.29,136,212,191.6,1.28,Moderate,Elevated
2013,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.3982,150,224,374,9284.59,295.87,9580.46,61.9,1.32,102,176,217.2,1.45,Moderate,Elevated
2014,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.3524,133,198,331,1040.27,959.82,2000.1,7.82,4.85,87,148,165.5,1.1,Moderate,Elevated
2015,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,1.0603,406,590,996,1124.39,3870.22,4994.62,2.77,6.56,309,504,336.0,2.24,High,High
2016,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.1533,57,87,144,150.86,78.41,229.27,2.65,0.9,40,74,176.6,1.18,Moderate,Elevated
2017,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.4652,180,257,437,631.86,1531.56,2163.42,3.51,5.96,126,226,155.5,1.04,Moderate,Elevated
2018,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.4588,177,254,431,469.4,971.8,1441.2,2.65,3.83,131,214,137.7,0.92,Moderate,Background
2019,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,1.0497,394,592,986,1830.74,1870.57,3701.31,4.65,3.16,287,513,321.7,2.14,High,High
2020,223,Lombok Tengah,Nusa Tenggara Barat,939.33,-4.2743,123.4671,0.3247,120,185,305,1624.29,786.34,2410.64,13.54,4.25,90,148,237.7,1.58,Moderate,Elevated
2010,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0414,77,128,205,382.37,1652.36,2034.73,4.97,12.91,50,97,122.4,0.82,Moderate,Background
2011,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0803,159,239,398,984.76,1409.04,2393.8,6.19,5.9,112,172,199.9,1.33,Moderate,Elevated
2012,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0813,158,245,403,308.08,1271.57,1579.65,1.95,5.19,100,219,223.2,1.49,Moderate,Elevated
2013,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.086,171,255,426,373.02,822.21,1195.23,2.18,3.22,134,184,274.7,1.83,Moderate,High
2014,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0882,157,280,437,143.83,2287.56,2431.39,0.92,8.17,114,235,193.1,1.29,Moderate,Elevated
2015,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.2293,449,687,1136,3264.4,4258.07,7522.47,7.27,6.2,284,592,332.8,2.22,Extreme,High
2016,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0315,49,107,156,45.93,143.48,189.41,0.94,1.34,36,86,183.9,1.23,Moderate,Elevated
2017,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0569,127,155,282,91.16,425.44,516.6,0.72,2.74,100,133,202.0,1.35,Moderate,Elevated
2018,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0648,128,193,321,990.15,1108.59,2098.73,7.74,5.74,92,170,194.9,1.3,Moderate,Elevated
2019,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.2,418,573,991,383.45,3272.71,3656.16,0.92,5.71,323,500,319.3,2.13,High,High
2020,224,Lombok Timur,Nusa Tenggara Barat,4954.82,-7.3738,118.4788,0.0852,166,256,422,3297.82,580.17,3877.99,19.87,2.27,107,195,103.8,0.69,Moderate,Background
2010,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.0362,49,70,119,984.76,878.61,1863.37,20.1,12.55,30,62,65.1,0.43,Moderate,Background
2011,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1094,146,214,360,571.9,817.81,1389.71,3.92,3.82,114,155,260.6,1.74,Moderate,High
2012,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1189,144,247,391,6644.18,419.0,7063.19,46.14,1.7,98,182,288.6,1.92,Moderate,High
2013,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.107,136,216,352,920.36,2480.7,3401.06,6.77,11.48,83,188,124.9,0.83,Moderate,Background
2014,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1155,140,240,380,330.39,670.18,1000.57,2.36,2.79,108,187,231.9,1.55,Moderate,Elevated
2015,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.2581,389,460,849,675.34,4438.86,5114.21,1.74,9.65,298,393,454.8,3.03,High,Severe
2016,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.0453,52,97,149,853.23,1286.83,2140.07,16.41,13.27,35,76,113.9,0.76,Moderate,Background
2017,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1164,165,218,383,802.0,7571.25,8373.25,4.86,34.73,120,190,156.5,1.04,Moderate,Elevated
2018,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1411,185,279,464,143.02,920.29,1063.31,0.77,3.3,138,235,192.8,1.29,Moderate,Elevated
2019,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.2663,379,497,876,4295.7,1676.87,5972.57,11.33,3.37,282,436,127.7,0.85,High,Background
2020,225,Lombok Utara,Nusa Tenggara Barat,3289.46,2.7657,135.2801,0.1204,166,230,396,1798.66,3030.68,4829.34,10.84,13.18,106,189,217.2,1.45,Moderate,Elevated
2010,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.0503,74,103,177,557.12,114.34,671.45,7.53,1.11,58,91,147.6,0.98,Moderate,Background
2011,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.1184,172,245,417,548.48,3039.8,3588.28,3.19,12.41,137,209,278.5,1.86,Moderate,High
2012,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.1176,148,266,414,273.17,371.1,644.26,1.85,1.4,108,223,182.1,1.21,Moderate,Elevated
2013,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.098,134,211,345,728.69,543.55,1272.24,5.44,2.58,86,187,189.5,1.26,Moderate,Elevated
2014,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.098,130,215,345,914.04,1152.75,2066.79,7.03,5.36,85,173,231.8,1.55,Moderate,Elevated
2015,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.2101,282,458,740,3156.41,4080.61,7237.02,11.19,8.91,215,334,293.4,1.96,High,High
2016,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.0392,62,76,138,207.37,259.65,467.02,3.34,3.42,46,65,95.9,0.64,Moderate,Background
2017,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.1212,169,258,427,412.92,1557.87,1970.79,2.44,6.04,127,181,93.9,0.63,Moderate,Background
2018,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.0968,137,204,341,1424.13,517.95,1942.08,10.4,2.54,108,160,165.1,1.1,Moderate,Elevated
2019,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.3013,419,642,1061,568.92,3239.85,3808.77,1.36,5.05,325,538,270.7,1.8,Extreme,High
2020,226,Sumbawa,Nusa Tenggara Barat,3521.88,-1.6029,136.3734,0.0971,139,203,342,121.02,3473.3,3594.32,0.87,17.11,106,155,235.8,1.57,Moderate,Elevated
2010,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.065,79,118,197,300.27,271.19,571.46,3.8,2.3,56,88,217.1,1.45,Moderate,Elevated
2011,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1251,160,219,379,1784.54,243.71,2028.25,11.15,1.11,122,183,152.9,1.02,Moderate,Elevated
2012,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1063,121,201,322,419.36,637.64,1057.0,3.47,3.17,84,167,196.1,1.31,Moderate,Elevated
2013,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1056,140,180,320,623.91,455.94,1079.85,4.46,2.53,108,154,204.3,1.36,Moderate,Elevated
2014,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1231,150,223,373,6896.44,1161.38,8057.82,45.98,5.21,107,171,181.4,1.21,Moderate,Elevated
2015,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.2657,334,471,805,1454.11,4260.81,5714.92,4.35,9.05,254,378,294.3,1.96,High,High
2016,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.0898,103,169,272,288.58,1112.37,1400.96,2.8,6.58,78,131,169.7,1.13,Moderate,Elevated
2017,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1459,170,272,442,1302.52,3616.18,4918.71,7.66,13.29,106,243,156.7,1.04,Moderate,Elevated
2018,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1284,169,220,389,542.12,456.16,998.28,3.21,2.07,121,187,179.7,1.2,Moderate,Elevated
2019,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.2779,356,486,842,4358.01,897.0,5255.02,12.24,1.85,264,386,479.2,3.19,High,Severe
2020,227,Sumbawa Barat,Nusa Tenggara Barat,3029.78,-9.9564,97.7534,0.1436,187,248,435,1445.32,651.85,2097.17,7.73,2.63,117,196,287.2,1.91,Moderate,High
