year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2019,409,Kaimana,Papua Barat,2923.07,-8.1603,117.071,0.3028,375,510,885,2091.94,5057.64,7149.58,5.58,9.92,261,409,263.5,1.76,High,High
2020,409,Kaimana,Papua Barat,2923.07,-8.1603,117.071,0.1485,166,268,434,2718.03,3280.6,5998.64,16.37,12.24,122,212,231.0,1.54,Moderate,Elevated
2010,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0532,97,148,245,193.64,551.56,745.2,2.0,3.73,71,115,200.0,1.33,Moderate,Elevated
2011,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0667,133,174,307,432.38,2639.57,3071.96,3.25,15.17,103,137,116.5,0.78,Moderate,Background
2012,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0736,141,198,339,340.2,450.21,790.41,2.41,2.27,108,156,210.4,1.4,Moderate,Elevated
2013,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0753,137,210,347,469.72,1595.6,2065.32,3.43,7.6,94,174,205.4,1.37,Moderate,Elevated
2014,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0604,126,152,278,186.68,205.67,392.35,1.48,1.35,84,128,145.8,0.97,Moderate,Background
2015,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.2037,401,537,938,220.97,1817.53,2038.5,0.55,3.38,295,391,427.7,2.85,High,Severe
2016,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0502,101,130,231,912.66,617.88,1530.54,9.04,4.75,68,94,114.8,0.77,Moderate,Background
2017,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0899,166,248,414,145.56,697.16,842.72,0.88,2.81,104,212,182.8,1.22,Moderate,Elevated
2018,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.1018,189,280,469,786.55,690.31,1476.86,4.16,2.47,139,218,125.0,0.83,Moderate,Background
2019,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.1772,363,453,816,6496.46,484.94,6981.4,17.9,1.07,231,348,384.2,2.56,High,High
2020,410,Manokwari Selatan,Papua Barat,4605.39,-9.9365,102.4292,0.0866,171,228,399,1388.85,846.92,2235.77,8.12,3.71,116,175,183.1,1.22,Moderate,Elevated
2010,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,0.5665,63,96,159,576.61,572.2,1148.81,9.15,5.96,43,67,64.5,0.43,Moderate,Background
2011,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.5784,168,275,443,1258.56,2426.12,3684.68,7.49,8.82,131,217,187.7,1.25,Moderate,Elevated
2012,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.0974,123,185,308,475.21,461.5,936.71,3.86,2.49,94,157,299.0,1.99,Moderate,High
2013,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.1473,135,187,322,1361.43,676.27,2037.7,10.08,3.62,90,141,200.1,1.33,Moderate,Elevated
2014,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.1865,113,220,333,300.29,175.92,476.21,2.66,0.8,70,188,240.5,1.6,Moderate,Elevated
2015,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,3.285,393,529,922,366.18,304.36,670.54,0.93,0.58,301,415,393.3,2.62,High,High
2016,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,0.9299,117,144,261,1736.63,1093.96,2830.59,14.84,7.6,75,126,117.7,0.78,Moderate,Background
2017,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.0974,122,186,308,214.71,730.27,944.98,1.76,3.93,88,140,242.6,1.62,Moderate,Elevated
2018,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.2755,141,217,358,636.86,1482.17,2119.03,4.52,6.83,84,167,251.8,1.68,Moderate,High
2019,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,2.2446,247,383,630,933.52,470.14,1403.66,3.78,1.23,187,278,417.6,2.78,High,Severe
2020,411,Pegunungan Arfak,Papua Barat,280.67,0.6585,119.2356,1.1401,138,182,320,1041.61,1115.44,2157.05,7.55,6.13,87,158,164.5,1.1,Moderate,Elevated
2010,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.2059,43,71,114,1034.35,301.35,1335.7,24.05,4.24,30,49,107.1,0.71,Moderate,Background
2011,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.6612,138,228,366,388.63,339.19,727.82,2.82,1.49,83,171,299.7,2.0,Moderate,High
2012,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.6016,127,206,333,99.47,1263.85,1363.32,0.78,6.14,77,162,131.5,0.88,Moderate,Background
2013,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.7407,164,246,410,924.51,727.09,1651.6,5.64,2.96,106,200,259.4,1.73,Moderate,High
2014,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.5383,125,173,298,880.73,491.5,1372.23,7.05,2.84,85,148,173.5,1.16,Moderate,Elevated
2015,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,1.8408,361,658,1019,706.27,8949.03,9655.31,1.96,13.6,258,484,197.6,1.32,Extreme,Elevated
2016,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.2041,41,72,113,157.16,877.71,1034.87,3.83,12.19,28,50,158.5,1.06,Moderate,Elevated
2017,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.5763,131,188,319,3527.22,857.13,4384.35,26.93,4.56,85,166,185.0,1.23,Moderate,Elevated
2018,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.6341,133,218,351,67.82,2995.1,3062.92,0.51,13.74,85,193,175.4,1.17,Moderate,Elevated
2019,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,1.5048,308,525,833,1323.33,5208.62,6531.96,4.3,9.92,206,444,216.9,1.45,High,Elevated
2020,412,Raja Ampat,Papua Barat,553.56,-5.1563,116.6008,0.7316,156,249,405,440.82,599.78,1040.6,2.83,2.41,104,214,108.6,0.72,Moderate,Background
2010,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.0999,102,152,254,208.9,1124.73,1333.63,2.05,7.4,75,123,103.9,0.69,Moderate,Background
2011,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.138,125,226,351,74.94,2094.77,2169.72,0.6,9.27,98,171,181.3,1.21,Moderate,Elevated
2012,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.1187,125,177,302,294.43,104.39,398.81,2.36,0.59,97,154,180.4,1.2,Moderate,Elevated
2013,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.175,177,268,445,743.28,1734.38,2477.67,4.2,6.47,125,211,185.2,1.23,Moderate,Elevated
2014,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.129,139,189,328,73.29,1095.14,1168.43,0.53,5.79,90,155,102.4,0.68,Moderate,Background
2015,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.3677,359,576,935,2835.45,825.42,3660.87,7.9,1.43,264,444,389.6,2.6,High,High
2016,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.0865,94,126,220,171.01,462.48,633.49,1.82,3.67,64,93,111.2,0.74,Moderate,Background
2017,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.1321,129,207,336,881.12,697.43,1578.55,6.83,3.37,77,169,105.4,0.7,Moderate,Background
2018,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.1502,149,233,382,6417.07,1391.01,7808.07,43.07,5.97,118,200,167.9,1.12,Moderate,Elevated
2019,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.4699,443,752,1195,1654.76,4911.85,6566.61,3.74,6.53,349,527,193.1,1.29,Extreme,Elevated
2020,413,Sorong Selatan,Papua Barat,2543.16,-0.9868,122.791,0.1679,164,263,427,829.69,581.98,1411.67,5.06,2.21,119,203,95.5,0.64,Moderate,Background
2010,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.1661,62,108,170,188.69,205.38,394.07,3.04,1.9,38,77,129.7,0.86,Moderate,Background
2011,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3428,135,216,351,32057.68,1461.48,33519.15,237.46,6.77,90,162,124.6,0.83,Moderate,Background
2012,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3692,175,203,378,1042.6,569.5,1612.1,5.96,2.81,115,156,222.1,1.48,Moderate,Elevated
2013,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3272,130,205,335,569.64,417.07,986.72,4.38,2.03,87,155,68.4,0.46,Moderate,Background
2014,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.421,178,253,431,4832.44,451.59,5284.03,27.15,1.78,124,209,126.2,0.84,Moderate,Background
2015,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.8469,352,515,867,405.09,1996.48,2401.57,1.15,3.88,260,369,223.6,1.49,High,Elevated
2016,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.1407,59,85,144,747.83,924.07,1671.9,12.68,10.87,46,64,138.2,0.92,Moderate,Background
2017,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3507,163,196,359,3286.49,2351.09,5637.59,20.16,12.0,100,157,50.9,0.34,Moderate,Background
2018,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3204,144,184,328,1077.08,1278.21,2355.3,7.48,6.95,89,158,223.2,1.49,Moderate,Elevated
2019,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.6437,258,401,659,2441.1,2693.36,5134.46,9.46,6.72,165,343,278.5,1.86,High,High
2020,414,Tambrauw,Papua Barat,1023.77,-6.4063,119.8511,0.3536,148,214,362,94.32,176.07,270.39,0.64,0.82,104,174,231.5,1.54,Moderate,Elevated
2010,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.132,92,141,233,957.15,433.8,1390.95,10.4,3.08,58,108,174.6,1.16,Moderate,Elevated
2011,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.2102,148,223,371,580.8,1731.76,2312.56,3.92,7.77,112,170,280.0,1.87,Moderate,High
2012,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.1734,126,180,306,2058.17,247.05,2305.23,16.33,1.37,93,139,188.2,1.25,Moderate,Elevated
2013,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.2079,158,209,367,1979.03,8745.91,10724.94,12.53,41.85,119,164,199.1,1.33,Moderate,Elevated
2014,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.1994,137,215,352,241.55,384.7,626.25,1.76,1.79,99,154,237.4,1.58,Moderate,Elevated
2015,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.5382,381,569,950,15514.82,1528.53,17043.35,40.72,2.69,231,419,441.0,2.94,High,Severe
2016,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.1099,85,109,194,169.01,3755.94,3924.95,1.99,34.46,51,90,187.2,1.25,Moderate,Elevated
2017,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.2425,185,243,428,3431.31,385.25,3816.56,18.55,1.59,121,180,203.6,1.36,Moderate,Elevated
2018,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.1853,118,209,327,869.76,295.91,1165.67,7.37,1.42,74,170,181.8,1.21,Moderate,Elevated
2019,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.4073,297,422,719,1878.61,516.51,2395.12,6.33,1.22,200,354,256.5,1.71,High,High
2020,415,Teluk Bintuni,Papua Barat,1765.17,-9.7152,133.4115,0.2391,167,255,422,317.79,429.07,746.86,1.9,1.68,132,199,209.7,1.4,Moderate,Elevated
2010,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.0513,96,106,202,130.09,1378.64,1508.73,1.36,13.01,76,95,132.5,0.88,Moderate,Background
2011,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.0856,132,205,337,2411.99,1133.56,3545.55,18.27,5.53,90,154,120.7,0.8,Moderate,Background
2012,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.0892,124,227,351,200.59,547.51,748.1,1.62,2.41,87,195,248.2,1.65,Moderate,Elevated
2013,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.0783,124,184,308,578.25,284.31,862.56,4.66,1.55,96,133,178.0,1.19,Moderate,Elevated
2014,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.1019,158,243,401,2858.66,349.46,3208.13,18.09,1.44,96,213,182.0,1.21,Moderate,Elevated
2015,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.2691,466,593,1059,1046.9,7743.05,8789.95,2.25,13.06,307,503,345.6,2.3,Extreme,High
2016,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.046,68,113,181,390.5,208.21,598.71,5.74,1.84,47,80,157.2,1.05,Moderate,Elevated
2017,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.078,117,190,307,61.4,392.68,454.08,0.52,2.07,80,151,120.2,0.8,Moderate,Background
2018,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.091,145,213,358,561.88,1721.54,2283.42,3.88,8.08,102,156,211.4,1.41,Moderate,Elevated
2019,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.2549,367,636,1003,114.84,3327.81,3442.65,0.31,5.23,260,494,278.9,1.86,Extreme,High
2020,416,Teluk Wondama,Papua Barat,3935.43,4.3997,124.3122,0.0836,124,205,329,1499.95,3697.63,5197.58,12.1,18.04,81,170,148.8,0.99,Moderate,Background
