year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2010,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.0649,120,197,317,368.16,1407.41,1775.57,3.07,7.14,80,167,140.6,0.94,Moderate,Background
2011,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1241,241,365,606,315.94,2772.71,3088.65,1.31,7.6,166,292,242.6,1.62,High,Elevated
2012,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1274,233,389,622,4103.31,1012.45,5115.77,17.61,2.6,174,315,167.6,1.12,High,Elevated
2013,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1016,196,300,496,970.14,948.21,1918.35,4.95,3.16,128,256,95.1,0.63,Moderate,Background
2014,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.102,197,301,498,2195.54,1671.73,3867.27,11.14,5.55,131,262,278.5,1.86,Moderate,High
2015,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1922,372,566,938,1553.4,719.79,2273.2,4.18,1.27,290,426,390.8,2.61,High,High
2016,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.0637,132,179,311,509.85,417.19,927.04,3.86,2.33,98,151,166.4,1.11,Moderate,Elevated
2017,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.0918,180,268,448,3056.4,793.35,3849.74,16.98,2.96,123,197,245.4,1.64,Moderate,Elevated
2018,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1168,216,354,570,101.24,3699.99,3801.23,0.47,10.45,157,314,314.0,2.09,High,High
2019,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1911,408,525,933,5078.11,16861.26,21939.37,12.45,32.12,303,392,190.5,1.27,High,Elevated
2020,56,Tanjung Jabung Barat,Jambi,4881.32,5.8922,134.3841,0.1088,188,343,531,1943.49,1758.26,3701.75,10.34,5.13,124,254,179.7,1.2,High,Elevated
2010,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.0868,63,103,166,395.42,978.9,1374.32,6.28,9.5,39,77,139.1,0.93,Moderate,Background
2011,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2871,215,334,549,1474.62,1660.58,3135.19,6.86,4.97,158,263,204.6,1.36,High,Elevated
2012,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2808,212,325,537,1996.53,857.48,2854.0,9.42,2.64,162,274,196.9,1.31,High,Elevated
2013,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.3101,221,372,593,5922.41,1383.7,7306.12,26.8,3.72,152,283,99.0,0.66,High,Background
2014,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2719,206,314,520,1268.07,1721.52,2989.59,6.16,5.48,131,263,214.4,1.43,High,Elevated
2015,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.3812,299,430,729,3044.29,1861.47,4905.75,10.18,4.33,192,382,366.9,2.45,High,High
2016,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.1579,121,181,302,546.26,291.56,837.81,4.51,1.61,73,149,128.0,0.85,Moderate,Background
2017,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2562,179,311,490,655.83,803.1,1458.93,3.66,2.58,142,251,306.4,2.04,Moderate,High
2018,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2583,204,290,494,558.02,813.64,1371.66,2.74,2.81,150,210,189.7,1.26,Moderate,Elevated
2019,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.6139,465,709,1174,1671.56,3059.95,4731.51,3.59,4.32,365,499,255.3,1.7,Extreme,High
2020,57,Tanjung Jabung Timur,Jambi,1912.43,-10.5148,136.1646,0.2463,196,275,471,2530.1,1337.38,3867.48,12.91,4.86,122,240,265.2,1.77,Moderate,High
2010,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.0671,97,147,244,77.97,298.5,376.48,0.8,2.03,62,108,163.6,1.09,Moderate,Elevated
2011,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1614,233,354,587,4668.95,948.54,5617.49,20.04,2.68,154,294,237.7,1.58,High,Elevated
2012,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1023,144,228,372,340.88,792.76,1133.64,2.37,3.48,88,181,341.9,2.28,Moderate,High
2013,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1616,234,354,588,244.04,1501.09,1745.13,1.04,4.24,164,262,121.4,0.81,High,Background
2014,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1325,196,286,482,212.17,1659.8,1871.97,1.08,5.8,124,251,211.7,1.41,Moderate,Elevated
2015,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.2131,301,474,775,14459.87,767.73,15227.6,48.04,1.62,209,413,226.5,1.51,High,Elevated
2016,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.0805,121,172,293,589.34,266.36,855.7,4.87,1.55,86,135,84.4,0.56,Moderate,Background
2017,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1303,205,269,474,528.39,681.38,1209.77,2.58,2.53,158,199,196.8,1.31,Moderate,Elevated
2018,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1201,185,252,437,5040.93,272.1,5313.03,27.25,1.08,134,222,223.2,1.49,Moderate,Elevated
2019,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.2287,342,490,832,8326.92,2651.7,10978.62,24.35,5.41,227,356,407.0,2.71,High,Severe
2020,58,Tebo,Jambi,3637.63,-7.1035,134.3298,0.1539,228,332,560,2101.73,307.79,2409.52,9.22,0.93,160,269,215.2,1.43,High,Elevated
