year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2015,386,Tual,Maluku,230.15,-6.33,126.8336,4.6318,427,639,1066,2312.56,1139.03,3451.59,5.42,1.78,259,543,228.5,1.52,Extreme,Elevated
2016,386,Tual,Maluku,230.15,-6.33,126.8336,0.6257,56,88,144,70.71,1138.09,1208.8,1.26,12.93,44,63,165.8,1.11,Moderate,Elevated
2017,386,Tual,Maluku,230.15,-6.33,126.8336,1.7206,140,256,396,781.37,3522.92,4304.28,5.58,13.76,97,188,121.4,0.81,Moderate,Background
2018,386,Tual,Maluku,230.15,-6.33,126.8336,1.4903,139,204,343,308.9,754.83,1063.73,2.22,3.7,95,167,136.4,0.91,Moderate,Background
2019,386,Tual,Maluku,230.15,-6.33,126.8336,4.3189,371,623,994,1673.51,1717.4,3390.91,4.51,2.76,292,442,325.4,2.17,High,High
2020,386,Tual,Maluku,230.15,-6.33,126.8336,1.9248,189,254,443,1117.07,763.73,1880.79,5.91,3.01,120,184,162.1,1.08,Moderate,Elevated
2010,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0548,94,114,208,1558.55,239.35,1797.9,16.58,2.1,71,98,103.3,0.69,Moderate,Background
2011,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0817,124,186,310,260.02,1117.64,1377.66,2.1,6.01,75,156,81.1,0.54,Moderate,Background
2012,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0836,134,183,317,832.59,483.04,1315.63,6.21,2.64,96,140,181.7,1.21,Moderate,Elevated
2013,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0968,157,210,367,2214.09,185.16,2399.25,14.1,0.88,100,165,196.9,1.31,Moderate,Elevated
2014,387,Buru,Maluku,3792.95,1.5594,134.7964,0.1004,155,226,381,2227.7,1051.27,3278.97,14.37,4.65,121,176,179.2,1.19,Moderate,Elevated
2015,387,Buru,Maluku,3792.95,1.5594,134.7964,0.2302,377,496,873,558.72,360.64,919.36,1.48,0.73,260,414,247.2,1.65,High,Elevated
2016,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0382,62,83,145,1295.84,318.99,1614.83,20.9,3.84,43,70,164.3,1.1,Moderate,Elevated
2017,387,Buru,Maluku,3792.95,1.5594,134.7964,0.1065,159,245,404,1159.87,352.06,1511.93,7.29,1.44,102,194,112.6,0.75,Moderate,Background
2018,387,Buru,Maluku,3792.95,1.5594,134.7964,0.0844,131,189,320,1842.15,1522.3,3364.45,14.06,8.05,83,148,119.8,0.8,Moderate,Background
2019,387,Buru,Maluku,3792.95,1.5594,134.7964,0.2513,411,542,953,6775.18,3768.58,10543.76,16.48,6.95,273,391,209.3,1.4,High,Elevated
2020,387,Buru,Maluku,3792.95,1.5594,134.7964,0.121,188,271,459,106.56,569.38,675.94,0.57,2.1,127,227,232.4,1.55,Moderate,Elevated
2010,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.0629,55,103,158,56.39,1050.53,1106.92,1.03,10.2,38,86,191.5,1.28,Moderate,Elevated
2011,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.146,132,235,367,383.02,839.59,1222.62,2.9,3.57,103,169,59.3,0.4,Moderate,Background
2012,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1627,161,248,409,1268.09,2374.39,3642.48,7.88,9.57,127,185,218.8,1.46,Moderate,Elevated
2013,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1675,155,266,421,202.12,465.78,667.9,1.3,1.75,104,207,151.3,1.01,Moderate,Elevated
2014,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1337,135,201,336,1162.96,445.5,1608.46,8.61,2.22,87,150,116.2,0.77,Moderate,Background
2015,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.3624,344,567,911,223.8,2857.78,3081.58,0.65,5.04,212,435,448.9,2.99,High,Severe
2016,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.0501,51,75,126,216.5,744.84,961.34,4.25,9.93,31,66,149.0,0.99,Moderate,Background
2017,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1551,147,243,390,342.56,792.04,1134.59,2.33,3.26,89,207,110.0,0.73,Moderate,Background
2018,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1305,134,194,328,240.37,477.63,717.99,1.79,2.46,84,150,209.6,1.4,Moderate,Elevated
2019,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.372,398,537,935,10825.6,1542.81,12368.42,27.2,2.87,300,449,239.1,1.59,High,Elevated
2020,388,Buru Selatan,Maluku,2513.73,-8.3067,112.4442,0.1337,144,192,336,1498.47,1178.14,2676.61,10.41,6.14,88,164,215.3,1.44,Moderate,Elevated
2010,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.2763,98,145,243,454.94,365.19,820.14,4.64,2.52,77,122,171.9,1.15,Moderate,Elevated
2011,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.44,172,215,387,162.49,863.08,1025.57,0.94,4.01,125,169,192.9,1.29,Moderate,Elevated
2012,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.4355,143,240,383,42.14,1915.95,1958.1,0.29,7.98,95,214,184.9,1.23,Moderate,Elevated
2013,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.4992,156,283,439,601.75,2312.34,2914.09,3.86,8.17,111,219,104.8,0.7,Moderate,Background
2014,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.423,163,209,372,690.1,741.74,1431.84,4.23,3.55,100,182,133.3,0.89,Moderate,Background
2015,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.7232,245,391,636,1447.69,1318.65,2766.34,5.91,3.37,179,289,405.3,2.7,High,Severe
2016,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.1444,50,77,127,230.92,440.19,671.11,4.62,5.72,34,68,80.1,0.53,Moderate,Background
2017,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.4503,156,240,396,2210.24,1741.68,3951.92,14.17,7.26,115,193,127.3,0.85,Moderate,Background
2018,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.3525,128,182,310,517.71,566.97,1084.69,4.04,3.12,90,136,142.7,0.95,Moderate,Background
2019,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,1.1325,388,608,996,19786.88,2101.81,21888.69,51.0,3.46,254,522,214.0,1.43,High,Elevated
2020,389,Kepulauan Aru,Maluku,879.47,-2.1067,97.2437,0.4821,177,247,424,93.33,704.85,798.18,0.53,2.85,119,207,218.4,1.46,Moderate,Elevated
2010,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.2909,86,151,237,1093.99,198.38,1292.37,12.72,1.31,58,117,109.8,0.73,Moderate,Background
2011,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.4628,152,225,377,260.63,877.94,1138.57,1.71,3.9,95,174,146.8,0.98,Moderate,Background
2012,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.437,148,208,356,399.25,629.01,1028.26,2.7,3.02,93,160,177.9,1.19,Moderate,Elevated
2013,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.3989,138,187,325,392.13,2119.8,2511.93,2.84,11.34,106,135,123.0,0.82,Moderate,Background
2014,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.5217,171,254,425,321.75,596.68,918.43,1.88,2.35,131,209,165.3,1.1,Moderate,Elevated
2015,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,1.0691,357,514,871,1497.35,2509.52,4006.86,4.19,4.88,253,427,190.4,1.27,High,Elevated
2016,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.2418,83,114,197,253.51,640.42,893.93,3.05,5.62,61,98,190.7,1.27,Moderate,Elevated
2017,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.3621,124,171,295,389.44,655.53,1044.98,3.14,3.83,81,133,183.3,1.22,Moderate,Elevated
2018,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.4701,146,237,383,818.09,645.89,1463.98,5.6,2.73,107,180,174.9,1.17,Moderate,Elevated
2019,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,1.2938,433,621,1054,5302.06,11064.99,16367.06,12.24,17.82,279,459,300.3,2.0,Extreme,High
2020,390,Maluku Barat Daya,Maluku,814.67,-10.4385,130.2745,0.4873,155,242,397,354.56,425.5,780.06,2.29,1.76,96,205,108.7,0.72,Moderate,Background
2010,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.0686,63,99,162,130.39,547.23,677.63,2.07,5.53,38,88,99.7,0.66,Moderate,Background
2011,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1818,173,256,429,1860.95,504.39,2365.34,10.76,1.97,114,223,142.0,0.95,Moderate,Background
2012,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1839,165,269,434,151.04,876.04,1027.08,0.92,3.26,106,238,112.6,0.75,Moderate,Background
2013,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1237,124,168,292,1350.03,275.42,1625.45,10.89,1.64,89,118,209.4,1.4,Moderate,Elevated
2014,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1246,121,173,294,754.86,2128.17,2883.04,6.24,12.3,76,123,179.8,1.2,Moderate,Elevated
2015,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.2538,277,322,599,2008.54,1628.3,3636.84,7.25,5.06,203,251,358.9,2.39,High,High
2016,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.0792,69,118,187,727.09,690.0,1417.09,10.54,5.85,46,92,84.9,0.57,Moderate,Background
2017,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.142,128,207,335,369.92,2414.29,2784.2,2.89,11.66,80,179,137.1,0.91,Moderate,Background
2018,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1458,138,206,344,82.87,506.08,588.94,0.6,2.46,109,177,81.6,0.54,Moderate,Background
2019,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.3428,312,497,809,2172.82,472.66,2645.48,6.96,0.95,188,358,430.6,2.87,High,Severe
2020,391,Maluku Tengah,Maluku,2359.92,-5.3859,114.0833,0.1856,177,261,438,609.1,512.27,1121.37,3.44,1.96,132,194,231.1,1.54,Moderate,Elevated
2010,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.03,50,75,125,748.4,996.14,1744.54,14.97,13.28,37,57,152.0,1.01,Moderate,Elevated
2011,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0937,154,236,390,630.78,527.82,1158.6,4.1,2.24,102,188,158.9,1.06,Moderate,Elevated
2012,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0764,126,192,318,712.04,243.71,955.76,5.65,1.27,80,141,148.5,0.99,Moderate,Background
2013,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0819,149,192,341,355.26,1862.82,2218.08,2.38,9.7,98,167,278.4,1.86,Moderate,High
2014,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0939,161,230,391,1992.53,930.61,2923.14,12.38,4.05,116,193,160.9,1.07,Moderate,Elevated
2015,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.2395,368,629,997,1606.88,3102.88,4709.76,4.37,4.93,248,460,342.7,2.28,High,High
2016,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0377,70,87,157,154.86,601.21,756.08,2.21,6.91,46,76,170.6,1.14,Moderate,Elevated
2017,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0951,162,234,396,178.59,2769.0,2947.6,1.1,11.83,116,182,164.3,1.1,Moderate,Elevated
2018,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.0762,125,192,317,1673.82,132.33,1806.15,13.39,0.69,87,154,222.3,1.48,Moderate,Elevated
2019,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.1809,267,486,753,721.74,3165.61,3887.34,2.7,6.51,187,393,505.4,3.37,High,Severe
2020,392,Maluku Tenggara,Maluku,4162.18,-6.8396,98.9329,0.1019,172,252,424,1406.95,245.04,1651.99,8.18,0.97,103,190,179.6,1.2,Moderate,Elevated
2010,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.1159,80,114,194,564.36,405.56,969.92,7.05,3.56,49,89,145.0,0.97,Moderate,Background
2011,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.1805,131,171,302,192.7,810.76,1003.46,1.47,4.74,78,141,189.3,1.26,Moderate,Elevated
2012,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.2247,145,231,376,223.36,717.65,941.01,1.54,3.11,107,165,152.9,1.02,Moderate,Elevated
2013,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.1978,147,184,331,735.52,617.39,1352.91,5.0,3.36,105,135,205.7,1.37,Moderate,Elevated
2014,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.1847,129,180,309,504.82,1354.1,1858.92,3.91,7.52,82,153,180.9,1.21,Moderate,Elevated
2015,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.5391,363,539,902,3281.83,1929.8,5211.63,9.04,3.58,222,455,337.1,2.25,High,High
2016,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.0795,49,84,133,390.81,311.42,702.23,7.98,3.71,30,66,166.5,1.11,Moderate,Elevated
2017,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.2433,149,258,407,493.62,1003.54,1497.16,3.31,3.89,115,206,117.9,0.79,Moderate,Background
2018,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.2737,190,268,458,1522.56,330.64,1853.19,8.01,1.23,131,201,169.1,1.13,Moderate,Elevated
2019,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.3233,221,320,541,1220.46,1666.38,2886.85,5.52,5.21,174,242,272.3,1.82,High,High
2020,393,Maluku Tenggara Barat,Maluku,1673.14,-7.1476,135.8622,0.217,146,217,363,5684.05,851.32,6535.38,38.93,3.92,98,165,180.1,1.2,Moderate,Elevated
2010,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.1283,57,79,136,204.86,166.68,371.55,3.59,2.11,43,58,158.4,1.06,Moderate,Elevated
2011,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.4056,170,260,430,294.75,1053.77,1348.53,1.73,4.05,122,195,156.7,1.04,Moderate,Elevated
2012,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.4065,161,270,431,1476.32,408.1,1884.43,9.17,1.51,100,208,170.0,1.13,Moderate,Elevated
2013,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.3197,149,190,339,1273.19,2504.49,3777.69,8.54,13.18,108,137,153.5,1.02,Moderate,Elevated
2014,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.3905,155,259,414,1918.73,1146.08,3064.81,12.38,4.43,98,212,222.6,1.48,Moderate,Elevated
2015,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.5791,251,363,614,1302.94,978.05,2280.98,5.19,2.69,154,309,408.2,2.72,High,Severe
2016,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.2207,96,138,234,1323.01,170.55,1493.56,13.78,1.24,63,103,125.9,0.84,Moderate,Background
2017,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.3263,149,197,346,1255.36,944.69,2200.05,8.43,4.8,118,159,107.8,0.72,Moderate,Background
2018,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.3254,140,205,345,932.23,867.55,1799.79,6.66,4.23,95,149,253.9,1.69,Moderate,High
2019,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.8479,349,550,899,2307.38,1789.95,4097.33,6.61,3.25,264,457,59.8,0.4,High,Background
2020,394,Seram Bagian Barat,Maluku,1060.27,3.7166,112.5474,0.3641,146,240,386,257.24,4271.17,4528.4,1.76,17.8,92,197,156.3,1.04,Moderate,Elevated
2010,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.0723,78,109,187,1265.88,354.74,1620.62,16.23,3.25,49,97,130.8,0.87,Moderate,Background
2011,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.128,125,206,331,574.88,253.63,828.51,4.6,1.23,85,179,191.8,1.28,Moderate,Elevated
2012,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.1376,136,220,356,385.54,178.34,563.88,2.83,0.81,93,185,195.6,1.3,Moderate,Elevated
2013,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.1342,137,210,347,427.4,590.31,1017.71,3.12,2.81,94,165,135.5,0.9,Moderate,Background
2014,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.1245,125,197,322,3368.72,2487.49,5856.21,26.95,12.63,95,147,182.4,1.22,Moderate,Elevated
2015,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.3201,354,474,828,2038.65,918.74,2957.4,5.76,1.94,259,421,242.3,1.62,High,Elevated
2016,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.0452,40,77,117,608.12,922.66,1530.78,15.2,11.98,26,58,127.7,0.85,Moderate,Background
2017,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.1508,155,235,390,398.7,837.34,1236.04,2.57,3.56,109,205,114.8,0.77,Moderate,Background
2018,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.157,157,249,406,2823.71,399.78,3223.49,17.99,1.61,120,177,143.8,0.96,Moderate,Background
2019,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.2532,253,402,655,2343.35,2713.57,5056.92,9.26,6.75,187,314,261.1,1.74,High,High
2020,395,Seram Bagian Timur,Maluku,2586.47,-10.1825,137.6853,0.1802,176,290,466,243.45,951.5,1194.95,1.38,3.28,120,260,79.4,0.53,Moderate,Background
