year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2018,321,Banggai,Sulawesi Tengah,2434.74,4.3522,106.4091,0.1725,177,243,420,9032.78,344.51,9377.29,51.03,1.42,130,216,214.1,1.43,Moderate,Elevated
2019,321,Banggai,Sulawesi Tengah,2434.74,4.3522,106.4091,0.4161,452,561,1013,1065.39,10832.18,11897.57,2.36,19.31,335,405,272.8,1.82,Extreme,High
2020,321,Banggai,Sulawesi Tengah,2434.74,4.3522,106.4091,0.1401,116,225,341,418.24,63.99,482.23,3.61,0.28,81,179,161.0,1.07,Moderate,Elevated
2010,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.0916,70,98,168,464.66,473.1,937.76,6.64,4.83,46,83,187.8,1.25,Moderate,Elevated
2011,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.2094,143,241,384,1410.76,292.33,1703.09,9.87,1.21,87,178,195.1,1.3,Moderate,Elevated
2012,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.1969,149,212,361,324.22,384.52,708.74,2.18,1.81,100,154,201.0,1.34,Moderate,Elevated
2013,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.2493,189,268,457,3710.31,157.5,3867.82,19.63,0.59,145,218,134.0,0.89,Moderate,Background
2014,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.2023,158,213,371,293.33,858.86,1152.19,1.86,4.03,124,173,198.9,1.33,Moderate,Elevated
2015,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.42,285,485,770,592.01,11517.1,12109.11,2.08,23.75,176,402,331.3,2.21,High,High
2016,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.0807,62,86,148,369.16,347.68,716.84,5.95,4.04,43,74,100.8,0.67,Moderate,Background
2017,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.1713,136,178,314,117.67,1709.55,1827.22,0.87,9.6,97,130,68.4,0.46,Moderate,Background
2018,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.1724,128,188,316,755.31,330.88,1086.19,5.9,1.76,92,148,86.6,0.58,Moderate,Background
2019,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.4085,276,473,749,2018.83,1489.99,3508.82,7.31,3.15,216,400,276.4,1.84,High,High
2020,322,Banggai Kepulauan,Sulawesi Tengah,1833.47,-7.0477,107.4484,0.2182,169,231,400,233.92,3628.32,3862.23,1.38,15.71,119,187,155.7,1.04,Moderate,Elevated
2010,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.0536,67,98,165,863.61,228.81,1092.41,12.89,2.33,51,81,213.0,1.42,Moderate,Elevated
2011,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1284,166,229,395,214.08,640.89,854.97,1.29,2.8,109,173,205.2,1.37,Moderate,Elevated
2012,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.145,177,269,446,170.7,1048.36,1219.06,0.96,3.9,119,230,171.4,1.14,Moderate,Elevated
2013,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1199,154,215,369,241.01,1484.97,1725.99,1.57,6.91,92,181,166.2,1.11,Moderate,Elevated
2014,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1411,171,263,434,1301.8,755.85,2057.65,7.61,2.87,134,226,252.7,1.68,Moderate,High
2015,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.3377,412,627,1039,10349.08,891.54,11240.62,25.12,1.42,273,560,220.1,1.47,Extreme,Elevated
2016,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.0835,109,148,257,1675.85,282.01,1957.86,15.37,1.91,66,107,107.8,0.72,Moderate,Background
2017,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1147,134,219,353,707.12,143.65,850.77,5.28,0.66,99,188,172.1,1.15,Moderate,Elevated
2018,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1463,173,277,450,1046.2,1008.67,2054.87,6.05,3.64,117,247,141.6,0.94,Moderate,Background
2019,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.2574,330,462,792,877.18,2138.93,3016.1,2.66,4.63,236,367,368.9,2.46,High,High
2020,323,Banggai Laut,Sulawesi Tengah,3076.72,5.4635,116.1756,0.1066,125,203,328,687.69,407.82,1095.51,5.5,2.01,97,167,74.9,0.5,Moderate,Background
2010,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.0663,46,74,120,429.66,680.5,1110.16,9.34,9.2,36,55,179.1,1.19,Moderate,Elevated
2011,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.1757,137,181,318,2263.73,295.19,2558.92,16.52,1.63,104,139,298.1,1.99,Moderate,High
2012,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.1762,137,182,319,473.35,2823.53,3296.89,3.46,15.51,108,132,307.0,2.05,Moderate,High
2013,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.2082,143,234,377,1666.88,708.58,2375.46,11.66,3.03,91,199,143.3,0.96,Moderate,Background
2014,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.2453,174,270,444,824.64,1544.41,2369.05,4.74,5.72,122,237,191.6,1.28,Moderate,Elevated
2015,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.3911,280,428,708,964.8,8470.45,9435.25,3.45,19.79,181,371,382.5,2.55,High,High
2016,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.0718,51,79,130,93.04,1021.67,1114.71,1.82,12.93,37,70,90.5,0.6,Moderate,Background
2017,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.2265,166,244,410,3552.13,4266.77,7818.91,21.4,17.49,127,176,140.6,0.94,Moderate,Background
2018,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.2094,159,220,379,688.83,155.76,844.58,4.33,0.71,117,178,263.2,1.75,Moderate,High
2019,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.559,426,586,1012,2068.58,550.06,2618.64,4.86,0.94,269,467,325.3,2.17,Extreme,High
2020,324,Buol,Sulawesi Tengah,1810.33,0.9842,126.8632,0.1685,113,192,305,232.57,469.29,701.86,2.06,2.44,82,161,165.3,1.1,Moderate,Elevated
2010,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.0689,65,89,154,281.04,317.87,598.92,4.32,3.57,46,72,80.3,0.54,Moderate,Background
2011,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.1293,112,177,289,1609.82,833.37,2443.19,14.37,4.71,88,137,212.6,1.42,Moderate,Elevated
2012,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.2018,177,274,451,928.75,1111.71,2040.46,5.25,4.06,125,211,247.7,1.65,Moderate,Elevated
2013,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.204,202,254,456,475.31,1205.96,1681.27,2.35,4.75,131,187,219.7,1.46,Moderate,Elevated
2014,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.1723,158,227,385,428.4,433.16,861.57,2.71,1.91,120,171,185.9,1.24,Moderate,Elevated
2015,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.2711,234,372,606,1340.96,2246.66,3587.63,5.73,6.04,166,264,383.4,2.56,High,High
2016,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.0984,82,138,220,100.15,108.07,208.22,1.22,0.78,52,115,146.0,0.97,Moderate,Background
2017,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.1597,147,210,357,470.7,1397.33,1868.03,3.2,6.65,113,159,232.0,1.55,Moderate,Elevated
2018,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.1808,152,252,404,1011.02,1767.86,2778.87,6.65,7.02,120,208,156.0,1.04,Moderate,Elevated
2019,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.3754,329,510,839,1658.02,710.21,2368.22,5.04,1.39,250,455,231.0,1.54,High,Elevated
2020,325,Donggala,Sulawesi Tengah,2235.04,-0.6364,126.0938,0.1284,107,180,287,551.86,607.16,1159.02,5.16,3.37,74,156,208.0,1.39,Moderate,Elevated
2010,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.0718,82,121,203,418.09,214.31,632.4,5.1,1.77,61,106,258.8,1.73,Moderate,High
2011,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1043,114,181,295,170.47,530.74,701.21,1.5,2.93,83,157,111.9,0.75,Moderate,Background
2012,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.111,137,177,314,137.25,144.52,281.78,1.0,0.82,108,157,237.1,1.58,Moderate,Elevated
2013,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1138,124,198,322,790.1,2281.41,3071.51,6.37,11.52,84,168,163.6,1.09,Moderate,Elevated
2014,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1347,143,238,381,613.72,423.81,1037.53,4.29,1.78,92,193,272.2,1.81,Moderate,High
2015,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.4094,475,683,1158,5253.2,4097.22,9350.41,11.06,6.0,378,601,288.6,1.92,Extreme,High
2016,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.0385,44,65,109,136.62,50.47,187.09,3.11,0.78,29,55,154.3,1.03,Moderate,Elevated
2017,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1297,158,209,367,2977.6,896.62,3874.22,18.85,4.29,108,176,284.8,1.9,Moderate,High
2018,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1096,128,182,310,1541.77,369.1,1910.87,12.05,2.03,85,144,170.4,1.14,Moderate,Elevated
2019,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.2503,295,413,708,1071.74,1925.22,2996.95,3.63,4.66,218,327,279.0,1.86,High,High
2020,326,Morowali,Sulawesi Tengah,2828.62,-9.2677,99.4282,0.1057,116,183,299,264.45,773.93,1038.38,2.28,4.23,86,154,229.7,1.53,Moderate,Elevated
2010,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0516,90,148,238,3132.26,1443.13,4575.39,34.8,9.75,57,113,108.7,0.72,Moderate,Background
2011,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0872,163,239,402,185.92,520.12,706.04,1.14,2.18,98,201,306.8,2.05,Moderate,High
2012,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0881,161,245,406,620.29,2105.41,2725.7,3.85,8.59,118,205,117.5,0.78,Moderate,Background
2013,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0664,115,191,306,3817.81,1805.4,5623.21,33.2,9.45,83,145,312.0,2.08,Moderate,High
2014,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0725,135,199,334,243.81,258.96,502.76,1.81,1.3,99,143,162.5,1.08,Moderate,Elevated
2015,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.1441,253,411,664,4990.98,1055.46,6046.45,19.73,2.57,157,366,284.5,1.9,High,High
2016,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0304,56,84,140,57.24,698.4,755.64,1.02,8.31,34,63,129.0,0.86,Moderate,Background
2017,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0766,142,211,353,203.16,1356.33,1559.49,1.43,6.43,90,167,156.3,1.04,Moderate,Elevated
2018,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0851,167,225,392,218.56,378.03,596.59,1.31,1.68,105,190,176.1,1.17,Moderate,Elevated
2019,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.1721,308,485,793,1109.89,1989.02,3098.91,3.6,4.1,212,354,168.0,1.12,High,Elevated
2020,327,Morowali Utara,Sulawesi Tengah,4608.89,-6.961,126.6099,0.0838,160,226,386,325.92,887.89,1213.81,2.04,3.93,119,195,200.8,1.34,Moderate,Elevated
2010,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,0.5443,75,110,185,31.66,1222.47,1254.13,0.42,11.11,45,84,276.8,1.85,Moderate,High
2011,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.1681,185,212,397,1235.37,219.81,1455.18,6.68,1.04,122,188,181.0,1.21,Moderate,Elevated
2012,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.2888,155,283,438,269.16,666.54,935.7,1.74,2.36,100,225,195.5,1.3,Moderate,Elevated
2013,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.0534,155,203,358,2773.35,1018.76,3792.11,17.89,5.02,122,149,210.1,1.4,Moderate,Elevated
2014,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.3358,181,273,454,1384.6,1876.28,3260.88,7.65,6.87,117,220,171.8,1.15,Moderate,Elevated
2015,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,2.704,345,574,919,836.06,6039.8,6875.86,2.42,10.52,245,412,378.4,2.52,High,High
2016,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,0.4678,70,89,159,1025.72,552.38,1578.1,14.65,6.21,46,70,145.8,0.97,Moderate,Background
2017,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.3741,183,284,467,448.68,1098.88,1547.56,2.45,3.87,128,221,157.2,1.05,Moderate,Elevated
2018,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.0181,138,208,346,1065.1,1833.43,2898.53,7.72,8.81,96,177,225.8,1.51,Moderate,Elevated
2019,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,2.5334,355,506,861,255.82,163.81,419.63,0.72,0.32,220,372,336.7,2.24,High,High
2020,328,Parigi Moutong,Sulawesi Tengah,339.86,-4.5142,109.9029,1.3388,183,272,455,19353.39,211.05,19564.44,105.76,0.78,137,223,300.5,2.0,Moderate,High
2010,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.4092,101,158,259,269.21,1395.82,1665.03,2.67,8.83,75,126,208.3,1.39,Moderate,Elevated
2011,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.6936,168,271,439,596.66,395.33,991.99,3.55,1.46,103,234,82.5,0.55,Moderate,Background
2012,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.5846,133,237,370,546.62,837.33,1383.95,4.11,3.53,101,174,132.1,0.88,Moderate,Background
2013,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.5467,147,199,346,474.45,173.93,648.39,3.23,0.87,103,145,225.2,1.5,Moderate,Elevated
2014,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.5182,130,198,328,345.17,875.66,1220.82,2.66,4.42,93,155,263.5,1.76,Moderate,High
2015,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,1.1218,294,416,710,591.26,1829.93,2421.19,2.01,4.4,228,373,323.0,2.15,High,High
2016,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.1706,40,68,108,641.58,2322.78,2964.35,16.04,34.16,25,54,196.8,1.31,Moderate,Elevated
2017,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.4882,127,182,309,165.91,651.21,817.12,1.31,3.58,84,135,126.9,0.85,Moderate,Background
2018,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.5483,125,222,347,553.83,620.1,1173.92,4.43,2.79,87,175,146.5,0.98,Moderate,Background
2019,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,1.136,290,429,719,518.48,624.28,1142.77,1.79,1.46,190,339,132.1,0.88,High,Background
2020,329,Poso,Sulawesi Tengah,632.91,1.0349,134.5158,0.5277,130,204,334,1585.64,672.58,2258.22,12.2,3.3,86,151,221.0,1.47,Moderate,Elevated
2010,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.0306,40,65,105,68.87,768.27,837.14,1.72,11.82,31,49,181.2,1.21,Moderate,Elevated
2011,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.122,161,258,419,495.0,755.28,1250.27,3.07,2.93,124,211,81.2,0.54,Moderate,Background
2012,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.1168,158,243,401,5336.83,585.56,5922.39,33.78,2.41,98,190,191.0,1.27,Moderate,Elevated
2013,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.1066,143,223,366,131.09,848.99,980.07,0.92,3.81,88,198,75.3,0.5,Moderate,Background
2014,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.1002,132,212,344,751.43,295.04,1046.47,5.69,1.39,84,160,161.9,1.08,Moderate,Elevated
2015,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.2417,356,474,830,3809.35,437.63,4246.99,10.7,0.92,250,367,182.2,1.21,High,Elevated
2016,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.0702,102,139,241,586.54,982.72,1569.26,5.75,7.07,74,120,166.9,1.11,Moderate,Elevated
2017,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.1241,161,265,426,197.87,635.65,833.52,1.23,2.4,101,195,153.1,1.02,Moderate,Elevated
2018,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.1136,155,235,390,307.42,2571.68,2879.11,1.98,10.94,107,168,172.9,1.15,Moderate,Elevated
2019,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.2968,386,633,1019,197.13,1042.64,1239.77,0.51,1.65,306,466,343.6,2.29,Extreme,High
2020,330,Sigi,Sulawesi Tengah,3433.41,-3.661,100.7477,0.0952,129,198,327,823.52,160.68,984.2,6.38,0.81,99,148,206.8,1.38,Moderate,Elevated
2010,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.1962,80,106,186,49.19,383.38,432.57,0.61,3.62,61,86,82.8,0.55,Moderate,Background
2011,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.3481,136,194,330,6202.08,1259.99,7462.06,45.6,6.49,95,170,84.8,0.57,Moderate,Background
2012,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.4747,179,271,450,1156.89,297.74,1454.63,6.46,1.1,139,232,256.9,1.71,Moderate,High
2013,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.3259,122,187,309,178.23,1123.97,1302.21,1.46,6.01,75,131,243.8,1.63,Moderate,Elevated
2014,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.3692,144,206,350,128.33,2158.95,2287.28,0.89,10.48,113,160,215.5,1.44,Moderate,Elevated
2015,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,1.0063,355,599,954,21407.23,2959.38,24366.61,60.3,4.94,252,459,222.9,1.49,High,Elevated
2016,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.1361,49,80,129,66.08,79.19,145.27,1.35,0.99,35,71,138.8,0.93,Moderate,Background
2017,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.3618,133,210,343,329.32,382.6,711.92,2.48,1.82,105,148,131.4,0.88,Moderate,Background
2018,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.4441,161,260,421,4009.37,2149.68,6159.05,24.9,8.27,113,196,229.2,1.53,Moderate,Elevated
2019,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,1.0506,385,611,996,1781.57,2209.28,3990.85,4.63,3.62,263,468,220.2,1.47,High,Elevated
2020,331,Tojo Una-Una,Sulawesi Tengah,948.05,-10.2912,108.7307,0.4852,199,261,460,2878.1,1813.49,4691.59,14.46,6.95,120,220,163.7,1.09,Moderate,Elevated
2010,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.0504,58,80,138,107.49,351.92,459.41,1.85,4.4,36,60,97.0,0.65,Moderate,Background
2011,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1198,130,198,328,1522.11,1428.46,2950.57,11.71,7.21,102,174,153.2,1.02,Moderate,Elevated
2012,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1636,166,282,448,1793.13,889.37,2682.5,10.8,3.15,111,215,220.8,1.47,Moderate,Elevated
2013,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1596,173,264,437,1016.74,346.36,1363.1,5.88,1.31,105,211,169.4,1.13,Moderate,Elevated
2014,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1567,180,249,429,446.3,104.79,551.09,2.48,0.42,124,222,210.0,1.4,Moderate,Elevated
2015,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.4108,373,752,1125,2189.91,8504.6,10694.52,5.87,11.31,258,586,139.4,0.93,Extreme,Background
2016,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1012,110,167,277,545.55,1193.6,1739.15,4.96,7.15,85,141,238.4,1.59,Moderate,Elevated
2017,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1457,167,232,399,1650.5,703.27,2353.77,9.88,3.03,128,196,199.8,1.33,Moderate,Elevated
2018,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1537,177,244,421,1342.44,1094.76,2437.19,7.58,4.49,141,187,249.1,1.66,Moderate,Elevated
2019,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.3615,393,597,990,2468.2,4645.5,7113.7,6.28,7.78,312,485,225.4,1.5,High,Elevated
2020,332,Tolitoli,Sulawesi Tengah,2738.41,-7.4667,123.9414,0.1483,177,229,406,4695.56,979.82,5675.38,26.53,4.28,116,191,208.3,1.39,Moderate,Elevated
