year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2016,42,Kuantan Singingi,Riau,4675.49,-1.6664,100.2138,0.1292,229,375,604,2640.12,395.78,3035.9,11.53,1.06,164,267,156.6,1.04,High,Elevated
2017,42,Kuantan Singingi,Riau,4675.49,-1.6664,100.2138,0.3704,731,1001,1732,2021.71,10433.95,12455.66,2.77,10.42,484,800,347.5,2.32,Extreme,High
2018,42,Kuantan Singingi,Riau,4675.49,-1.6664,100.2138,0.361,672,1016,1688,2617.88,7686.97,10304.85,3.9,7.57,413,881,379.3,2.53,Extreme,High
2019,42,Kuantan Singingi,Riau,4675.49,-1.6664,100.2138,1.0401,1998,2865,4863,7707.74,6796.85,14504.59,3.86,2.37,1310,2158,487.3,3.25,Extreme,Severe
2020,42,Kuantan Singingi,Riau,4675.49,-1.6664,100.2138,0.4269,807,1189,1996,871.54,1014.39,1885.93,1.08,0.85,571,890,481.5,3.21,Extreme,Severe
2010,43,Pelalawan,Riau,400.26,-10.8506,99.5285,2.2061,349,534,883,1163.45,3944.22,5107.67,3.33,7.39,248,403,560.6,3.74,High,Severe
2011,43,Pelalawan,Riau,400.26,-10.8506,99.5285,4.592,758,1080,1838,582.26,6682.39,7264.65,0.77,6.19,559,891,412.1,2.75,Extreme,Severe
2012,43,Pelalawan,Riau,400.26,-10.8506,99.5285,5.1092,835,1210,2045,1665.24,5778.13,7443.37,1.99,4.78,652,859,310.7,2.07,Extreme,High
2013,43,Pelalawan,Riau,400.26,-10.8506,99.5285,4.3072,710,1014,1724,1851.17,2590.55,4441.72,2.61,2.55,487,783,411.9,2.75,Extreme,Severe
2014,43,Pelalawan,Riau,400.26,-10.8506,99.5285,5.1292,823,1230,2053,1408.21,4873.33,6281.54,1.71,3.96,622,975,301.2,2.01,Extreme,High
2015,43,Pelalawan,Riau,400.26,-10.8506,99.5285,9.1566,1464,2201,3665,10489.8,11762.74,22252.54,7.17,5.34,1157,1875,752.3,5.02,Extreme,Severe
2016,43,Pelalawan,Riau,400.26,-10.8506,99.5285,2.9406,476,701,1177,1010.19,14750.78,15760.97,2.12,21.04,377,497,240.8,1.61,Extreme,Elevated
2017,43,Pelalawan,Riau,400.26,-10.8506,99.5285,5.4889,875,1322,2197,3471.91,4471.86,7943.77,3.97,3.38,697,1061,311.9,2.08,Extreme,High
2018,43,Pelalawan,Riau,400.26,-10.8506,99.5285,4.607,743,1101,1844,15624.13,2359.89,17984.01,21.03,2.14,512,789,409.8,2.73,Extreme,Severe
2019,43,Pelalawan,Riau,400.26,-10.8506,99.5285,14.3407,2256,3484,5740,9544.68,22222.15,31766.83,4.23,6.38,1479,2649,876.9,5.85,,Severe
2020,43,Pelalawan,Riau,400.26,-10.8506,99.5285,4.3222,721,1009,1730,3295.07,12872.08,16167.15,4.57,12.76,460,780,407.5,2.72,Extreme,Severe
2010,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,0.5861,380,568,948,7419.04,1724.56,9143.6,19.52,3.04,240,499,353.2,2.35,High,High
2011,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.3347,848,1311,2159,2932.51,4227.72,7160.23,3.46,3.22,535,1079,392.3,2.62,Extreme,High
2012,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.459,974,1386,2360,7267.44,3255.54,10522.98,7.46,2.35,720,1133,395.6,2.64,Extreme,High
2013,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.1591,739,1136,1875,7161.12,626.56,7787.68,9.69,0.55,561,823,338.2,2.25,Extreme,High
2014,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.2265,775,1209,1984,3870.43,4887.34,8757.77,4.99,4.04,531,1053,297.0,1.98,Extreme,High
2015,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,3.781,2521,3595,6116,22966.78,39365.54,62332.32,9.11,10.95,1667,2913,723.8,4.83,,Severe
2016,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,0.8099,514,796,1310,774.74,1135.74,1910.48,1.51,1.43,355,667,408.3,2.72,Extreme,Severe
2017,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,0.9471,586,946,1532,765.34,5454.96,6220.3,1.31,5.77,428,764,417.0,2.78,Extreme,Severe
2018,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.3489,887,1295,2182,10617.51,5765.42,16382.93,11.97,4.45,636,965,263.2,1.75,Extreme,High
2019,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,3.5306,2206,3505,5711,21840.14,7325.68,29165.82,9.9,2.09,1726,2912,344.2,2.29,,High
2020,44,Rokan Hilir,Riau,1617.57,-8.6339,123.6119,1.3341,887,1271,2158,3109.18,5971.21,9080.4,3.51,4.7,693,1072,502.0,3.35,Extreme,Severe
2010,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,2.8211,481,718,1199,663.59,647.92,1311.51,1.38,0.9,301,562,282.6,1.88,Extreme,High
2011,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,5.0939,890,1275,2165,1857.26,2198.41,4055.67,2.09,1.72,612,1009,611.1,4.07,Extreme,Severe
2012,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,4.9386,823,1276,2099,1773.33,5182.6,6955.93,2.15,4.06,567,946,434.8,2.9,Extreme,Severe
2013,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,5.3339,920,1347,2267,10509.08,1955.6,12464.68,11.42,1.45,581,1070,404.3,2.7,Extreme,Severe
2014,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,5.4327,919,1390,2309,8385.95,3826.67,12212.62,9.13,2.75,646,1115,326.7,2.18,Extreme,High
2015,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,8.4444,1416,2173,3589,4065.54,14563.57,18629.1,2.87,6.7,1048,1629,708.5,4.72,Extreme,Severe
2016,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,1.7529,279,466,745,1230.6,677.71,1908.31,4.41,1.45,192,412,416.1,2.77,High,Severe
2017,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,3.7857,633,976,1609,1743.78,1653.47,3397.25,2.75,1.69,436,743,202.8,1.35,Extreme,Elevated
2018,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,5.0704,827,1328,2155,18899.57,2404.35,21303.91,22.85,1.81,622,945,784.0,5.23,Extreme,Severe
2019,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,12.1407,2056,3104,5160,49723.6,3245.06,52968.66,24.18,1.05,1615,2598,788.0,5.25,,Severe
2020,45,Rokan Hulu,Riau,425.02,2.3136,128.9207,4.021,666,1043,1709,4108.15,3331.35,7439.5,6.17,3.19,460,916,302.0,2.01,Extreme,High
2010,46,Siak,Riau,3546.92,-6.6032,121.6139,0.3203,475,661,1136,6148.19,923.0,7071.19,12.94,1.4,366,570,298.5,1.99,Extreme,High
2011,46,Siak,Riau,3546.92,-6.6032,121.6139,0.5382,706,1203,1909,1988.15,8203.6,10191.75,2.82,6.82,437,1081,370.4,2.47,Extreme,High
2012,46,Siak,Riau,3546.92,-6.6032,121.6139,0.4466,664,920,1584,1865.7,2677.5,4543.2,2.81,2.91,477,800,359.8,2.4,Extreme,High
2013,46,Siak,Riau,3546.92,-6.6032,121.6139,0.5004,714,1061,1775,3506.16,6239.41,9745.57,4.91,5.88,455,756,388.5,2.59,Extreme,High
2014,46,Siak,Riau,3546.92,-6.6032,121.6139,0.6642,961,1395,2356,18278.28,10695.89,28974.17,19.02,7.67,671,1245,361.9,2.41,Extreme,High
2015,46,Siak,Riau,3546.92,-6.6032,121.6139,1.1421,1626,2425,4051,8642.02,7856.41,16498.43,5.31,3.24,1246,1900,809.8,5.4,Extreme,Severe
2016,46,Siak,Riau,3546.92,-6.6032,121.6139,0.2814,411,587,998,9227.83,1713.48,10941.31,22.45,2.92,290,430,405.2,2.7,High,Severe
2017,46,Siak,Riau,3546.92,-6.6032,121.6139,0.5642,815,1186,2001,1539.25,739.42,2278.67,1.89,0.62,568,932,398.4,2.66,Extreme,High
2018,46,Siak,Riau,3546.92,-6.6032,121.6139,0.5444,774,1157,1931,6937.06,952.22,7889.29,8.96,0.82,489,823,498.4,3.32,Extreme,Severe
2019,46,Siak,Riau,3546.92,-6.6032,121.6139,1.4686,2072,3137,5209,16827.81,29586.44,46414.25,8.12,9.43,1289,2723,589.3,3.93,,Severe
2020,46,Siak,Riau,3546.92,-6.6032,121.6139,0.5021,722,1059,1781,6346.63,3053.73,9400.35,8.79,2.88,445,823,263.7,1.76,Extreme,High
2010,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.3126,454,728,1182,314.76,924.23,1238.99,0.69,1.27,352,601,421.6,2.81,Extreme,Severe
2011,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.5842,856,1353,2209,894.37,2237.87,3132.24,1.04,1.65,522,1020,562.8,3.75,Extreme,Severe
2012,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.4895,757,1094,1851,241.27,9778.36,10019.63,0.32,8.94,570,895,420.6,2.8,Extreme,Severe
2013,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.4348,649,995,1644,3866.41,990.39,4856.79,5.96,1.0,400,870,469.2,3.13,Extreme,Severe
2014,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.6101,1009,1298,2307,9175.53,3878.93,13054.47,9.09,2.99,762,1024,307.1,2.05,Extreme,High
2015,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,1.5707,2341,3598,5939,23160.64,6561.9,29722.54,9.89,1.82,1530,3008,443.3,2.96,,Severe
2016,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.3557,541,804,1345,835.03,18464.44,19299.46,1.54,22.97,394,631,331.6,2.21,Extreme,High
2017,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.6154,864,1463,2327,2547.82,5818.22,8366.04,2.95,3.98,625,1311,555.2,3.7,Extreme,Severe
2018,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.4425,657,1016,1673,851.78,1008.82,1860.6,1.3,0.99,518,856,503.5,3.36,Extreme,Severe
2019,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,1.1094,1722,2473,4195,3855.86,9941.95,13797.82,2.24,4.02,1101,1973,775.8,5.17,Extreme,Severe
2020,47,Kepulauan Meranti,Riau,3781.2,-3.6668,134.0883,0.5673,910,1235,2145,14190.89,15793.5,29984.39,15.59,12.79,557,914,417.0,2.78,Extreme,Severe
