year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2013,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.2186,43,67,110,16.38,153.26,169.64,0.38,2.29,32,59,92.8,0.62,Moderate,Background
2014,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.2682,50,85,135,125.75,1269.53,1395.29,2.52,14.94,34,68,215.7,1.44,Moderate,Elevated
2015,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.4153,98,111,209,125.95,204.64,330.6,1.29,1.84,62,97,431.4,2.88,Moderate,Severe
2016,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.1351,29,39,68,77.0,100.99,177.99,2.66,2.59,19,32,115.6,0.77,Low,Background
2017,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.2245,43,70,113,261.08,181.24,442.31,6.07,2.59,33,58,136.8,0.91,Moderate,Background
2018,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.2146,47,61,108,740.97,271.31,1012.28,15.77,4.45,31,50,184.3,1.23,Moderate,Elevated
2019,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.4451,70,154,224,1357.64,1561.85,2919.48,19.39,10.14,45,127,276.2,1.84,Moderate,High
2020,136,Magelang,Jawa Tengah,503.29,-1.4056,121.4708,0.2166,39,70,109,165.91,725.95,891.86,4.25,10.37,23,56,134.5,0.9,Moderate,Background
2010,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0134,22,42,64,34.69,146.16,180.85,1.58,3.48,13,36,193.0,1.29,Low,Elevated
2011,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0215,46,57,103,87.82,113.82,201.65,1.91,2.0,30,46,170.3,1.14,Moderate,Elevated
2012,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0294,53,88,141,47.99,195.51,243.5,0.91,2.22,41,63,210.7,1.4,Moderate,Elevated
2013,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0334,54,106,160,55.36,862.08,917.44,1.03,8.13,42,95,242.0,1.61,Moderate,Elevated
2014,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0234,48,64,112,348.91,209.82,558.73,7.27,3.28,29,55,166.0,1.11,Moderate,Elevated
2015,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0539,107,151,258,933.47,1165.59,2099.07,8.72,7.72,82,125,149.9,1.0,Moderate,Background
2016,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0163,29,49,78,71.99,74.8,146.79,2.48,1.53,22,38,158.8,1.06,Low,Elevated
2017,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0319,62,91,153,98.79,135.99,234.78,1.59,1.49,46,66,177.0,1.18,Moderate,Elevated
2018,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0234,48,64,112,245.26,363.48,608.74,5.11,5.68,32,48,123.3,0.82,Moderate,Background
2019,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0367,84,92,176,659.22,689.42,1348.64,7.85,7.49,57,78,125.1,0.83,Moderate,Background
2020,137,Pekalongan,Jawa Tengah,4789.99,3.8666,100.1599,0.0271,47,83,130,645.56,2195.44,2841.0,13.74,26.45,30,61,62.1,0.41,Moderate,Background
2010,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0169,19,43,62,42.91,390.27,433.18,2.26,9.08,13,32,71.0,0.47,Low,Background
2011,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0264,37,60,97,300.07,354.33,654.4,8.11,5.91,27,52,174.1,1.16,Low,Elevated
2012,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0359,42,90,132,277.15,154.88,432.03,6.6,1.72,31,78,159.9,1.07,Moderate,Elevated
2013,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0386,58,84,142,550.36,268.6,818.96,9.49,3.2,42,66,186.1,1.24,Moderate,Elevated
2014,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0335,53,70,123,101.03,524.87,625.9,1.91,7.5,34,50,141.7,0.94,Moderate,Background
2015,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0666,94,151,245,196.84,657.98,854.83,2.09,4.36,60,134,209.3,1.4,Moderate,Elevated
2016,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0171,23,40,63,156.34,89.54,245.87,6.8,2.24,15,30,186.8,1.25,Low,Elevated
2017,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0397,62,84,146,321.11,779.94,1101.05,5.18,9.29,40,62,108.5,0.72,Moderate,Background
2018,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0392,57,87,144,130.57,405.46,536.03,2.29,4.66,35,67,142.0,0.95,Moderate,Background
2019,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0517,78,112,190,1844.48,288.69,2133.17,23.65,2.58,61,93,286.0,1.91,Moderate,High
2020,138,Salatiga,Jawa Tengah,3676.5,-3.4725,116.0011,0.0351,50,79,129,293.48,619.55,913.03,5.87,7.84,31,70,202.1,1.35,Moderate,Elevated
2010,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0228,17,28,45,50.2,27.64,77.85,2.95,0.99,10,20,159.4,1.06,Low,Elevated
2011,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0528,47,57,104,567.64,227.08,794.72,12.08,3.98,29,50,145.9,0.97,Moderate,Background
2012,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0772,59,93,152,677.34,503.8,1181.14,11.48,5.42,43,65,166.3,1.11,Moderate,Elevated
2013,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0619,53,69,122,174.82,183.29,358.11,3.3,2.66,36,60,167.1,1.11,Moderate,Elevated
2014,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0751,58,90,148,95.4,954.12,1049.52,1.64,10.6,42,67,150.5,1.0,Moderate,Elevated
2015,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.1137,92,132,224,1020.89,428.51,1449.4,11.1,3.25,60,111,261.9,1.75,Moderate,High
2016,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.033,21,44,65,44.16,158.7,202.85,2.1,3.61,13,37,127.6,0.85,Low,Background
2017,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0838,60,105,165,87.34,393.81,481.15,1.46,3.75,37,75,236.4,1.58,Moderate,Elevated
2018,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0766,54,97,151,98.07,412.2,510.27,1.82,4.25,38,85,138.7,0.92,Moderate,Background
2019,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.1508,114,183,297,789.54,537.75,1327.29,6.93,2.94,79,141,238.5,1.59,Moderate,Elevated
2020,139,Surakarta,Jawa Tengah,1970.04,4.9827,109.8149,0.0503,48,51,99,219.96,92.5,312.45,4.58,1.81,30,45,138.1,0.92,Low,Background
2010,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0212,12,27,39,83.99,54.36,138.36,7.0,2.01,9,20,98.5,0.66,Low,Background
2011,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0505,33,60,93,399.07,140.66,539.73,12.09,2.34,26,51,185.5,1.24,Low,Elevated
2012,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0684,48,78,126,202.88,204.28,407.15,4.23,2.62,31,57,211.1,1.41,Moderate,Elevated
2013,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0804,65,83,148,1305.41,2296.15,3601.56,20.08,27.66,46,59,186.9,1.25,Moderate,Elevated
2014,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0695,50,78,128,165.03,124.11,289.14,3.3,1.59,35,62,143.6,0.96,Moderate,Background
2015,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0967,76,102,178,33.03,257.01,290.04,0.43,2.52,58,75,218.5,1.46,Moderate,Elevated
2016,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0532,42,56,98,214.62,27.6,242.22,5.11,0.49,30,43,96.8,0.65,Low,Background
2017,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0603,43,68,111,593.49,94.34,687.83,13.8,1.39,26,57,190.7,1.27,Moderate,Elevated
2018,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0771,53,89,142,83.01,327.83,410.83,1.57,3.68,35,76,173.2,1.15,Moderate,Elevated
2019,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.1602,137,158,295,534.12,266.16,800.28,3.9,1.68,88,133,321.9,2.15,Moderate,High
2020,140,Tegal,Jawa Tengah,1841.16,-9.1051,125.482,0.0635,33,84,117,323.46,89.69,413.15,9.8,1.07,22,67,128.8,0.86,Moderate,Background
2010,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.017,34,47,81,137.07,466.69,603.76,4.03,9.93,26,40,102.4,0.68,Low,Background
2011,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0262,52,73,125,207.42,326.72,534.14,3.99,4.48,36,65,136.1,0.91,Moderate,Background
2012,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0341,69,94,163,82.89,298.75,381.65,1.2,3.18,50,69,131.6,0.88,Moderate,Background
2013,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0245,39,78,117,265.6,125.19,390.79,6.81,1.61,24,66,130.5,0.87,Moderate,Background
2014,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0197,32,62,94,364.81,307.27,672.08,11.4,4.96,20,51,145.5,0.97,Low,Background
2015,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0526,111,140,251,911.65,532.89,1444.54,8.21,3.81,76,117,144.5,0.96,Moderate,Background
2016,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0124,25,34,59,178.8,459.74,638.54,7.15,13.52,17,29,78.6,0.52,Low,Background
2017,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0203,47,50,97,108.2,242.47,350.67,2.3,4.85,35,40,101.2,0.67,Low,Background
2018,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0297,57,85,142,899.86,129.9,1029.75,15.79,1.53,34,67,100.8,0.67,Moderate,Background
2019,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.0446,71,142,213,232.09,470.34,702.43,3.27,3.31,42,102,252.7,1.68,Moderate,High
2020,141,Banjarnegara,Jawa Tengah,4776.24,1.8684,106.2871,0.031,51,97,148,274.29,81.73,356.02,5.38,0.84,38,84,112.6,0.75,Moderate,Background
2010,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0242,35,42,77,515.91,205.02,720.93,14.74,4.88,23,36,50.0,0.33,Low,Background
2011,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0405,57,72,129,172.16,354.31,526.47,3.02,4.92,40,56,165.3,1.1,Moderate,Elevated
2012,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.038,52,69,121,132.97,874.89,1007.86,2.56,12.68,41,50,112.4,0.75,Moderate,Background
2013,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0383,54,68,122,288.46,179.72,468.18,5.34,2.64,40,51,216.9,1.45,Moderate,Elevated
2014,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0361,43,72,115,11.09,152.98,164.07,0.26,2.12,29,57,96.3,0.64,Moderate,Background
2015,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0935,120,178,298,3465.38,1003.07,4468.44,28.88,5.64,84,142,314.0,2.09,Moderate,High
2016,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0173,19,36,55,747.55,289.68,1037.23,39.34,8.05,14,28,101.2,0.67,Low,Background
2017,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0298,41,54,95,33.39,452.05,485.44,0.81,8.37,28,38,94.4,0.63,Low,Background
2018,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0461,51,96,147,206.14,571.48,777.62,4.04,5.95,40,81,151.3,1.01,Moderate,Elevated
2019,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.1026,166,161,327,2759.35,953.2,3712.55,16.62,5.92,109,134,231.1,1.54,Moderate,Elevated
2020,142,Banyumas,Jawa Tengah,3188.14,-2.9647,111.3997,0.0345,45,65,110,756.51,117.74,874.25,16.81,1.81,29,52,200.1,1.33,Moderate,Elevated
2010,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0105,20,24,44,31.81,32.01,63.83,1.59,1.33,15,18,53.7,0.36,Low,Background
2011,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0193,30,51,81,716.71,194.33,911.04,23.89,3.81,21,39,106.2,0.71,Low,Background
2012,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0296,54,70,124,180.04,406.24,586.28,3.33,5.8,36,58,226.6,1.51,Moderate,Elevated
2013,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0288,45,76,121,101.15,507.57,608.72,2.25,6.68,34,66,50.0,0.33,Moderate,Background
2014,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0234,44,54,98,330.17,435.08,765.26,7.5,8.06,29,40,118.8,0.79,Low,Background
2015,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0684,100,187,287,287.52,1335.86,1623.38,2.88,7.14,75,138,200.5,1.34,Moderate,Elevated
2016,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0238,42,58,100,275.68,113.95,389.63,6.56,1.96,28,46,113.6,0.76,Low,Background
2017,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0334,56,84,140,57.42,449.71,507.14,1.03,5.35,43,59,135.0,0.9,Moderate,Background
2018,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0308,57,72,129,90.24,57.92,148.16,1.58,0.8,41,62,195.2,1.3,Moderate,Elevated
2019,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0808,131,208,339,135.52,365.24,500.76,1.03,1.76,96,170,277.7,1.85,Moderate,High
2020,143,Batang,Jawa Tengah,4195.07,-2.0245,134.0404,0.0246,40,63,103,164.5,127.42,291.92,4.11,2.02,30,46,153.5,1.02,Moderate,Elevated
2010,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.012,23,29,52,33.53,86.96,120.5,1.46,3.0,16,25,101.8,0.68,Low,Background
2011,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0259,49,63,112,281.9,1943.05,2224.94,5.75,30.84,39,51,145.1,0.97,Moderate,Background
2012,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0227,38,60,98,64.15,717.74,781.89,1.69,11.96,29,50,215.0,1.43,Low,Elevated
2013,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.03,38,92,130,166.95,440.95,607.9,4.39,4.79,24,82,134.6,0.9,Moderate,Background
2014,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.03,51,79,130,795.48,312.28,1107.76,15.6,3.95,32,64,152.5,1.02,Moderate,Elevated
2015,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0663,119,168,287,551.23,1187.5,1738.73,4.63,7.07,93,133,200.1,1.33,Moderate,Elevated
2016,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0104,15,30,45,197.06,49.34,246.39,13.14,1.64,9,25,168.2,1.12,Low,Elevated
2017,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0252,49,60,109,323.45,307.57,631.01,6.6,5.13,38,46,94.5,0.63,Moderate,Background
2018,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0277,43,77,120,1139.52,896.0,2035.53,26.5,11.64,29,66,102.2,0.68,Moderate,Background
2019,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.0569,109,137,246,149.76,66.9,216.66,1.37,0.49,85,106,169.2,1.13,Moderate,Elevated
2020,144,Blora,Jawa Tengah,4326.7,-6.6846,118.1213,0.03,60,70,130,42.37,207.1,249.47,0.71,2.96,40,61,53.9,0.36,Moderate,Background
2010,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0259,19,31,50,485.47,605.12,1090.59,25.55,19.52,12,22,143.2,0.95,Low,Background
2011,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0623,43,77,120,522.0,105.2,627.19,12.14,1.37,25,56,194.7,1.3,Moderate,Elevated
2012,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0576,40,71,111,184.72,657.2,841.92,4.62,9.26,29,54,77.1,0.51,Moderate,Background
2013,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0643,42,82,124,41.44,99.69,141.13,0.99,1.22,33,66,150.4,1.0,Moderate,Elevated
2014,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0529,46,56,102,132.09,27.53,159.62,2.87,0.49,30,45,132.1,0.88,Moderate,Background
2015,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.1167,99,126,225,286.84,854.12,1140.96,2.9,6.78,69,93,266.1,1.77,Moderate,High
2016,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0192,15,22,37,22.52,78.39,100.91,1.5,3.56,10,15,76.6,0.51,Low,Background
2017,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.07,52,83,135,97.39,229.5,326.89,1.87,2.77,37,63,139.6,0.93,Moderate,Background
2018,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0669,54,75,129,37.23,528.71,565.93,0.69,7.05,38,63,131.7,0.88,Moderate,Background
2019,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.1977,146,235,381,416.89,476.74,893.64,2.86,2.03,93,170,295.9,1.97,Moderate,High
2020,145,Boyolali,Jawa Tengah,1927.33,-7.5764,131.9061,0.0773,53,96,149,6287.52,447.16,6734.68,118.63,4.66,39,76,228.6,1.52,Moderate,Elevated
2010,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.009,17,21,38,285.24,226.74,511.98,16.78,10.8,11,15,107.3,0.72,Low,Background
2011,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0324,53,84,137,324.85,229.99,554.84,6.13,2.74,35,72,160.6,1.07,Moderate,Elevated
2012,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0359,52,100,152,194.96,206.3,401.26,3.75,2.06,39,88,171.4,1.14,Moderate,Elevated
2013,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0279,48,70,118,52.85,71.06,123.91,1.1,1.02,30,57,194.9,1.3,Moderate,Elevated
2014,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0286,43,78,121,592.89,218.75,811.64,13.79,2.8,33,54,76.5,0.51,Moderate,Background
2015,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0541,83,146,229,139.27,428.98,568.25,1.68,2.94,61,115,234.3,1.56,Moderate,Elevated
2016,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0135,22,35,57,221.13,144.21,365.34,10.05,4.12,14,30,92.9,0.62,Low,Background
2017,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0253,34,73,107,166.23,184.25,350.48,4.89,2.52,24,61,153.8,1.03,Moderate,Elevated
2018,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0279,43,75,118,362.42,139.34,501.76,8.43,1.86,34,64,127.9,0.85,Moderate,Background
2019,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.0962,184,223,407,211.3,647.97,859.27,1.15,2.91,134,183,311.5,2.08,Moderate,High
2020,146,Brebes,Jawa Tengah,4229.65,-3.7234,138.9705,0.026,32,78,110,65.02,1360.23,1425.25,2.03,17.44,20,67,169.7,1.13,Moderate,Elevated
2010,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0187,28,53,81,98.54,468.58,567.12,3.52,8.84,18,38,166.8,1.11,Low,Elevated
2011,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0281,46,76,122,195.03,236.99,432.02,4.24,3.12,33,66,154.3,1.03,Moderate,Elevated
2012,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0318,56,82,138,131.28,1037.66,1168.95,2.34,12.65,43,63,69.2,0.46,Moderate,Background
2013,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0309,51,83,134,327.01,579.43,906.44,6.41,6.98,31,65,185.8,1.24,Moderate,Elevated
2014,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0242,41,64,105,94.03,69.79,163.82,2.29,1.09,31,47,144.1,0.96,Moderate,Background
2015,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.041,57,121,178,193.3,464.05,657.35,3.39,3.84,36,95,241.4,1.61,Moderate,Elevated
2016,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0207,30,60,90,35.77,207.96,243.73,1.19,3.47,23,47,132.4,0.88,Low,Background
2017,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0244,37,69,106,234.92,517.8,752.72,6.35,7.5,26,51,226.0,1.51,Moderate,Elevated
2018,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0253,53,57,110,827.48,205.79,1033.27,15.61,3.61,35,42,78.8,0.53,Moderate,Background
2019,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0521,85,141,226,421.07,554.39,975.46,4.95,3.93,54,117,281.3,1.88,Moderate,High
2020,147,Cilacap,Jawa Tengah,4339.81,3.7125,115.4908,0.0226,39,59,98,221.96,429.01,650.97,5.69,7.27,29,47,245.2,1.63,Low,Elevated
2010,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.044,26,29,55,191.75,76.32,268.07,7.38,2.63,19,25,153.4,1.02,Low,Elevated
2011,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.0984,43,80,123,97.33,475.52,572.85,2.26,5.94,33,69,202.5,1.35,Moderate,Elevated
2012,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.0688,36,50,86,139.34,494.96,634.31,3.87,9.9,28,39,130.7,0.87,Low,Background
2013,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.1376,63,109,172,392.48,1093.04,1485.52,6.23,10.03,48,76,196.3,1.31,Moderate,Elevated
2014,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.1128,53,88,141,262.88,184.17,447.04,4.96,2.09,37,76,228.4,1.52,Moderate,Elevated
2015,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.2504,122,191,313,1294.1,1110.42,2404.53,10.61,5.81,79,169,198.4,1.32,Moderate,Elevated
2016,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.0664,26,57,83,128.04,87.5,215.54,4.92,1.54,18,45,93.1,0.62,Low,Background
2017,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.1176,60,87,147,167.39,209.76,377.14,2.79,2.41,36,74,115.0,0.77,Moderate,Background
2018,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.0992,60,64,124,159.84,461.57,621.41,2.66,7.21,38,47,148.2,0.99,Moderate,Background
2019,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.2536,102,215,317,405.73,704.88,1110.61,3.98,3.28,81,184,199.4,1.33,Moderate,Elevated
2020,148,Demak,Jawa Tengah,1250.13,-4.2319,110.3883,0.0784,37,61,98,49.62,76.85,126.47,1.34,1.26,25,52,186.2,1.24,Low,Elevated
2010,149,Grobogan,Jawa Tengah,625.72,-10.5368,107.4959,0.1039,26,39,65,502.35,128.97,631.33,19.32,3.31,19,32,58.9,0.39,Low,Background
2011,149,Grobogan,Jawa Tengah,625.72,-10.5368,107.4959,0.2317,54,91,145,1573.99,697.23,2271.22,29.15,7.66,40,81,115.8,0.77,Moderate,Background
2012,149,Grobogan,Jawa Tengah,625.72,-10.5368,107.4959,0.2078,48,82,130,116.8,211.69,328.49,2.43,2.58,33,69,143.2,0.95,Moderate,Background
